experiment_num,timestamp,function,dimension,method,success,iterations,runtime,f_initial,f_final,initial_distance_to_minimum,final_distance_to_minimum,initial_grad_norm,final_grad_norm,relative_improvement_f,relative_improvement_dist,relative_improvement_grad,success_f_15,success_f_30,success_f_45,success_f_60,success_f_75,success_f_90,success_dist_15,success_dist_30,success_dist_45,success_dist_60,success_dist_75,success_dist_90,x_initial,x_final
12,20250116_042544,ackley,32,GradientDescent,False,2000,0.28218579292297363,4.619946508440517,2.925066019835754,4.526356769406357,4.150933831889965,1.0326179210643058,0.5091100944012869,0.3668614962334006,0.08294152596496047,0.5069714712325022,True,True,False,False,False,False,False,False,False,False,False,False,"[0.05358184046309793, 0.7565822671979116, 0.3643482600912365, 0.04181037461090016, 1.7506793117051167, 0.31249879068587105, -0.33228101603472654, 1.4308204301530483, 0.9234429224127286, 1.3970653802834614, -0.0853368254928996, 0.7510472172044168, -1.117636324046346, 0.6031141338500084, -0.1213326155826966, -1.0424080642476183, 0.7943505175631161, -1.3924832386979797, -1.4713914558470935, 0.27884296920285206, 0.4395216085239695, 0.7465967432658541, 0.5707713302256378, 1.1359520476748186, 0.5386772562348126, -0.10177425009721194, -0.05662696595911975, -0.21710484197657376, 0.22730256887420108, -0.8441573867779517, 0.2622618815761626, -0.06647548616971202]","[0.0002873653311913805, 0.9500481833742828, 0.0034137601760343287, 0.00022346325259670988, 1.8914552594908987, 0.0024160570328625786, -0.0027412607159110897, 0.9568798194061733, 0.952002671775085, 0.9561136851857318, -0.00046397326622283096, 0.9499409635012687, -0.9533115393871681, 0.9404049159247455, -0.0006754660653867974, -0.9528303806732035, 0.9506677187273384, -0.9560261497017168, -0.9582403576421019, 0.0019662636072249272, 0.006650457045839479, 0.9498509684128584, 0.9255001162582809, 0.9534312317796058, 0.3189697315513459, -0.000558728632064497, -0.00030401015954428795, -0.0013526877277706603, 0.001440709295597056, -0.9512814895203922, 0.0017798372227384193, -0.00035822027790485285]"
13,20250116_042544,ackley,32,GradientDescent,False,2000,0.30238771438598633,3.765653187482617,2.3654731630709596,3.1767321352986437,3.3137723785728834,0.8956017298248857,0.40540179820624306,0.37182925636008823,-0.04313874681201491,0.5473414301181508,True,True,False,False,False,False,False,False,False,False,False,False,"[-0.06337877041820997, 0.6849256316302589, -0.882250751363422, -0.33165447264586967, 0.0029015164098378887, 0.025995951537735457, -0.2490364477718243, 0.3446439339968245, -0.590750493318688, -0.07878338471232814, 0.0665636417420227, 0.2846564065641242, 0.3937605807403289, -0.6223025077783455, -0.8488772584591326, 0.7069817999594595, 0.18388058256545828, -0.41416291646731296, 0.8583048521112602, 0.06400668757573623, 0.6525450188864689, 0.03736025941749444, 1.1402815267721251, 0.9712894583849843, -0.13776028397820536, 0.537603068257425, 0.3571083412237843, 0.7573101315149307, -0.533924786997679, 0.3796154768885988, 0.585662067284123, -0.9731700430501796]","[-0.00047453872286164705, 0.9243719256466503, -0.9326635785040546, -0.003698381378253641, 2.147078746600929e-05, 0.00019274055785032388, -0.002263041606097429, 0.004013968983778907, -0.8738304196324584, -0.000593724787614678, 0.0004989953542732416, 0.00278882517079164, 0.005635432520366762, -0.9097744602063788, -0.9320143311160267, 0.9263960848289754, 0.0015117409165279654, -0.0066267137504805625, 0.9322095804618178, 0.00047935347003126886, 0.9195079929664653, 0.0002775816523170607, 0.9359155402756835, 0.9339997060773225, -0.0010795210129643331, 0.049215198976906925, 0.004352901941733789, 0.9292834708815634, -0.04278896529794309, 0.005079656206627459, 0.8575784340047128, -0.9340239155698268]"
14,20250116_042545,ackley,32,GradientDescent,False,2000,0.26018238067626953,4.329374869439569,2.777654064821434,4.071184485887362,3.754107999248543,1.0008947845989056,0.23185717672990058,0.3584168272356149,0.07788310447191849,0.7683501000329279,True,True,False,False,False,False,False,False,False,False,False,False,"[0.6501765855894089, -0.1005850975524472, 0.14685482978325695, -1.5929400499377802, -0.3571418387931821, 0.9791908271125418, 0.7202407938086471, 0.24266177810608847, -0.010799978211976695, 0.5843871548909819, -0.206475038610405, -1.2215202011640216, -0.004548810771126349, 0.29580129398029664, 0.8237995292534309, -1.0575220342713423, -0.09018997869832014, -0.05525638941464675, -0.8080776994919157, 0.3578453724975977, 0.5484044449780183, -0.213304486012519, 1.5079878637288102, -0.23434029858349914, -0.3277678338698452, -0.3490385868018548, -0.5983977073549206, -0.41020227301442314, -1.05230713265124, -0.14054314280303673, 0.042173330134591624, -1.675077043160878]","[0.934625762546352, -0.0007085705875798436, 0.001073172884135604, -0.9705405574841278, -0.004123239611292524, 0.9438709051287263, 0.9392815362680138, 0.0020263284685823435, -7.378413317369624e-05, 0.9136239039113079, -0.0016222624596533765, -0.9460678687100671, -3.10679703485633e-05, 0.002785031092038038, 0.9419501893727519, -0.9445793764786861, -0.0006314296672202668, -0.0003808681540733586, -0.9416674183952752, 0.004143352491215166, 0.5343431525713849, -0.0016934543650132625, 0.9533449842889656, -0.0019270962048020567, -0.0033947814858047306, -0.003901591034955829, -0.9227601361504472, -0.006215726154791906, -0.9445339279876807, -0.0010209746776753132, 0.0002895692243292183, -1.7806110539678148]"
15,20250116_042545,ackley,32,GradientDescent,False,2000,0.1595761775970459,4.112142066496197,2.512832924020334,3.760523354062043,3.629669551951011,0.910151651252612,0.262738520147742,0.3889236112502735,0.034796699765123444,0.7113244591863965,True,True,False,False,False,False,False,False,False,False,False,False,"[-0.4164374598458599, 0.12734886675754498, -0.0668513683556958, -0.13150873832906967, 0.365517645943398, 0.45082619253191, -0.31572459176174916, -0.3426947892108622, -0.16369537594352937, -1.3699746424251662, -0.9017569174136802, 0.8134870622285503, 0.9789927168786098, -0.14821231259734235, 0.3431344354448356, 0.18523867181374062, 1.8323775371854139, 0.6663083264786582, -0.07612939110748451, -0.5686841901836905, -0.9560669396003796, 0.12109016853569843, -0.45013763185842837, -0.8464458066997932, -0.3848039930566917, -0.6436768392489588, 1.0040922745912735, 0.524702639377041, -0.004744869895738416, 0.8807799213740558, 0.046045286532113365, -0.5125881519390212]","[-0.005537359459076802, 0.0007811217355421569, -0.000395359803775343, -0.0008094108548283995, 0.003707817974335745, 0.007859639074062076, -0.0026771524849935145, -0.0031768655513995394, -0.001039210713989421, -0.9485278343491159, -0.9441302875680955, 0.9429611828493387, 0.9448639244009813, -0.000926074731648318, 0.003186026732631375, 0.0012062560313246921, 1.8713426408513372, 0.9376977610613639, -0.0004520489424793128, -0.8812729535310792, -0.944662486950597, 0.000739080348635665, -0.007796950019962319, -0.9434607959351786, -0.0042680323977098535, -0.9354175606715144, 0.9450736924905007, 0.03534979129061943, -2.7688870796208422e-05, 0.9438956579998902, 0.00027038959541531786, -0.02335249930778174]"
1,20250116_042545,ackley,32,NewtonRaphson,False,200,0.34590601921081543,3.2030397789947114,7.142788080312329,2.3661147045338917,9.221216917921405,1.1177175452187045,0.272305463321079,-1.230002926330851,-2.8971977564113574,0.7563736343891811,False,False,False,False,False,False,False,False,False,False,False,False,"[0.2207505590150883, -0.061447658759744096, 0.28784685515123604, 0.6768675508046944, -0.10406284590863463, -0.10405554949317992, 0.7018364782111708, 0.3410646635314747, -0.20864461483557195, 0.2411254686317422, -0.2059528888509849, -0.2069804188733647, 0.10753328928711792, -0.8503033001984597, -0.766590952711862, -0.24989279176901283, -0.450124150170221, 0.13965834055434767, -0.4035456228804762, -0.6276584423431832, 0.6513661491177452, -0.1003398921545008, 0.03001100098270683, -0.633189041736931, -0.24193550763264302, 0.04929640828112359, -0.5115265472071295, 0.16696836010789587, -0.2669368806220991, -0.12963503845765595, -0.2674114884938875, 0.8231926596070925]","[-0.9659263176172601, -1.1581986063556918e-11, 2.8926257987133295, -1.1581986063708229e-11, -1.1581986063634025e-11, -1.1581986063634025e-11, -0.5181888201433618, 1.5554084481750703, 0.5181888181657236, -1.5554084530699506, 0.5181888182561706, 0.5181888181479776, -1.158198606355376e-11, -0.9659263178159727, -0.9659263176111211, 1.5554084480439176, -7.618307109723851, -1.1581986063556776e-11, -0.9659263174978533, -0.5181888202394375, 0.5181888180524985, -1.1581986063636767e-11, -1.1581986063553587e-11, -0.5181888202548735, 1.5554084483402963, -1.1581986063714249e-11, -0.5181888202394375, -0.5181888202394375, 0.9659263194395473, -1.1581986063630603e-11, 0.9659263194259273, 0.9659263193125466]"
2,20250116_042545,ackley,32,NewtonRaphson,False,62,0.10765957832336426,4.141561511895848,15.697403565169278,3.4166447754852354,34.50919573729719,0.6947282436605,3.536408094347932e-05,-2.7902137925711044,-9.100317125416165,0.9999490965262083,False,False,False,False,False,False,False,False,False,False,False,False,"[-0.32670820705384285, -0.003384244421509126, -0.14047318356072894, 0.23836554013117575, -0.7745258575360938, 0.6685348720659061, 1.700927025234793, 0.7307650488121855, 0.13385382243321317, 0.5398280030060075, -0.6177779482647914, -0.9693176673849364, 0.47367158730698217, -0.3294588054108623, -0.8244575524195662, -0.5391118496021983, -0.6921419363887978, 0.08229948030131025, 0.3563847481273556, 0.5434935962756586, 0.547524345555099, 0.4622215488751183, -0.12683022248234316, -0.3817026860876467, -0.9233152096333519, 0.6732212070260359, -0.10881040537917328, -0.2512431284776178, 0.7222409364250009, -0.5498970546698861, 0.5110749105211811, 0.1815595527580751]","[-3.9824801870679063, 1.7864545395031395e-17, 1.7864544043857815e-17, -0.502204922040417, -31.829482554280712, -1.5066164676848965, 0.9956283012272343, 1.786454540380353e-17, 1.7854819677640673e-17, 1.7864545379102716e-17, 0.5022049220314736, -1.5066164676848952, 1.7864544036436212e-17, -1.5066164676848979, -2.5110331297988964, 1.7864548102553483e-17, 4.519895666835102, 1.7864546731475365e-17, -3.515458359144161, 1.7864545403828772e-17, 1.7864545403828772e-17, 1.7864545403828772e-17, 1.7864546754181937e-17, 2.5110331297836406, -2.5110331297993738, -4.519895666844112, 1.786454539655863e-17, 8.537839518764684, -2.5110331297991832, 1.7864546754169315e-17, 1.7864545391408946e-17, -1.5066164676850844]"
3,20250116_042546,ackley,32,NewtonRaphson,False,200,0.3487827777862549,3.752333930821632,13.576259662282505,3.252233009445701,26.131368111805262,1.1656976432237751,0.24663868310992781,-2.6180840811547315,-7.034900339523643,0.7884196776551418,False,False,False,False,False,False,False,False,False,False,False,False,"[0.22992637017854706, -0.4101639030218116, 0.22977351264184115, 0.9778759316990492, -0.022778015905193103, 0.9947925856026659, -1.665620792334045, 0.5225614882996262, 0.055344089218021725, -0.19010737312541248, 0.05834104130193836, -1.2636863430674619, -0.13966628406032047, 0.22705038111733286, 0.9396376181580616, -0.3295136043031303, -0.5140361760179192, -0.319014610692382, 0.5820080733087074, 0.20901830597840554, -0.33681887942761957, 0.3263328586002171, 0.061721418778684055, 0.6158596247028331, -0.44636183446208466, -0.20832594872762575, -0.24930039631758394, -0.930495460682434, 0.18827178634306543, 0.16597763217972655, 0.0032511100759708583, -0.14914932233433775]","[1.9858382298601742, -2.0167075350544918e-13, 1.9858382298601698, 0.9929260762158058, -2.0167071121656253e-13, 0.9929260762309374, -8.934538231580241, 0.5035868478806181, 0.5035868478806181, -0.9929260764736543, 0.503586847888304, -22.999707468957844, -2.0167069711625117e-13, 1.9858382298584512, 1.5107679002265548, 0.9929260762313856, -0.5035868483725107, 0.5035868478806208, 0.5035868478729282, 1.5107678992254652, 0.5035868478729235, -0.9929260764585426, 4.532506029914364, 0.9929260762313856, -0.5035868483725107, -1.510767899257513, -4.9643465918709815, -2.0167069710598573e-13, 0.9929260762158152, 0.5035868478806195, 1.656942078256288e-11, -0.992926076458092]"
4,20250116_042546,ackley,32,NewtonRaphson,False,8,0.013509750366210938,4.622972490030307,21.08264891200142,4.5059074867668,94.97737840620174,1.0599308052686944,7.064374123260896e-05,-3.5604097704382425,-20.07841288023258,0.9999333506103593,False,False,False,False,False,False,False,False,False,False,False,False,"[-0.361385370972677, -0.2641857999073683, 0.41385019949817314, -0.15173068712750248, 0.19639069004556284, -1.847799325252996, -0.8616757487951513, 1.2828041604173828, -0.01694996337951253, -1.5290895896391072, -0.9799777311888892, -0.9069309841164817, 0.0935155922809862, -0.3952772753507791, -0.6022981849498856, 0.003597534860786944, 0.43652632341249725, -0.23667577542601978, -0.5251146933710252, -0.3851250437579561, 0.31049612403278826, -0.006743280121211488, 0.7010829804782062, -1.050571260687687, -0.7084284993967667, 0.7064226883693818, -0.7326341330869395, 1.2645821229941046, 1.2839431551546245, 1.2721750433643753, -0.8046459448816504, 0.07025930124810224]","[0.5001118030022242, -30.993069507212766, -1.9996126345127392, -2.9322236938652754e-06, 0.9997765067265044, 2.5005589646992115, 0.9997736962310569, -6.5014533761088575, 0.5001104915225366, -0.9997765060393766, -13.503018704683694, -0.9997765090098746, -0.5001143047639193, 1.9995530126840628, -1.500335389347866, -1.8741217905286197e-09, -2.3003434900560344e-09, -3.500782578332299, -3.500782559606199, -0.5001008153542468, -2.500558118818831, 2.1040941082611607e-09, 1.5003353926999394, -1.5003356914784476, -1.9995530132630317, 1.5003353882914132, -42.99038393624011, 72.51623869643787, -7.998212013595584, -24.505479118385296, -0.5001117925582793, -0.9997764906711022]"
5,20250116_042546,ackley,32,NewtonRaphson,False,200,0.36617588996887207,4.339666655973993,12.0057439623225,3.9558837785070127,21.185487859403203,1.1123953561197246,0.07765826650141185,-1.766512940756722,-4.355437380265707,0.9301882500010602,False,False,False,False,False,False,False,False,False,False,False,False,"[-0.7811705325555782, -0.4466015912747537, 0.07858844543145094, -0.39705797240987456, -1.222905760776185, 0.054071086727437885, -0.8377687286508178, 0.37349104910894065, -0.7250891264448722, 1.2223308261148524, -0.617700104455515, -0.2539886319634479, 0.6415672619093011, -0.9707013354058582, 0.17938261701439526, 1.0308570979002194, -1.2677157844268678, 0.1456085213012678, 0.20495238350626654, 0.6165720263008369, -0.975501272438591, -1.041356858390313, 0.41162081635123293, 0.2342121833036295, 0.19754715535569684, 0.2732208051834669, -0.5362905533387092, 0.18316314071099396, 0.2311268897825688, -0.5633617500881307, 1.4714130431382983, 0.3736807078954833]","[-0.5051330771359194, -0.5051330771359194, -2.624692526835633e-24, -5.621708451371919e-25, -1.979830481275251, -1.2166687945442067e-16, -0.5051330771277714, -3.6734854310848086e-13, 0.9899349405636677, 1.9798304805801765, -2.6246921128287796e-24, -1.9798304813214158, 0.5051330774775885, -0.9899349415175553, 0.5051330774702806, 0.9899349405469123, -17.844993635071603, 0.5051330774768267, 0.5051330774617058, -2.6246925213579704e-24, -0.9899349415175553, -0.9899349415172802, 2.969645821600849, 0.9899349405477972, 0.5051330774744949, -9.891413662619147, -0.5051330771280859, 0.5051330774617058, 0.9899349405624182, -0.5051330771275704, 1.5154204888269698, -5.621706372091154e-25]"
6,20250116_042546,ackley,32,NewtonRaphson,False,22,0.03657650947570801,4.204017626633796,20.216246656496843,3.6704037873743496,67.19311140227877,0.6700008701812065,5.397843689437568e-06,-3.8087920774690516,-17.306735524144024,0.999991943527345,False,False,False,False,False,False,False,False,False,False,False,False,"[0.5144854109109663, -0.6685829871653258, -0.526167862029173, -0.791814701466745, 0.5393349817414232, 0.8884505902461958, 0.2973337822663365, 0.6588034518160868, -0.607744091935631, 0.1021697566838371, -0.959533902956048, -0.5405981761252584, 0.6154718394743489, -0.16782532373895798, 0.8471184180497311, 0.3768171167979753, 1.9153414138871063, 0.06567852405884023, -0.9851244966015353, -0.024186492238038024, -0.6745497233162321, 0.6844712394452385, 0.029405172778688732, -0.09615281801885321, -0.08694923146445056, 0.5185758988630038, -0.3169297209494956, 0.5442889086819155, 0.7323762182307602, -0.23965509107642888, -0.6486545740890619, -0.3593094480672237]","[0.5006174505037593, -0.5006174505029576, -0.5006174505030051, -1.5018523887258022, 0.5006174505036901, 1.501852388730947, 4.505561830480963, 0.5006174505038252, -0.5006174505030051, 7.11192400453064e-13, -1.5018523887256245, -0.5006174505029576, 0.5006174505037548, 7.111924004530648e-13, 1.5018523887306192, 0.5006174505037595, 11.514220260064006, 7.111924004530675e-13, -1.5018523887256319, 7.111924004530674e-13, -0.5006174505030047, 0.5006174505037556, 7.111924004530636e-13, 7.111924004530648e-13, 7.111924004530673e-13, 0.5006174505037586, -1.501852388725952, 0.5006174505036897, -65.91467388413679, 7.111924004530644e-13, -0.500617450502957, 0.5006174505037556]"
7,20250116_042546,ackley,32,NewtonRaphson,False,86,0.14948773384094238,3.316410085855115,19.92545879048652,2.381181537955284,125.1861791829686,1.2342024350109329,1.553717892327612e-05,-5.008140813306226,-51.57313530595644,0.9999874111584272,False,False,False,False,False,False,False,False,False,False,False,False,"[0.06418327160720999, 0.142804006368266, -0.3275699192097974, 0.056972672823261766, 0.021572964618157033, -0.423600767255835, 0.13260099640877307, 0.20783458335326446, 0.40139392813374775, 0.3905537690918273, -0.5105835229481757, -0.34757106743175464, 0.1908792684879838, 0.19041625440727994, 0.19088387117905303, 1.427876138662272, 0.21158000239174876, 0.42085649763853145, 0.35356638728596795, 0.24141470199233872, -0.11684318846718492, 0.2812846009513313, -0.28641982600433563, -0.0877682855853106, -0.1798825145750991, 0.030343700381614765, 0.857844815949442, -0.6920345784604052, 0.25433761816167355, -0.5976950422055802, -0.17490454548146672, 0.4035803111022164]","[5.877842228772584e-16, 5.877841432611245e-16, 1.498923894204039e-08, 8.310970321051465e-13, 2.2485642373235366e-15, 1.4989353280890193e-08, 2.1201365714958952e-15, 2.1201371298557334e-15, -1.4988275596236438e-08, -1.4988261312414916e-08, 1.4989250094333672e-08, 1.4989261110993262e-08, 2.2485684718937368e-15, 2.248564237297687e-15, 2.120135930922059e-15, 2.9999357032230525, 5.877851773305942e-16, -1.4988274247759985e-08, -1.4988274819215846e-08, 8.310970274074844e-13, 2.2485684719066615e-15, -4.500091589207076, -124.99731913706604, 2.1201332173560595e-15, 5.877842788347344e-16, 2.1201359309091343e-15, 2.999935702783397, -2.999935702848595, 2.248564237297687e-15, 1.498936868743017e-08, 2.1201365714958952e-15, -1.498826364325985e-08]"
8,20250116_042546,ackley,32,NewtonRaphson,True,13,0.02199578285217285,3.8980131385811103,3.885448615342558,3.4204153123411816,3.394613433563109,0.9521633341014679,2.5597298755095263e-08,0.0032233147482734785,0.007543492945133557,0.9999999731166935,False,False,False,False,False,False,False,False,False,False,False,False,"[0.8037754199114217, 0.06621856516781148, 0.2830950906651614, -0.6546452965517378, 1.2306285687809757, 0.9495703185435507, 0.7023262507469434, 0.4269098946453016, 0.007800531755884087, 0.2277190148555773, 0.5398508271153832, -0.323785787451827, -0.22896802860197904, -0.8597953328486286, -0.3975756849027679, 0.855761657636623, -0.17217573395192257, -0.16372775070221465, 0.16368660635844426, -0.8304826796091026, 0.48698041259036656, 0.652345332475846, 0.19435101499130553, 0.8506358787769657, -0.6834711182644274, 0.9497259036246046, -0.37641595323120586, -0.6593060203326947, -0.12228419105869488, 0.9642984502518466, -0.01001494094520176, -0.4803920728022373]","[0.866324648958517, 2.399447378852608e-16, -0.5836299375590739, -0.583629946164814, 2.4179625353808927e-16, 0.8663246489585632, 0.5836299461652554, 0.583629946165444, 2.399447402407868e-16, -0.5836299461647234, 0.5836299461653913, -0.8663246489557347, 0.5836299461656577, -0.8663246489556393, -0.583629946164814, 0.8663246489585141, 2.399407063038904e-16, 2.39942482082951e-16, 2.41795442141763e-16, -0.8663246489556393, 0.5836299461654366, 0.5836299461655897, 2.4189886241733137e-16, 0.8663246489585809, -0.5836299461649188, 0.8663246489589765, -0.5836299461646072, -0.5836299461647008, 2.399444311789681e-16, 0.8663246489580163, 2.3994492423031198e-16, -0.5836299461648622]"
9,20250116_042547,ackley,32,NewtonRaphson,False,200,0.35417866706848145,4.209766965143928,12.211893566629197,3.8868285403389353,20.68544563161818,1.093880208480434,0.37094596611256175,-1.9008478777427256,-4.321934172536046,0.6608897727221318,False,False,False,False,False,False,False,False,False,False,False,False,"[-0.1809826959741301, -0.894123677183839, 1.1697365526673176, -1.0247960432848224, -0.31532256585669044, 0.09368474219703897, 1.0327728339930005, -1.0288953762944881, 0.8334879538976199, 0.007332701930853181, -0.7033194043221729, 0.33112936896383216, 0.14264015540342523, -0.4300972549316987, 0.050018062279134586, -0.27610406605454113, 0.08134309520053505, 0.47446280895269477, 1.1364916663600577, -0.886981137014065, 1.5284671824958453, -1.3988070577664964, -0.10876460692570655, 0.4215703109447198, 0.2013502711603945, -0.44620763646282624, -0.14913410797875667, -0.35326955429716855, -0.4223209539110159, 0.6087991584686536, 0.25582649593015255, -0.4965180523549279]","[3.8917559863547076e-17, -1.970575543396301, 0.5075377057096244, -1.5226822304098808, -0.50753770323748, 3.891754626132538e-17, 1.5226822302767828, -1.522682230410388, 1.9705755425611313, 3.891754627940311e-17, -0.5075377033317174, -20.038347929677496, 3.8917546264418896e-17, -0.50753770323748, 3.891754628410768e-17, 0.5075377057109918, 3.891752928941924e-17, 0.507537705711297, 1.9705755426825406, -1.9705755433980012, -0.5075377032388869, 0.5075377057109918, 3.891752930131112e-17, 0.5075377057727636, 3.891753269092416e-17, -0.5075377032698927, 3.8917532656250567e-17, -0.5075377033318788, -0.50753770323748, 0.5075377057109918, 0.507537705711297, -0.5075377032388869]"
10,20250116_042547,ackley,32,NewtonRaphson,False,200,0.3697178363800049,4.33432569019476,13.655779391221236,3.648586646970513,24.502440745692876,0.9487362255118609,0.1791634435656011,-2.1506121983665754,-5.715597878438132,0.8111556840059111,False,False,False,False,False,False,False,False,False,False,False,False,"[0.25115666567374173, 0.4033019582867101, -0.4368715192021003, 0.6082715808197121, 0.3827820514788052, -0.4926699340303612, -1.2402441634445807, -0.8468025882419619, -0.4642769803180226, 0.8061245516264766, 1.077337280951395, -0.3049270772932852, -0.2830019966068257, 0.18150787092364945, 0.008426959897861385, 0.6458599870883546, -0.36297549008675056, 0.6584928926614599, -0.16596849070538097, 0.5924673995279606, -0.18804144405886197, -0.4253505493071722, 1.3267206211887563, 0.7390292842678583, -1.2432783858274823, -0.30996086567616, 0.8359469441490992, -0.8302146505325607, 0.5346783456785867, 0.46278770300798594, -0.4850513131624536, -0.006117057558108821]","[-0.5073137630238836, 0.5073137630104501, -0.507313763025399, -0.507313763025399, 0.5073137630114504, -0.5073137630413603, -3.051123707715591e-20, -0.5073137630238043, -0.5073137630238836, 0.5073137630104501, 0.5073137630104805, -0.507313763025399, -5.910137104405923, -3.051862769387709e-20, -3.051123712358469e-20, 0.5073137630293932, -0.5073137630238836, 0.5073137630104501, 4.79277750749117e-28, 0.5073137630104805, -3.0518628148603016e-20, -0.5073137630413603, -23.65962388357066, -3.0511236744638715e-20, 4.792786576232181e-28, -0.507313763025399, 0.5073137630104805, -0.507313763025399, 0.5073137630114504, 0.5073137630114504, -0.507313763006596, -3.051117638649346e-20]"
11,20250116_042547,ackley,32,NewtonRaphson,False,9,0.01478886604309082,3.442149173500081,13.074044774937002,2.6707875155577017,24.297223002344886,1.0955386899984259,1.8043344920836222e-07,-2.7982214354884913,-8.097400246485446,0.9999998353016183,False,False,False,False,False,False,False,False,False,False,False,False,"[0.6400809087687758, -0.09653032255139461, -0.5418667859966918, -0.21096172556128182, 0.2710534219070315, -0.37003591629650356, -0.5397158522859231, 0.15995936339055591, 0.16079915120133062, -0.33276390300130365, -0.3091954930173827, 0.15232050967015068, -0.9505408510509057, -0.9238769977554395, -0.4715958607740788, -0.14010940621924126, 0.20408365281825588, 0.9684424545412869, 0.5629786089030457, -0.10498567109017228, -0.012482479041857798, -0.6580729368850146, -0.012152256286143947, -0.18947917634316286, 0.21183653893840373, -0.5430048392670378, 0.34090561128965663, 1.0061091809734222, -0.0713915350867671, 0.2636886480011415, 0.4530192326715124, -0.26336618515677357]","[4.539060744479504, -0.504296796936728, -6.939429025136228, -2.5215476852490366, 11.890198050132769, 0.5042967969429898, -0.5042967969306598, 0.9915486901372996, 0.991548690136677, 1.512903062993191, 2.974550482485208, 0.9915486901409117, -0.9915486901364905, -0.5042967969416251, -0.5042967969366964, 0.9915486901467042, 1.512903062996248, 0.9915486901376089, 0.9915486901398834, -0.5042967969380256, -1.6749984872467159e-12, -1.9830736349745315, -1.6211127298254988e-12, 16.82162323996105, 1.5129030629988314, 5.402140862778353e-12, -0.9915486901435596, 0.9915486901430609, -0.5042967969321216, 6.939429025136354, 6.009071020880107e-13, -3.530257392528509]"
12,20250116_042547,ackley,32,NewtonRaphson,False,68,0.12339973449707031,4.619946508440517,14.190466016332438,4.526356769406357,28.853425016243516,1.0326179210643058,2.7102709262690933e-05,-2.0715650041416804,-5.374536185760654,0.999973753400256,False,False,False,False,False,False,False,False,False,False,False,False,"[0.05358184046309793, 0.7565822671979116, 0.3643482600912365, 0.04181037461090016, 1.7506793117051167, 0.31249879068587105, -0.33228101603472654, 1.4308204301530483, 0.9234429224127286, 1.3970653802834614, -0.0853368254928996, 0.7510472172044168, -1.117636324046346, 0.6031141338500084, -0.1213326155826966, -1.0424080642476183, 0.7943505175631161, -1.3924832386979797, -1.4713914558470935, 0.27884296920285206, 0.4395216085239695, 0.7465967432658541, 0.5707713302256378, 1.1359520476748186, 0.5386772562348126, -0.10177425009721194, -0.05662696595911975, -0.21710484197657376, 0.22730256887420108, -0.8441573867779517, 0.2622618815761626, -0.06647548616971202]","[-2.0549584340301642e-17, -2.054958615755949e-17, 0.5027345401015939, -2.0549586157509e-17, -0.5027345400974892, 0.502734540101594, -0.5027345400975528, -2.0549586179155345e-17, 0.994589322393404, -2.0549586152132126e-17, -2.054958435649538e-17, 28.71922584908824, -0.9945893224014151, -2.054958616966377e-17, -2.054958435649538e-17, -0.9945893224014151, 0.5027345401016571, -2.0549587968115173e-17, -2.0549587968115173e-17, 0.5027345401015811, 0.5027345401016571, -0.5027345400974892, 0.502734540101594, 0.994589322393404, 0.5027345401015939, -2.054958616960066e-17, -2.054958616960066e-17, -2.054958616960066e-17, -2.054958616960066e-17, -0.502734540097489, -0.9945893224014151, -2.054958616958804e-17]"
13,20250116_042548,ackley,32,NewtonRaphson,False,200,0.34776973724365234,3.765653187482617,5.884446883722738,3.1767321352986437,6.8331814875960575,0.8956017298248857,0.548532843225222,-0.5626629938421279,-1.1510096528657026,0.3875259225632861,False,False,False,False,False,False,False,False,False,False,False,False,"[-0.06337877041820997, 0.6849256316302589, -0.882250751363422, -0.33165447264586967, 0.0029015164098378887, 0.025995951537735457, -0.2490364477718243, 0.3446439339968245, -0.590750493318688, -0.07878338471232814, 0.0665636417420227, 0.2846564065641242, 0.3937605807403289, -0.6223025077783455, -0.8488772584591326, 0.7069817999594595, 0.18388058256545828, -0.41416291646731296, 0.8583048521112602, 0.06400668757573623, 0.6525450188864689, 0.03736025941749444, 1.1402815267721251, 0.9712894583849843, -0.13776028397820536, 0.537603068257425, 0.3571083412237843, 0.7573101315149307, -0.533924786997679, 0.3796154768885988, 0.585662067284123, -0.9731700430501796]","[-7.752248803658793e-10, 0.5306096021836582, -0.9446696545151156, -7.751873107237832e-10, -7.752248803028677e-10, -7.752248803028677e-10, 0.5306096019693742, 0.5306096020626894, -0.5306096001919692, -7.751873107237756e-10, -7.751873107237756e-10, 6.041846758483159, 0.5306096019693742, -0.5306096001703127, -0.9446696543255759, -0.9446696543255759, -7.752248802343641e-10, -0.5306096003028421, 0.9446696558843358, -7.751873107237833e-10, 0.5306096019693742, -7.752248802343644e-10, 0.9446696558942203, 0.9446696558942203, -7.751873107237839e-10, 0.5306096021836582, 0.5306096020827498, 0.5306096020827498, -0.5306096002928776, 0.5306096020559171, 0.5306096021613118, -0.9446696543255759]"
