function,dimension,experiment,method,optimizer_type,start_distance,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,computation_error,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle
rastrigin,2,0,gradient_descent,dimension,3.9504487209072847,27.793735442929965,1000,0.13706159591674805,False,3.4821139794440628,27.793735442929965,85.6101065985668,80.9668831541349,False,11.330643460691535,2.363122416277199,3.1065328862661814,0.31518717538661445,-11.715667533250796,51.41810052026585,68.46123236492426,6.577734886704892,0.677126345164256,0.15677138854728517,67.79352051358259,15.53580442978551,-0.7656292354730226,0.3928539202690032,149.01634131012443,32.7605627166946
rastrigin,2,1,sgd,dimension,3.9504487209072847,38.69023024287458,1000,0.16737627983093262,False,2.9582265178845124,38.69023024287458,85.6101065985668,75.3427885533336,False,13.535209759983667,3.7730619569790482,3.434676933355767,0.5267431205930639,-10.069682298061164,46.96065023726383,62.32483733222325,10.502291837770322,0.6619714406503122,0.16366003052390002,66.27272530153877,16.23390742575248,-0.7251138318246425,0.41363073806517353,145.0313701020279,34.112618660152904
rastrigin,2,2,sgd_momentum,dimension,3.9504487209072847,66.17017512367693,1000,0.14803719520568848,False,8.04532757989183,66.17017512367693,85.6101065985668,33.37083247986031,False,9.774979690210406,1.852871620462036,8.477136195507168,2.0322553955644533,-0.5187178977186511,10.869435279531661,72.79141170078657,5.157455328826648,0.33321939532224126,0.44849835248298475,36.28186259598182,11.789007333061816,-0.8432876347353442,0.4599662649105473,165.6233232602839,38.10528505757436
rastrigin,2,3,momentum,dimension,3.9504487209072847,34.41356760475514,1000,0.14304447174072266,False,3.703151927166189,34.41356760475514,85.6101065985668,32.108941335803465,False,3.134842217069403,2.6045006831666937,6.618306064030012,5.00857127722824,-18.243367419448862,87.35933879431197,91.27418839011432,7.24960962162135,0.8766013978934163,0.5844670563273714,53.17969712177879,17.279135974119338,-0.4123532728469729,0.5995736274995868,122.77495147792297,44.379455602177764
rastrigin,2,4,rmsprop,dimension,3.9504487209072847,16.914202849554826,56,0.008984565734863281,True,4.1022703793903466,16.914202849554826,85.6101065985668,5.461911078976229e-08,False,18.793149025177108,4.004362747249346,4.080012180758456,0.03737835799195798,1.2844206241994467,2.329679262956526,47.68939978628216,11.146115986279812,0.006107250100026598,0.009046865865462399,18.992605751548417,26.50150492446496,0.9998883096841806,0.00010527009738129813,0.7189241216072579,0.46528404467037376
rastrigin,2,5,adam,dimension,3.9504487209072847,16.914202849560006,1000,0.15358400344848633,False,4.102270416659123,16.914202849560006,85.6101065985668,6.411045250614919e-05,False,18.806263586937163,4.1942808563063885,4.080951292230646,0.038739401158313536,0.0751442250708978,0.12886272424275103,47.652895494410195,11.67475172810885,0.0003475823579429064,0.0004857018024849525,17.420270180386428,27.12459835594585,0.9999996923128058,2.5260765282059513e-07,0.03958632820799401,0.021285622888618506
rastrigin,2,6,trust-exact,dimension,3.9504487209072847,16.914202849554826,5,0.003426074981689453,True,4.102270379468079,16.914202849554826,85.6101065985668,4.5049819060428636e-08,False,23.557782508558073,8.769328472996508,4.062917900261139,0.05997697027238546,9.597341337464725,17.46228123386495,34.427075469046734,24.409365097841548,0.06060891578157889,0.09274479428050651,35.222727647085385,37.81371827851834,0.5756956742299072,0.7644323849031687,41.243341446527744,61.21542299814748
rastrigin,2,7,trust-krylov,dimension,3.9504487209072847,16.914202849555767,5,0.0060389041900634766,True,4.10227041824479,16.914202849555767,85.6101065985668,2.7279099973193756e-05,False,23.55828170395272,8.769077986311475,4.061856904055424,0.059384275858707994,9.598527319530904,17.458921486122176,34.425685962121484,24.408667869887783,0.06055567247774218,0.09275407927631985,35.21185983275675,37.82525860744119,0.1423820201177783,0.7632103506327113,73.5469772386137,62.6092725327437
rastrigin,2,8,gradient_descent,dimension,4.317781395331284,25.48376732263673,1000,0.134124755859375,False,3.41892167389307,25.48376732263673,81.83680074880333,72.69651301515647,False,11.964102155986764,3.1247025496941507,3.217505858220083,0.43092492055005294,-11.53332848697686,50.76697787351449,74.80010683869997,6.581536114160664,0.667199488751075,0.16559293499422534,66.79257276423354,16.425392115033567,-0.7423772960417916,0.4114147377696351,146.9290269867704,34.04338862573317
rastrigin,2,9,sgd,dimension,4.317781395331284,38.629223996558935,1000,0.14288759231567383,False,3.408523369354125,38.629223996558935,81.83680074880333,85.79288036820404,False,11.282147016947352,2.096961685825667,3.1197098736468347,0.33844196625004774,-11.064353048687574,49.90858610329089,76.23650352108649,4.416813711315895,0.6759321672863658,0.15660787764675776,67.67870883799286,15.524530498890707,-0.7564497783621111,0.3874723125339525,147.94852697532758,32.15594565023746
rastrigin,2,10,sgd_momentum,dimension,4.317781395331284,12.366132967049646,1000,0.15055513381958008,False,3.099417468599709,12.366132967049646,81.83680074880333,42.196842656514825,False,8.99884775770853,1.561459517745933,3.324219414349194,0.9359836301822368,-0.3992868162787967,11.504541126567709,81.04579858041538,3.2888897561947648,0.2769115404693016,0.23994372524799185,43.222738710890454,8.276652619863066,-0.9290579460396345,0.31123312538394055,172.97037301806606,26.795504343778273
rastrigin,2,11,momentum,dimension,4.317781395331284,19.117932258625103,1000,0.14415764808654785,False,4.150563211112459,19.117932258625103,81.83680074880333,40.757445388549115,False,2.779571683096316,2.251218752029107,5.157328959319764,4.18209758853534,-4.707640835709139,48.857005407333496,94.14541028361649,4.741724142288526,0.4477297473372556,0.48524670603680736,44.50524310831826,12.254473255110607,-0.8091904720116784,0.4390119617403897,160.9790989661401,37.162378818575
