function,dimension,experiment,method,optimizer_type,start_distance,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm
ackley,2,0,gradient_descent,first_order,3.156261583087905,6.882582646801293,25,0.001415252685546875,True,2.9646194488972837,6.882582646801293,7.495862951239772,2.901015428047052e-07
ackley,2,0,sgd,first_order,3.156261583087905,6.882582975145176,1000,0.03631591796875,False,2.964716914737171,6.882582975145176,7.495862951239772,0.005793461943498655
ackley,2,0,sgd_momentum,first_order,3.156261583087905,6.882585576006306,1000,0.03825545310974121,False,2.964890802707955,6.882585576006306,7.495862951239772,0.017362945382057588
ackley,2,0,momentum,first_order,3.156261583087905,6.882582646836564,222,0.009111166000366211,True,2.9646206292158506,6.882582646836564,7.495862951239772,5.947754422793477e-05
ackley,2,0,rmsprop,first_order,3.156261583087905,6.883867251827038,1000,0.06851983070373535,False,2.9695696212171394,6.883867251827038,7.495862951239772,0.3668212481347549
ackley,2,0,adam,first_order,3.156261583087905,6.882582646801302,856,0.038884878158569336,True,2.964619462048876,6.882582646801302,7.495862951239772,9.49590677645773e-07
ackley,2,0,trust-exact,second_order,3.156261583087905,6.882582646873569,24,0.012461423873901367,True,2.9646206436523865,6.882582646873569,7.495862951239772,8.660324232123502e-05
ackley,2,0,trust-krylov,second_order,3.156261583087905,6.882582646871118,21,0.010875225067138672,True,2.9646206231262924,6.882582646871118,7.495862951239772,8.512255386822886e-05
rastrigin,2,0,gradient_descent,first_order,3.2614081197580345,46.16333304564519,1000,0.027888059616088867,False,3.4833328261140504,46.16333304564519,39.044487565461466,63.31868603237337
rastrigin,2,0,sgd,first_order,3.2614081197580345,47.97532665072274,1000,0.021131515502929688,False,3.479268525869928,47.97532665072274,39.044487565461466,55.105854167820965
rastrigin,2,0,sgd_momentum,first_order,3.2614081197580345,252.83380216983687,1000,0.022255659103393555,False,15.680674069747361,252.83380216983687,39.044487565461466,47.269988365062076
rastrigin,2,0,momentum,first_order,3.2614081197580345,73.85494666810735,1000,0.023754119873046875,False,8.01108797367592,73.85494666810735,39.044487565461466,54.95122275321241
rastrigin,2,0,rmsprop,first_order,3.2614081197580345,12.944302605434432,1000,0.023975133895874023,False,3.594279833482255,12.944302605434432,39.044487565461466,2.7961064334743466
rastrigin,2,0,adam,first_order,3.2614081197580345,12.934432433275745,1000,0.03218340873718262,False,3.5873533859518805,12.934432433275745,39.044487565461466,0.0009888473198218506
rastrigin,2,0,trust-exact,second_order,3.2614081197580345,12.934432432041097,7,0.004952669143676758,True,3.5873547711247586,12.934432432041097,39.044487565461466,2.0560279652016835e-09
rastrigin,2,0,trust-krylov,second_order,3.2614081197580345,12.934432432041108,7,0.004204511642456055,True,3.5873547686116907,12.934432432041108,39.044487565461466,2.569822560715797e-06
schwefel,2,0,gradient_descent,first_order,4.884098266649427,832.070314611462,1000,0.02092456817626953,False,,,1.5079682306866817,1.1119768963198262
schwefel,2,0,sgd,first_order,4.884098266649427,832.065342806361,1000,0.02078390121459961,False,,,1.5079682306866817,1.111558320854743
schwefel,2,0,sgd_momentum,first_order,4.884098266649427,830.0752026792386,1000,0.021513700485229492,False,,,1.5079682306866817,0.002188521267348176
schwefel,2,0,momentum,first_order,4.884098266649427,830.0751967494323,359,0.009621381759643555,True,,,1.5079682306866817,8.961394466401173e-07
schwefel,2,0,rmsprop,first_order,4.884098266649427,830.0940287836407,1000,0.023064851760864258,False,,,1.5079682306866817,0.12331962522736771
schwefel,2,0,adam,first_order,4.884098266649427,841.3046244877262,1000,0.031610727310180664,False,,,1.5079682306866817,1.5549479342906378
schwefel,2,0,trust-exact,second_order,4.884098266649427,834.0204983902136,400,0.19190001487731934,False,,,1.5079682306866817,0.000275497529690379
schwefel,2,0,trust-krylov,second_order,4.884098266649427,830.0751967567398,36,0.012745380401611328,True,,,1.5079682306866817,7.68324568176943e-05
