optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.01,0.8,0.01,5.140363506739652,1.1007619576435719,1000.0,0.0,3.3189997042709285,0.8152589957389419
SGD+Momentum,0.00046415888336127773,0.8,0.001,5.254227626527047,0.9634913951977602,1000.0,0.0,3.398655388572071,0.7214024180200137
SGD+Momentum,0.004641588833612777,0.9,0.01,5.140363859792953,1.1007616264971074,1000.0,0.0,3.3189242113654713,0.8151586004433381
SGD+Momentum,0.00021544346900318845,0.95,0.01,5.193928932067718,1.0084616309158607,1000.0,0.0,3.3549898705512056,0.7545872077032003
SGD+Momentum,0.046415888336127774,0.99,0.01,2.3042039263524745,2.0814794792698366,1000.0,0.0,1.405423216452898,1.3719489267094236
SGD+Momentum,0.0001,0.95,0.001,5.2542276257992295,0.9634913954636868,1000.0,0.0,3.398654431170179,0.7214046419197818
SGD+Momentum,0.021544346900318822,0.8,0.01,5.140369106962558,1.1007620170925636,1000.0,0.0,3.3190053422982815,0.8152769070692785
SGD+Momentum,0.021544346900318822,0.9,0.001,4.663896065165246,1.4743683967294348,1000.0,0.0,2.9847437711920892,1.051527289049607
SGD+Momentum,0.002154434690031882,0.8,0.01,5.254229153609712,0.9634911189562625,1000.0,0.0,3.3987245165802227,0.7214053596732789
SGD+Momentum,0.021544346900318822,0.95,0.001,4.365883108861596,1.4478397612181664,1000.0,0.0,2.766332491262228,0.9911690600634866
SGD+Momentum,0.001,0.8,0.01,5.254228055043162,0.9634913849273542,1000.0,0.0,3.3986361707952795,0.7214334847764377
SGD+Momentum,0.001,0.8,0.1,5.254286764362559,0.963504423839682,1000.0,0.0,3.3988997878572995,0.7215614870593487
SGD+Momentum,0.021544346900318822,0.99,0.001,3.370734493215605,1.9721714156785286,1000.0,0.0,2.1069566317272708,1.3334606984732587
SGD+Momentum,0.021544346900318822,0.9,0.001,4.663896126191177,1.4743684752013864,1000.0,0.0,2.984800786736712,1.0515178815901822
SGD+Momentum,0.004641588833612777,0.8,0.001,5.193928419592466,1.0084617170953454,1000.0,0.0,3.3550375870105227,0.7545614562299058
SGD+Momentum,0.021544346900318822,0.95,0.1,4.2290857866141565,1.573659860232844,1000.0,0.0,2.6707685209478087,1.0791744415684266
SGD+Momentum,0.001,0.95,0.01,5.140360190258674,1.1007626095349514,1000.0,0.0,3.318838106384068,0.8151038384440913
SGD+Momentum,0.002154434690031882,0.8,0.01,5.254228909464349,0.9634912683442636,1000.0,0.0,3.398651960373681,0.721390245797107
SGD+Momentum,0.046415888336127774,0.9,0.001,4.407009110872172,1.269378582685258,1000.0,0.0,2.785208966068259,0.9069756392827955
SGD+Momentum,0.00046415888336127773,0.9,0.1,5.246246377601037,0.958078533766614,1000.0,0.0,3.3921390920587333,0.7170238507714985
SGD+Momentum,0.001,0.9,0.01,5.19392952635461,1.008461957569092,1000.0,0.0,3.355066587667509,0.754519205741919
SGD+Momentum,0.004641588833612777,0.99,0.001,4.223907880889016,1.7458593627161112,1000.0,0.0,2.6853768448691895,1.199151485389362
SGD+Momentum,0.002154434690031882,0.9,0.1,5.140598055109339,1.1007752363027128,1000.0,0.0,3.3193549709781442,0.8157466442576436
