optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.004641588833612777,0.95,0.9995,1e-06,5.132324488012948,1.095190853091778,628.4,1.0,3.3125455556779158,0.8107873752167136
Adam,0.1,0.9,0.9995,1e-06,5.13232448801298,1.0951908530917671,292.9,1.0,3.312545543949258,0.8107873869740534
Adam,0.001,0.9,0.9995,1e-07,5.1323245075804635,1.09519083665164,948.55,0.2,3.3125622742217877,0.8107765032352642
Adam,0.046415888336127774,0.9,0.9999,1e-06,5.132324488012956,1.0951908530917778,295.15,1.0,3.3125455553116816,0.8107873716803076
Adam,0.002154434690031882,0.95,0.999,1e-07,5.132324488012953,1.0951908530917795,675.3,1.0,3.3125455703476563,0.8107873842117711
Adam,0.00021544346900318845,0.9,0.999,1e-08,5.6686965505156675,0.8570511693496933,1000.0,0.0,3.4113950218801947,0.7463166674620242
Adam,0.046415888336127774,0.9,0.9999,1e-06,5.132324488012956,1.0951908530917778,295.15,1.0,3.3125455553116816,0.8107873716803076
Adam,0.046415888336127774,0.99,0.9999,1e-07,4.950579980689816,1.3897343133411972,1000.0,0.0,3.1923896502935993,1.0021374035660748
Adam,0.021544346900318822,0.95,0.9999,1e-06,5.132324488012952,1.0951908530917753,598.55,1.0,3.312545558375797,0.8107873873573651
Adam,0.001,0.95,0.9995,1e-06,5.132324490096694,1.0951908510910713,921.25,0.5,3.312549737259387,0.8107842621084965
Adam,0.00046415888336127773,0.99,0.9999,1e-07,5.1516300867793685,1.0640813780090126,1000.0,0.0,3.325194896551583,0.7952657696354565
Adam,0.004641588833612777,0.99,0.9999,1e-08,5.132359620519426,1.095182109024874,1000.0,0.0,3.312331392166503,0.8110597786929172
Adam,0.002154434690031882,0.95,0.9995,1e-08,5.13232448801295,1.0951908530917782,677.8,1.0,3.312545568268122,0.8107873816287495
Adam,0.00021544346900318845,0.9,0.999,1e-06,5.668697527832212,0.8570509387753327,1000.0,0.0,3.411395102492224,0.746316529347913
Adam,0.002154434690031882,0.9,0.9999,1e-06,5.132324488012949,1.0951908530917778,465.25,1.0,3.3125455676056133,0.8107873768005908
Adam,0.00021544346900318845,0.9,0.999,1e-08,5.6686965505156675,0.8570511693496933,1000.0,0.0,3.4113950218801947,0.7463166674620242
Adam,0.1,0.99,0.9995,1e-06,4.800039556703717,1.4851919217310854,1000.0,0.0,3.0861085286600245,1.0638710754797263
Adam,0.00046415888336127773,0.9,0.9999,1e-07,5.140946602359434,1.08681251726816,1000.0,0.0,3.325622299492239,0.8023756992584781
Adam,0.004641588833612777,0.9,0.9999,1e-06,5.132324488012984,1.095190853091815,329.15,1.0,3.312545564122824,0.8107873976227103
Adam,0.1,0.9,0.999,1e-08,5.132324488012978,1.0951908530917815,292.7,1.0,3.3125455520997362,0.8107873832502986
Adam,0.002154434690031882,0.95,0.999,1e-07,5.132324488012953,1.0951908530917795,675.3,1.0,3.3125455703476563,0.8107873842117711
Adam,0.002154434690031882,0.99,0.999,1e-08,5.13239812012328,1.0951572448292106,1000.0,0.0,3.3127215923776285,0.8103421708996672
Adam,0.00021544346900318845,0.9,0.9999,1e-08,5.6340415443113745,0.8604291889366362,1000.0,0.0,3.409420881861378,0.7472035931732992
Adam,0.002154434690031882,0.95,0.999,1e-07,5.132324488012953,1.0951908530917795,675.3,1.0,3.3125455703476563,0.8107873842117711
Adam,0.021544346900318822,0.9,0.999,1e-07,5.132324488012952,1.0951908530917787,296.6,1.0,3.312545559093553,0.8107873791839244
Adam,0.00021544346900318845,0.9,0.999,1e-08,5.6686965505156675,0.8570511693496933,1000.0,0.0,3.4113950218801947,0.7463166674620242
Adam,0.1,0.99,0.999,1e-06,4.800031993771172,1.4851943491420596,1000.0,0.0,3.0862042209138094,1.0636632311524967
Adam,0.001,0.95,0.9995,1e-07,5.132324490096653,1.0951908510911121,921.25,0.5,3.312549737214302,0.8107842621467788
Adam,0.021544346900318822,0.95,0.999,1e-07,5.132324488012953,1.0951908530917727,597.6,1.0,3.3125455637063377,0.8107873744312327
Adam,0.021544346900318822,0.95,0.9999,1e-06,5.132324488012952,1.0951908530917753,598.55,1.0,3.312545558375797,0.8107873873573651
Adam,0.00046415888336127773,0.9,0.999,1e-07,5.144931611987272,1.0804900368455177,1000.0,0.0,3.327413710713059,0.7997760189067618
Adam,0.001,0.95,0.9999,1e-07,5.1323244905271235,1.0951908511398205,921.95,0.5,3.3125506062224064,0.8107844400119285
Adam,0.046415888336127774,0.9,0.9995,1e-07,5.132324488012957,1.095190853091785,295.15,1.0,3.3125455539959368,0.8107873791949204
Adam,0.01,0.9,0.9995,1e-07,5.132324488012948,1.095190853091778,305.7,1.0,3.3125455549388363,0.8107873835476753
Adam,0.00046415888336127773,0.95,0.9995,1e-06,5.14310025921519,1.082750411215514,1000.0,0.0,3.326393496347412,0.8006596010047273
Adam,0.1,0.99,0.9995,1e-08,4.800039553758731,1.4851919167621932,1000.0,0.0,3.08610856178821,1.0638710808899958
Adam,0.001,0.99,0.9999,1e-08,5.13254709389675,1.0951065968105953,1000.0,0.0,3.313769650243189,0.8109507976524764
Adam,0.001,0.95,0.9995,1e-07,5.132324490096653,1.0951908510911121,921.25,0.5,3.312549737214302,0.8107842621467788
Adam,0.00046415888336127773,0.9,0.9995,1e-06,5.1425908299394205,1.084235848222081,1000.0,0.0,3.326423156045884,0.8012294470083167
Adam,0.046415888336127774,0.99,0.9999,1e-06,4.950579980868226,1.3897343129768698,1000.0,0.0,3.1923893169947335,1.002137199858052
Adam,0.004641588833612777,0.9,0.9999,1e-07,5.132324488012949,1.095190853091779,330.35,1.0,3.3125455602339025,0.8107873934412504
Adam,0.004641588833612777,0.99,0.9995,1e-07,5.1323663373909225,1.0951762541818768,1000.0,0.0,3.3123404371807283,0.8112288220254502
Adam,0.1,0.95,0.9995,1e-08,5.053879014050386,1.2296089278457862,589.75,1.0,3.2604111237601345,0.8979336294247734
Adam,0.021544346900318822,0.99,0.999,1e-06,5.053907099425687,1.2295979126808065,1000.0,0.0,3.2603742794271056,0.8982113859748992
Adam,0.004641588833612777,0.9,0.9999,1e-06,5.132324488012984,1.095190853091815,329.15,1.0,3.312545564122824,0.8107873976227103
Adam,0.00021544346900318845,0.95,0.999,1e-07,5.67994666327394,0.8557200370045922,1000.0,0.0,3.412129253898383,0.7456616574056317
Adam,0.00021544346900318845,0.99,0.9999,1e-06,5.724058420376227,0.851693725642605,1000.0,0.0,3.4148813304175385,0.7420817314897109
Adam,0.004641588833612777,0.95,0.9995,1e-08,5.132324488012949,1.0951908530917782,628.4,1.0,3.3125455556766354,0.8107873752172056
