optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.1,0.95,0.9995,1e-06,3.02433753233162,0.9072482508152236,592.15,1.0,2.5618968585645012,0.8658785500936366
Adam,0.00046415888336127773,0.95,0.9995,1e-07,3.40066818896247,0.8669681323172357,1000.0,0.0,2.927669226839273,0.831831054843049
Adam,0.01,0.95,0.9999,1e-08,3.3829068058977017,0.8657419903744028,614.15,1.0,2.899256935062011,0.8360415063109119
Adam,0.004641588833612777,0.9,0.9995,1e-07,3.3829068058976985,0.8657419903744031,341.65,1.0,2.8992569095511325,0.8360415095570944
Adam,0.001,0.95,0.9999,1e-06,3.382906953301731,0.865742016481922,978.0,0.25,2.899318566888315,0.8360413386973548
Adam,0.0001,0.99,0.9999,1e-07,4.9492835958926005,0.7541751736868766,1000.0,0.0,3.1566708844877125,0.7635991994653388
Adam,0.046415888336127774,0.9,0.9995,1e-07,3.3474195316576414,0.8937146640877549,294.0,1.0,2.8667919870594494,0.8615738982732143
Adam,0.046415888336127774,0.99,0.9995,1e-08,3.083676887623945,0.9810388315247032,1000.0,0.0,2.6214206920208176,0.9389131728580826
Adam,0.001,0.9,0.9995,1e-08,3.3829072482526557,0.8657420696751857,999.55,0.05,2.8993711619604854,0.8360373518285165
Adam,0.021544346900318822,0.99,0.9999,1e-07,3.151813928737193,0.9544948448256765,1000.0,0.0,2.684051449265741,0.9153346356237849
Adam,0.004641588833612777,0.9,0.9995,1e-08,3.3829068058976985,0.865741990374403,341.65,1.0,2.899256909551238,0.8360415095570722
Adam,0.004641588833612777,0.9,0.9995,1e-07,3.3829068058976985,0.8657419903744031,341.65,1.0,2.8992569095511325,0.8360415095570944
Adam,0.1,0.95,0.9995,1e-08,3.0243375323316193,0.907248250815224,592.15,1.0,2.5618968585484296,0.8658785501164764
Adam,0.1,0.95,0.999,1e-07,3.024337532331624,0.9072482508152144,593.3,1.0,2.56189686809496,0.8658785497687039
Adam,0.0001,0.9,0.9999,1e-06,4.918573735431774,0.754517369985305,1000.0,0.0,3.1567054957592395,0.7656284064494794
Adam,0.046415888336127774,0.9,0.9999,1e-08,3.3474195316576356,0.8937146640877518,294.3,1.0,2.8667919896680534,0.8615738952042342
Adam,0.00046415888336127773,0.95,0.999,1e-06,3.404168235865588,0.8675048778694152,1000.0,0.0,2.9296495034353063,0.8319071755076596
Adam,0.004641588833612777,0.9,0.9999,1e-06,3.3829068058977,0.8657419903744027,342.1,1.0,2.899256910084631,0.8360415111981456
Adam,0.046415888336127774,0.95,0.999,1e-07,3.2790923494138875,0.8832350264555437,593.3,1.0,2.8012631046357503,0.8513455996164566
Adam,0.001,0.95,0.9995,1e-08,3.3829069713164435,0.8657420392543134,980.2,0.25,2.8993188221063653,0.836045919340172
