experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,835.996065618017,830.1254753548494,1000,0.15898633003234863,False,588.3191008823925,830.1254753548494,1.1062803138153898,0.20132467035291957,0.6927929474553082,0.9999878569174477,0.10413159335816224,0.2914004538559047,5.3115783711509835e-05,0.26246263953193094,832.4750175762075,1.9192466747956385,590.7880162310279,1.802006602359526,0.0007039964128235971,0.0005190843997589063,0.42117997758835085,0.22957604153038919,0.00692591823908502,0.0029180878477964626
