optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.004641588833612777,0.95,0.1,,,1000.0,0.0,,
SGD+Momentum,0.021544346900318822,0.95,0.01,,,1000.0,0.0,,
SGD+Momentum,0.046415888336127774,0.95,0.001,,,1000.0,0.0,,
SGD+Momentum,0.00046415888336127773,0.9,0.1,,,1000.0,0.0,,
SGD+Momentum,0.002154434690031882,0.95,0.01,,,1000.0,0.0,,
SGD+Momentum,0.01,0.9,0.01,,,1000.0,0.0,,
SGD+Momentum,0.004641588833612777,0.8,0.01,,,1000.0,0.0,,
SGD+Momentum,0.01,0.95,0.01,,,1000.0,0.0,,
SGD+Momentum,0.004641588833612777,0.9,0.001,,,1000.0,0.0,,
SGD+Momentum,0.001,0.99,0.1,,,1000.0,0.0,,
SGD+Momentum,0.046415888336127774,0.9,0.001,,,1000.0,0.0,,
SGD+Momentum,0.1,0.9,0.01,,,1000.0,0.0,,
SGD+Momentum,0.00021544346900318845,0.99,0.001,0.26270571204153254,0.8829903289317582,1000.0,0.0,0.22514550107264938,0.4631136249909098
SGD+Momentum,0.00021544346900318845,0.95,0.1,0.20006331445741377,0.8564761023050522,1000.0,0.0,0.20729698111453096,0.4135248062907347
SGD+Momentum,0.01,0.99,0.001,,,1000.0,0.0,,
SGD+Momentum,0.004641588833612777,0.99,0.1,,,1000.0,0.0,,
SGD+Momentum,0.021544346900318822,0.9,0.001,,,1000.0,0.0,,
SGD+Momentum,0.01,0.99,0.001,,,1000.0,0.0,,
SGD+Momentum,0.01,0.9,0.1,,,1000.0,0.0,,
SGD+Momentum,0.0001,0.8,0.1,1.48261530096879,1.1206131636618692,1000.0,0.0,1.431124802470189,0.48779927360683994
SGD+Momentum,0.00046415888336127773,0.99,0.1,,,1000.0,0.0,,
