function,dimension,experiment,method,optimizer_type,start_distance,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,computation_error,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle
schwefel,2,0,gradient_descent,dimension,3.1327335228431723,830.8857208201712,1000,0.13583827018737793,False,589.7605079276655,830.8857208201712,1.2480949632975673,0.78570684720585,False,836.5251639188422,3.0262907443723934,594.2732538539369,2.3280373372029195,0.0012877339293951241,0.0004777203019300439,0.6107248493135505,0.3595598273091335,0.009323796532659495,0.0028092424232661994,0.9331645751912299,0.27941159942010946,0.9999818023489042,6.35702253758534e-05,0.1847089087883783,0.29217483314797504
schwefel,2,1,sgd,dimension,3.1327335228431723,830.8691096368599,1000,0.16235780715942383,False,589.7421274198829,830.8691096368599,1.2480949632975673,0.7782437900464584,False,836.5076087906283,3.039033186617726,594.2594579059778,2.3385043976238302,0.0012897311422421058,0.0004773266971309187,0.6128106102011112,0.36107378307883214,0.009339568225630337,0.002802195120663995,0.9339587003977268,0.2784753228551649,0.9999813940218756,6.767626114297482e-05,0.18380833294643156,0.2972869560898504
schwefel,2,2,sgd_momentum,dimension,3.1327335228431723,830.0752004061824,1000,0.14423918724060059,False,587.9291501173761,830.0752004061824,1.2480949632975673,0.0017185942982665319,False,830.7163257044413,2.219755818443227,588.5662405813915,2.0625292932264365,0.0013851355533798836,0.004410850393120159,1.3008848642164816,0.2637337540129219,0.011036211143320675,0.030131619931199966,0.11206953741577765,0.3247808643974575,0.9945306112251379,0.0469277401470364,3.199246648360816,5.435895965457759
schwefel,2,3,momentum,dimension,3.1327335228431723,830.0751967494324,349,0.05645871162414551,True,587.9302961692325,830.0751967494324,1.2480949632975673,9.232118521437465e-07,False,831.9111109218052,3.452788663502017,589.7476857787627,3.168705927654562,0.003961487988666239,0.006754798479580897,1.1589299753064577,0.4102329222307369,0.03083483684874284,0.04464552934492864,0.31560526185369153,0.4879011488820976,0.9984253408377203,0.003765605101328391,2.025377665411769,2.5009511350794598
schwefel,2,4,rmsprop,dimension,3.1327335228431723,830.0752078910094,1000,0.1484675407409668,False,587.9228782562942,830.0752078910094,1.2480949632975673,0.0029998269812603956,False,833.7078641476362,3.722251787060598,591.6677253381961,3.261217142680604,0.001385227024605853,0.000991666565784363,0.9454540292830046,0.4422483901275587,0.013052598247914531,0.002805939870148195,0.807811189285781,0.48802766007126774,0.7339800329671281,0.6704394511238276,24.194292389105243,59.18662411488954
schwefel,2,5,adam,dimension,3.1327335228431723,840.0295687440691,1000,0.16211724281311035,False,596.8678077235786,840.0295687440691,1.2480949632975673,0.9065007141594403,False,840.786413899804,0.47645343431935117,597.4513768867217,0.3590141002061991,0.00019435388123089978,2.5958676787249186e-05,0.1044369752469822,0.05660841242146986,0.0012424304616844226,0.00011743376217533313,1.0740296295480039,0.0990340263414915,0.9999999652410126,1.5310985322655988e-08,0.014761371673548136,0.0032118462758097474
schwefel,2,6,trust-exact,dimension,3.1327335228431723,830.0751967611734,35,0.016649484634399414,True,587.9305393117037,830.0751967611734,1.2480949632975673,9.73871045874279e-05,False,832.8317765823309,3.8393791088611224,590.452100844211,3.298272451532746,0.0384825948893662,0.0740182071794964,1.0495437947077662,0.45616452811862657,0.32253405199307,0.506858892311754,0.3799366654650465,0.5041973552894632,0.984428350282234,0.03530856698424324,5.20046823299707,8.767807060500173
schwefel,2,7,trust-krylov,dimension,3.1327335228431723,830.0751967590207,52,0.030730485916137695,True,587.9305160890873,830.0751967590207,1.2480949632975673,8.800851871731025e-05,False,832.8121061723447,2.768640896707842,590.450931936818,2.319299887024291,0.026141788830857673,0.059264448068237836,1.0518808765730527,0.32894791901685777,0.26954615985988806,0.5250150332027081,0.2496268381787869,0.35639990223717866,0.9831180745260709,0.03769670621127146,5.535403446203849,9.062901083231429
schwefel,2,8,gradient_descent,dimension,3.5517301051925054,830.2300004112633,1000,0.1323838233947754,False,588.5741917333427,830.2300004112633,0.9952671802590901,0.35189930189933477,False,832.991927396001,1.7124580996242327,591.1486919956832,1.5344299352733077,0.0006801931099164714,0.0005032713606085621,0.34815145023356525,0.20486346815513465,0.006423032231681865,0.0030423081767462965,0.6426547709223324,0.303691250672863,0.9999700921065809,0.00019852214023595744,0.1287078878382699,0.4240778820656799
schwefel,2,9,sgd,dimension,3.5517301051925054,830.2249669653411,1000,0.1476118564605713,False,588.5635837250458,830.2249669653411,0.9952671802590901,0.34620062045275374,False,832.9778329727806,1.7192225715029268,591.136929988642,1.541721299232392,0.0006807987734810892,0.00050322143680112,0.34983758341440585,0.20567271024380893,0.006433220703486492,0.0030357646595504536,0.643349859115455,0.30270577136054294,0.999964484694781,0.0002937816661088311,0.12957438808517244,0.4652807041559666
schwefel,2,10,sgd_momentum,dimension,3.5517301051925054,830.0752015574815,1000,0.1399843692779541,False,587.9349170771951,830.0752015574815,0.9952671802590901,0.001970679520866145,False,830.3728038264921,1.064367498455914,588.2543978134761,1.1065649117022762,0.0006987938094729141,0.002401835087602386,0.6614804234178895,0.1273315926229848,0.007600935249252292,0.021503546924347805,0.07600562988302018,0.2342270949365392,0.9928695585370005,0.054171627286987774,3.519157563247556,6.257438214555583
schwefel,2,11,momentum,dimension,3.5517301051925054,830.0751967494314,287,0.04104495048522949,True,587.9302975021951,830.0751967494314,0.9952671802590901,3.0047819097701455e-07,False,831.1077992201322,1.781270416143728,589.0541871466763,1.8314232688642413,0.0024287957055205045,0.00398274046384933,0.5735520207012376,0.21309557019434133,0.025601805394606377,0.03396912562241168,0.25971649860288054,0.3784678960866153,0.9888170899522432,0.08361538125907535,1.9654127879057737,8.919255936465294
schwefel,2,12,rmsprop,dimension,3.5517301051925054,830.0752068458021,1000,0.14005684852600098,False,587.9302981282189,830.0752068458021,0.9952671802590901,0.0028556858806729124,False,831.5007450533764,1.7370237929216634,589.5594309109952,1.755704063236594,0.0006988194703449334,0.0007139523772764693,0.5265434274905986,0.2078022922511235,0.013123563501856875,0.002610355368144247,0.47859235385894855,0.4317243307094182,0.37870511562635134,0.9190983478136198,56.15781194110222,81.77924734526916
schwefel,2,13,adam,dimension,3.5517301051925054,834.4785414459662,1000,0.15447473526000977,False,592.6659514793885,834.4785414459662,0.9952671802590901,0.5364176570050905,False,835.1083059400689,0.4140870660799232,593.2524993716347,0.3583928463879785,0.0001702807371655088,3.439896782693277e-05,0.09496648263523026,0.04953774489076966,0.0012360224217033199,0.00011756283223466639,0.7626728716716762,0.13288289644371992,0.9999999984170713,2.0523580607412553e-09,0.002614682985118632,0.0018858233657716736
schwefel,2,14,trust-exact,dimension,3.5517301051925054,834.0204983891158,400,0.2697467803955078,False,591.6467572759651,834.0204983891158,0.9952671802590901,0.0002738332303473443,False,834.0280349497698,0.10140132615747144,591.6550438961269,0.07684790499780672,0.0005617019741276241,0.007499129349437958,0.22420062954287964,0.012130765334759383,0.0058207462567724045,0.059851258318369495,0.008535179795256838,0.0644879208032843,0.9974019445344604,0.0031975181800206003,3.093580470727419,2.7397452495311927
schwefel,2,15,trust-krylov,dimension,3.5517301051925054,830.0751967590237,45,0.024639606475830078,True,587.9305161224756,830.0751967590237,0.9952671802590901,8.802200280213409e-05,False,832.1394759100987,1.998643173499204,589.9187425222838,1.8329900121403644,0.015197986653080857,0.039758462552282034,0.4501312696955849,0.2391001404457589,0.17206093791450636,0.3599000245391062,0.20936026436413732,0.3113103264553835,0.9866038557581027,0.03171162689253183,4.504951207510633,8.306389143875583
