experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,36.428087896477436,4.974790247647379,7,0.0040318965911865234,True,2.2247906396531643,4.974790247647379,71.22228840905899,1.777321618020769e-07,43.96451759174809,0.43375151112219257,49.70586703033454,34.27254783316362,0.8721457134625428,71.41783459256837,15.991013317402187,12.58530977304078,2.31367549329158,0.10251056609553237,17.958591109548237,23.661457726033476,56.10251802717182,34.548367756238356,0.0659073176519596,0.08885795389241505
1,30.336230060058455,9.949560298580305,6,0.006631612777709961,True,3.1463162991416866,9.949560298580305,50.61216434927333,1.510229517220911e-06,30.04750836985297,-0.010145136277912747,90.99888049066902,23.998773448839735,0.9689706318494729,82.11213157334771,16.945714110446666,8.670552127472424,3.098187821055376,0.08803377140625905,12.707826384412806,16.968388637338645,44.14034282803691,28.581508349280092,0.09952013964732724,0.11639505017033076
