experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,836.4418330515635,830.0751967590078,48,0.027418851852416992,True,587.9305159417166,830.0751967590078,1.0456640497206438,8.794900228527444e-05,0.18749496481035205,0.28412537311474134,0.991551499838753,0.011396760781602015,3.518013093776281,3.9035974452457696,832.152860894484,1.9900642970098985,590.0274188021039,1.8034037491427308,0.014684851087553453,0.031337039398870635,0.5127639469480307,0.23792022569574345,0.1542000173639073,0.2724273829290384
1,837.0162168933542,830.0751967588577,33,0.02118659019470215,True,587.9305142286902,830.0751967588577,1.2649787913982182,8.725718719406951e-05,0.29177460127238314,0.3849174409970207,0.9726088579032003,0.05998073826774198,4.947122543054851,7.588184506902251,831.4091316347618,1.969001614521987,589.290678440124,1.792502174279389,0.023117489847120944,0.03409007916599821,0.669889680202787,0.23524055744464545,0.25491131623469704,0.30985501806828425
