experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,15.66595826708149,2.329443904596382e-13,788,0.08932018280029297,True,4.826431295063033e-07,2.329443904596382e-13,7.916049081980604,9.652862590126065e-07,0.46130825070964837,1.1513711657319714,1.0,0.0,2.1723294598050666e-07,3.611367894746281e-08,0.4610780964388059,1.3906987662650458,0.23065412535482419,0.5756855828659857,3.955384615384615,0.01459512766231561,97.05681523863332,8.877202036132623,0.004613082513045262,0.011457470604102118
1,16.117737989270584,2.39662112428074e-13,788,0.09136629104614258,True,4.895529720347677e-07,2.39662112428074e-13,8.02938054628639,9.791059440695353e-07,0.46791264881378275,1.167854967034934,1.0,0.0,2.3929047189789837e-07,4.1897677717020075e-08,0.4743748083772201,1.4308041649620507,0.23395632440689137,0.583927483517467,3.9553846153846153,0.014595127662315927,97.05681523863332,8.877202036132628,0.004679126494171769,0.011621503432518903
