function,dimension,method,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,start_distance,convergence_rate
schwefel,2,gradient_descent,830.5886866371591,1000,0.02836465835571289,False,,,1.5140562595539566,0.6302536797374908,2.7432186646387464,-0.008974149695125954
schwefel,2,sgd,830.5708161296702,1000,0.018527746200561523,False,,,1.5140562595539566,0.6197752376525466,2.7432186646387464,-0.008992002349959971
schwefel,2,sgd_momentum,830.0751989350996,1000,0.02066946029663086,False,,,1.5140562595539566,0.0013286878376120633,2.7432186646387464,-0.009487124422458101
schwefel,2,momentum,830.0751967494316,296,0.006400585174560547,True,,,1.5140562595539566,5.334518320016423e-07,2.7432186646387464,-0.03197513041262139
schwefel,2,rmsprop,830.0752067644879,1000,0.024559497833251953,False,,,1.5140562595539566,0.002844163446865975,2.7432186646387464,-0.009487116600891344
schwefel,2,adam,837.4291571544006,1000,0.030912160873413086,False,,,1.5140562595539566,1.3256840373160292,2.7432186646387464,-0.002140512814764759
schwefel,2,trust-exact,834.0204983860142,400,0.1936190128326416,False,,,1.5140562595539566,0.00020697106836213493,2.7432186646387464,-0.013843671062259238
schwefel,2,trust-krylov,830.0751967589187,42,0.016534090042114258,True,,,1.5140562595539566,8.753856523005684e-05,2.7432186646387464,-0.2208514819316628
