experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle
0,9.330944685108364,4.952639271082883e-06,1000,0.10917544364929199,False,0.0016971004202205292,4.952639271082883e-06,6.923285918909117,0.006032451621231041,0.10465207328833118,0.9526706841044948,10.285866883931815,0.5579930599995986,0.1741259145911304,16.286404285740492
1,13.72434383426329,1.8227759717914105e-06,1000,0.11592340469360352,False,0.0009548309748987164,1.8227759717914105e-06,8.861535569434404,0.0038183365666856375,0.13106779184213552,0.9561109180174501,10.466322058257415,0.704026951052963,0.1557068289279806,15.341417316323946
