optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.00046415888336127773,0.99,0.01,0.00035448507476717675,0.00022608700421418925,1000.0,0.0,0.009746920011904508,0.0031958504238925245
SGD+Momentum,0.0001,0.9,0.01,0.03769326077270537,0.036168158721858704,1000.0,0.0,0.16386633207411191,0.10233049287012172
SGD+Momentum,0.00046415888336127773,0.95,0.01,1.1839973598421137e-06,5.28044459779025e-07,1000.0,0.0,0.0006761084852171226,0.00018183613861276428
SGD+Momentum,0.046415888336127774,0.99,0.01,0.0012643746093977098,0.0005417145971508365,1000.0,0.0,0.02212336819552927,0.005798339217623041
SGD+Momentum,0.046415888336127774,0.95,0.01,0.0001536932541296284,0.00010401244235376816,1000.0,0.0,0.007669156998071268,0.003461375206908343
SGD+Momentum,0.046415888336127774,0.8,0.1,0.003211576137030138,0.0026831529654997893,1000.0,0.0,0.035696538073713605,0.01632340942482965
SGD+Momentum,0.00021544346900318845,0.8,0.01,0.027998141921422214,0.02699030807250239,1000.0,0.0,0.14110072565421786,0.088684550492953
SGD+Momentum,0.1,0.95,0.01,0.0003546689318616581,0.00024238137221886398,1000.0,0.0,0.011608724780072736,0.004286005752320479
SGD+Momentum,0.00021544346900318845,0.95,0.1,6.33319591619609e-05,3.511911962175961e-05,1000.0,0.0,0.005187280884319802,0.0015840548722998345
SGD+Momentum,0.002154434690031882,0.9,0.1,0.0002908775675713018,0.00015728333897261875,1000.0,0.0,0.01117970147800856,0.0035937216224781765
SGD+Momentum,0.1,0.95,0.1,0.027670420103901406,0.014073763592592136,1000.0,0.0,0.10583983228553429,0.034070076243483835
SGD+Momentum,0.00021544346900318845,0.8,0.001,0.028011828083398506,0.02700576296744495,1000.0,0.0,0.14112697734873692,0.08873163441192337
SGD+Momentum,0.1,0.9,0.001,1.3589616824336488e-06,6.101822099597992e-07,1000.0,0.0,0.0007143262244640742,0.0001807708659576526
SGD+Momentum,0.021544346900318822,0.99,0.01,0.000394038105399794,0.000210526906292836,1000.0,0.0,0.012293796185366563,0.0040044458420046575
SGD+Momentum,0.002154434690031882,0.8,0.001,1.636696947942899e-08,9.639435177733827e-09,1000.0,0.0,7.965961321104111e-05,3.115702374636496e-05
SGD+Momentum,0.0001,0.95,0.1,0.0003852807866685472,0.0003445468967066201,1000.0,0.0,0.016790771281002304,0.009293027778747666
SGD+Momentum,0.01,0.99,0.001,0.00032084510313287794,0.00020301487833568167,1000.0,0.0,0.012205283362570356,0.004088964514960604
SGD+Momentum,0.046415888336127774,0.99,0.1,0.06882688002014205,0.05474764607633439,1000.0,0.0,0.16581100682344516,0.06816715103863545
SGD+Momentum,0.01,0.9,0.001,1.1659271903838866e-07,6.564532817178007e-08,1000.0,0.0,0.00021800174428260175,7.267293879286537e-05
SGD+Momentum,0.046415888336127774,0.9,0.001,6.309965354009834e-07,2.9835666704158774e-07,1000.0,0.0,0.0005353441545909122,0.00017160088629302497
SGD+Momentum,0.00021544346900318845,0.95,0.01,5.721015738091795e-07,2.7166538499261063e-07,1000.0,0.0,0.0005060051369092907,0.00015664075032129998
SGD+Momentum,0.002154434690031882,0.9,0.01,2.5655146043164217e-06,1.4017299434320293e-06,1000.0,0.0,0.0010241239875890449,0.00036641547871333143
SGD+Momentum,0.046415888336127774,0.99,0.1,0.07457163014674019,0.033345840465926306,1000.0,0.0,0.17260691127705727,0.0500629377966112
SGD+Momentum,0.021544346900318822,0.8,0.001,1.5031209949492322e-07,7.991881363407019e-08,1000.0,0.0,0.0002617594011399373,9.757251531815984e-05
SGD+Momentum,0.001,0.95,0.1,0.00017783736757462772,7.231735995748201e-05,1000.0,0.0,0.008641688937517234,0.0018812452691483778
SGD+Momentum,0.002154434690031882,0.99,0.01,0.0008818781973826556,0.0005695346694325952,1000.0,0.0,0.01606024845154124,0.004781385877746292
SGD+Momentum,0.046415888336127774,0.9,0.1,0.007163421201955893,0.004036970676520348,1000.0,0.0,0.04859649703109288,0.013665515761530595
SGD+Momentum,0.001,0.9,0.01,1.355795131831102e-06,9.445363223136452e-07,1000.0,0.0,0.000705098616430767,0.00028006786679654405
SGD+Momentum,0.00021544346900318845,0.99,0.01,0.0006958887126823162,0.0004871612149926629,1000.0,0.0,0.013858467932095508,0.004347256627043849
