iteration,timestamp,function_value,gradient_norm,x1,x2
0,7.796287536621094e-05,23.169213079533765,9.626881754656337,-4.440780115006694,1.8570635556423205
1,0.00013136863708496094,23.15661939221246,9.626881754656337,-4.43978011500782,1.856063555645013
2,0.00016260147094726562,23.144029809284913,9.624265040451132,-4.4387801208855615,1.85506356972371
3,0.00019168853759765625,23.13144439999379,9.621648467759547,-4.437780136544801,1.8540636072374093
4,0.000217437744140625,23.118863233127477,9.619032051094079,-4.436780165869921,1.853063677500251
5,0.00024271011352539062,23.106286376869544,9.616415804888529,-4.4357802127163,1.8520637897610546
6,0.00026679039001464844,23.093713898652563,9.613799743466585,-4.4347802809020465,1.8510639531833932
7,0.00029087066650390625,23.081145865017426,9.611183881011238,-4.433780374200019,1.8500641768263513
8,0.0003147125244140625,23.068582341479075,9.608568231535315,-4.432780496330199,1.8490644696261038
9,0.00033926963806152344,23.056023392399656,9.605952808853285,-4.431780650952464,1.8480648403784445
10,0.0003635883331298828,23.043469080869805,9.603337626554563,-4.4307808416598045,1.8470652977223734
11,0.00038743019104003906,23.03091946859885,9.600722697978481,-4.429781071972034,1.8460658501248401
12,0.0004107952117919922,23.018374615814388,9.598108036191059,-4.428781345330014,1.8450665058667273
13,0.0004343986511230469,23.005834581171754,9.595493653963695,-4.427781665090428,1.8440672730301335
14,0.00046944618225097656,22.993299421673747,9.59287956375389,-4.426782034521117,1.8430681594870082
15,0.0005090236663818359,22.980769192600647,9.59026577768807,-4.425782456796998,1.8420691728891658
16,0.0005357265472412109,22.968243947450787,9.587652307546545,-4.424782934996562,1.8410703206596957
17,0.000560760498046875,22.955723737891457,9.585039164750613,-4.42378347209895,1.8400716099857661
18,0.0005843639373779297,22.943208613720174,9.58242636035184,-4.422784070981613,1.8390730478128072
19,0.0006082057952880859,22.930698622835934,9.579813905023453,-4.421784734418522,1.8380746408400421
20,0.0006313323974609375,22.918193811220124,9.577201809053818,-4.420785465078937,1.8370763955173275
21,0.0006558895111083984,22.905694222926797,9.574590082341933,-4.41978626552668,1.8360783180432483
22,0.0006792545318603516,22.89319990008162,9.571978734394847,-4.418787138219918,1.8350804143644075
23,0.0007030963897705078,22.88071088288917,9.569367774326917,-4.417788085511405,1.8340826901758394
24,0.0007269382476806641,22.868227209647873,9.566757210860777,-4.416789109649159,1.8330851509224728
25,0.0007507801055908203,22.855748916772,9.564147052329941,-4.415790212777541,1.8320878018015625
26,0.0007739067077636719,22.843276038820104,9.561537306682855,-4.414791396938702,1.8310906477660058
27,0.000797271728515625,22.8308086085292,9.558927981488322,-4.413792664074352,1.8300936935284589
28,0.0008206367492675781,22.81834665685413,9.556319083942142,-4.412794016027831,1.8290969435661664
29,0.0008442401885986328,22.805890213011352,9.55371062087483,-4.411795454546434,1.8281004021264198
30,0.0008673667907714844,22.79343930452669,9.551102598760282,-4.4107969812839585,1.8271040732325592
31,0.0008909702301025391,22.780993957286203,9.548495023725296,-4.4097985978034435,1.8261079606904373
32,0.0009150505065917969,22.768554195589847,9.54588790155975,-4.408800305580063,1.8251120680952688
33,0.0009386539459228516,22.756120042207165,9.543281237727378,-4.407802106004145,1.8241163988387876
34,0.0009622573852539062,22.74369151843462,9.540675037377001,-4.4068040003842865,1.823120956116645
35,0.0009856224060058594,22.731268644154053,9.538069305354123,-4.405805989950539,1.8221257429359805
36,0.0010094642639160156,22.71885143789174,9.53546404621276,-4.404808075857637,1.8211307621231052
37,0.0010328292846679688,22.706439916877812,9.532859264227442,-4.403810259188245,1.8201360163312443
38,0.0010559558868408203,22.694034097105455,9.530254963405294,-4.402812540956209,1.8191415080482842
39,0.0010786056518554688,22.681633993389767,9.527651147498098,-4.401814922109784,1.8181472396044827
40,0.001102447509765625,22.66923961942581,9.525047820014295,-4.40081740353483,1.8171532131800998
41,0.0011258125305175781,22.656850987845743,9.522444984230848,-4.399819986057959,1.8161594308129143
42,0.0011491775512695312,22.644468110274705,9.519842643204926,-4.3988226704496105,1.8151658944055942
43,0.0011725425720214844,22.632090997385262,9.517240799785347,-4.397825457427065,1.8141726057328966
44,0.0011963844299316406,22.61971965895043,9.514639456623726,-4.396828347657369,1.8131795664486738
45,0.0012199878692626953,22.607354103894863,9.512038616185372,-4.395831341760166,1.8121867780926664
46,0.0012433528900146484,22.59499434034439,9.509438280759776,-4.394834440310444,1.8111942420970704
47,0.0012667179107666016,22.582640375673613,9.506838452470808,-4.393837643841165,1.810201959792866
48,0.0012900829315185547,22.570292216551607,9.504239133286497,-4.392840952845807,1.8092099324159
49,0.0013136863708496094,22.557949868985702,9.501640325028433,-4.391844367780791,1.8082181611127153
50,0.0013370513916015625,22.545613338363285,9.499042029380794,-4.390847889067799,1.8072266469461264
51,0.0013608932495117188,22.533282629491612,9.496444247898955,-4.389851517095994,1.8062353909005373
52,0.0013861656188964844,22.52095774663571,9.493846982017693,-4.388855252224121,1.805244393887004
53,0.0014100074768066406,22.508638693554285,9.491250233059016,-4.3878590947825105,1.8042536567480447
54,0.0014331340789794922,22.4963254735338,9.488654002239578,-4.386863045074972,1.8032631802621994
55,0.0014641284942626953,22.48401808942068,9.486058290677704,-4.385867103380592,1.8022729651483465
56,0.0015075206756591797,22.471716543651677,9.483463099400067,-4.384871269955425,1.80128301206978
57,0.001535654067993164,22.459420838282533,9.480868429347952,-4.3838755450340905,1.8002933216380568
58,0.0015609264373779297,22.447130975014915,9.478274281383195,-4.382879928831282,1.7993038944166186
59,0.001585245132446289,22.434846955221758,9.475680656293756,-4.381884421543177,1.7983147309241998
60,0.0016088485717773438,22.422568779971005,9.473087554798965,-4.380889023348764,1.7973258316380258
61,0.0016326904296875,22.41029645004791,9.470494977554448,-4.379893734411091,1.7963371969968154
62,0.0016558170318603516,22.398029965975862,9.467902925156745,-4.378898554878432,1.7953488274035898
63,0.001680135726928711,22.38576932803587,9.46531139814763,-4.37790348488537,1.7943607232283043
64,0.0017042160034179688,22.37351453628477,9.462720397018158,-4.376908524553825,1.7933728848103043
65,0.001728057861328125,22.361265590572206,9.460129922212436,-4.375913673993998,1.7923853124606202
66,0.0017516613006591797,22.349022490556415,9.45753997413116,-4.374918933305261,1.7913980064641064
67,0.0017752647399902344,22.336785235719,9.454950553134884,-4.37392430257698,1.7904109670814343
68,0.0017981529235839844,22.324553825378576,9.4523616595471,-4.372929781889285,1.7894241945509475
69,0.0018215179443359375,22.312328258703538,9.449773293657065,-4.371935371313782,1.7884376890903857
70,0.0018448829650878906,22.300108534723847,9.447185455722469,-4.370941070914219,1.787451450898488
71,0.0018682479858398438,22.28789465234202,9.444598145971876,-4.369946880747098,1.7864654801564803
72,0.0018916130065917969,22.275686610343246,9.442011364607017,-4.36895280086225,1.7854797770294546
73,0.0019154548645019531,22.26348440740486,9.439425111804901,-4.367958831303359,1.784494341667648
74,0.0019385814666748047,22.25128804210499,9.43683938771978,-4.366964972108457,1.7835091742076272
75,0.001961946487426758,22.239097512930655,9.434254192484955,-4.365971223310373,1.7825242747733852
76,0.001986265182495117,22.2269128182852,9.431669526214467,-4.3649775849371535,1.7815396434773538
77,0.0020105838775634766,22.214733956495188,9.42908538900464,-4.363984057012452,1.7805552804213425
78,0.0020334720611572266,22.2025609258167,9.426501780935531,-4.362990639555882,1.7795711856974024
79,0.0020570755004882812,22.19039372444128,9.423918702072234,-4.361997332583351,1.778587359388627
80,0.002079486846923828,22.178232350501247,9.42133615246612,-4.361004136107363,1.7776038015698883
81,0.002103090286254883,22.16607680207476,9.41875413215596,-4.360011050137302,1.7766205123085173
82,0.0021262168884277344,22.153927077190342,9.416172641168972,-4.359018074679688,1.7756374916649307
83,0.002149820327758789,22.14178317383112,9.413591679521764,-4.358025209738415,1.774654739693208
