optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.002154434690031882,0.95,0.9995,1e-07,99.12683215396622,65.9099445782074,1000.0,0.0,3.012192314660367,0.47886041025061404
Adam,0.0001,0.9,0.9995,1e-08,2076.6019749308794,1389.41475731532,1000.0,0.0,4.132097113581178,0.8106447895315823
Adam,0.00021544346900318845,0.9,0.9999,1e-06,1578.86719850299,1093.632817987216,1000.0,0.0,3.963273504133551,0.7855394330414528
Adam,0.046415888336127774,0.99,0.999,1e-08,3.9871188538388624,2.5522697116541018,1000.0,0.0,2.103457821712447,0.6652502042020724
Adam,0.0001,0.9,0.9995,1e-07,2076.601974993199,1389.4147573174996,1000.0,0.0,4.1320971136876,0.8106447894126069
Adam,0.1,0.95,0.9999,1e-08,0.7362353837118889,1.3021942398747817,1000.0,0.0,0.887384049841242,0.6597844136721756
Adam,0.00046415888336127773,0.99,0.999,1e-08,846.9423526939743,620.4100496829639,1000.0,0.0,3.651325822386995,0.709871932557855
Adam,0.046415888336127774,0.9,0.9999,1e-08,3.438919930671441,2.7588191296053055,1000.0,0.0,1.8793525390847496,0.845103043604553
Adam,0.0001,0.95,0.9995,1e-08,2075.682755286219,1389.0101832277105,1000.0,0.0,4.131782147962729,0.810571935885239
Adam,0.00046415888336127773,0.99,0.9999,1e-07,864.6184919046276,631.4142742569328,1000.0,0.0,3.660680438862099,0.7151869508291369
Adam,0.001,0.95,0.9995,1e-07,339.5365831116627,247.9909289141592,1000.0,0.0,3.3137249025212023,0.5930272017123792
Adam,0.0001,0.9,0.999,1e-07,2075.2848914976366,1388.8285785677197,1000.0,0.0,4.131606401287082,0.8105638967275093
Adam,0.002154434690031882,0.99,0.9995,1e-08,77.31057210035368,50.53020343577856,1000.0,0.0,2.976742510588065,0.4174589433449818
Adam,0.0001,0.99,0.9995,1e-08,2069.305913885929,1386.2377480740772,1000.0,0.0,4.12962600426386,0.8100963865586507
Adam,0.046415888336127774,0.95,0.9999,1e-06,3.7118815689947953,2.4906377010491276,1000.0,0.0,2.0397954281469834,0.6621978607510262
Adam,0.004641588833612777,0.9,0.9999,1e-08,38.92036595863717,31.390773467972547,1000.0,0.0,2.7906337452189813,0.658982221861602
Adam,0.0001,0.95,0.999,1e-07,2074.357669479082,1388.4218070536906,1000.0,0.0,4.131287697486483,0.8104937042389834
Adam,0.1,0.95,0.9999,1e-06,0.7362354394109933,1.3021942596444525,1000.0,0.0,0.8873840854849272,0.6597844236356954
Adam,0.002154434690031882,0.95,0.999,1e-07,94.4086867239751,62.907284302164626,1000.0,0.0,3.003462440747179,0.47746295655255333
Adam,0.004641588833612777,0.95,0.9995,1e-08,35.9967914377075,29.158048505054953,1000.0,0.0,2.780124649916563,0.6578364348049363
Adam,0.021544346900318822,0.95,0.999,1e-07,5.393404912067101,2.57030768588018,1000.0,0.0,2.413506510656084,0.6854265878613222
Adam,0.001,0.99,0.999,1e-07,277.2577004258067,203.58300270631463,1000.0,0.0,3.252419616168627,0.5543786684915976
Adam,0.0001,0.9,0.9999,1e-08,2077.655520377256,1389.8867435391398,1000.0,0.0,4.132487446573562,0.8107184855482154
Adam,0.001,0.95,0.999,1e-08,329.40737928532883,240.87907948818824,1000.0,0.0,3.30359831523237,0.5892902721359853
Adam,0.01,0.95,0.9999,1e-07,10.680058920340755,10.371574168751586,1000.0,0.0,2.667312051950364,0.6599613552429826
Adam,0.00046415888336127773,0.99,0.9999,1e-08,864.6184917889592,631.4142742526594,1000.0,0.0,3.660680438546823,0.7151869511523316
Adam,0.01,0.95,0.9999,1e-07,10.680058920340755,10.371574168751586,1000.0,0.0,2.667312051950364,0.6599613552429826
Adam,0.0001,0.99,0.999,1e-07,2067.9237696226564,1385.6336078728298,1000.0,0.0,4.129107352879975,0.8100353031232702
Adam,0.1,0.9,0.999,1e-06,0.8593424486408612,1.532670028493837,1000.0,0.0,0.8448297235181605,0.7116503475948878
Adam,0.00046415888336127773,0.99,0.9999,1e-08,864.6184917889592,631.4142742526594,1000.0,0.0,3.660680438546823,0.7151869511523316
Adam,0.046415888336127774,0.9,0.9995,1e-08,3.3233211771138245,2.7352356956371238,1000.0,0.0,1.8326743182485927,0.8682623197578085
Adam,0.002154434690031882,0.99,0.9995,1e-08,77.31057210035368,50.53020343577856,1000.0,0.0,2.976742510588065,0.4174589433449818
Adam,0.004641588833612777,0.9,0.9995,1e-08,37.418791334328205,30.203136037836117,1000.0,0.0,2.7825345296528305,0.6591951926617148
Adam,0.046415888336127774,0.99,0.9999,1e-07,4.229906495764779,2.5064283796085496,1000.0,0.0,2.170082127270049,0.6360654564022407
Adam,0.01,0.9,0.9999,1e-08,11.273107309179888,11.214125047537904,1000.0,0.0,2.6585656175149697,0.6652296027902626
Adam,0.021544346900318822,0.95,0.9999,1e-08,5.634993136345175,2.5057905193968946,1000.0,0.0,2.465269682361333,0.6764096737564893
Adam,0.021544346900318822,0.95,0.9999,1e-06,5.634993201594211,2.505790495262357,1000.0,0.0,2.4652696957513163,0.6764096729701108
Adam,0.1,0.95,0.9999,1e-08,0.7362353837118889,1.3021942398747817,1000.0,0.0,0.887384049841242,0.6597844136721756
Adam,0.01,0.9,0.999,1e-06,10.036559800315244,9.802349960570934,1000.0,0.0,2.642206604866463,0.6652558805340157
Adam,0.021544346900318822,0.99,0.9995,1e-07,6.225582542066377,2.438063095830756,1000.0,0.0,2.6103873128494506,0.534756399374962
Adam,0.0001,0.9,0.9999,1e-07,2077.6555204393253,1389.8867435412767,1000.0,0.0,4.132487446679301,0.8107184854300048
Adam,0.00046415888336127773,0.99,0.9999,1e-08,864.6184917889592,631.4142742526594,1000.0,0.0,3.660680438546823,0.7151869511523316
Adam,0.00046415888336127773,0.95,0.999,1e-08,893.480045324475,649.4499586944579,1000.0,0.0,3.6750120097340577,0.7222238673863559
Adam,0.046415888336127774,0.99,0.9999,1e-06,4.229906558746336,2.5064283731651584,1000.0,0.0,2.170082144687189,0.6360654512840753
Adam,0.0001,0.9,0.9995,1e-08,2076.6019749308794,1389.41475731532,1000.0,0.0,4.132097113581178,0.8106447895315823
Adam,0.0001,0.99,0.9995,1e-07,2069.3059139493444,1386.2377480764749,1000.0,0.0,4.12962600437207,0.8100963864359808
Adam,0.002154434690031882,0.95,0.9999,1e-06,102.87508255568893,68.31127081654269,1000.0,0.0,3.0187948183163953,0.48000902074750273
Adam,0.0001,0.9,0.9995,1e-06,2076.601975616426,1389.4147573393416,1000.0,0.0,4.132097114751822,0.8106447882228521
Adam,0.001,0.95,0.999,1e-08,329.40737928532883,240.87907948818824,1000.0,0.0,3.30359831523237,0.5892902721359853
Adam,0.004641588833612777,0.99,0.9995,1e-08,29.649587383409607,22.34243674844781,1000.0,0.0,2.873571731726188,0.3536175320838501
Adam,0.00046415888336127773,0.95,0.999,1e-08,893.480045324475,649.4499586944579,1000.0,0.0,3.6750120097340577,0.7222238673863559
Adam,0.01,0.9,0.999,1e-08,10.036559748739293,9.802349950697547,1000.0,0.0,2.6422065971974167,0.6652558828658471
Adam,0.00021544346900318845,0.9,0.9995,1e-06,1575.5949092152825,1091.9206423904022,1000.0,0.0,3.9619234627815016,0.7851625758700042
Adam,0.01,0.95,0.9995,1e-07,10.169284401781761,9.759841728099882,1000.0,0.0,2.6608851215918135,0.6594044071994805
Adam,0.00021544346900318845,0.95,0.9999,1e-07,1575.998252400246,1092.1484429309353,1000.0,0.0,3.9621439211326894,0.7851895775996931
Adam,0.001,0.99,0.999,1e-07,277.2577004258067,203.58300270631463,1000.0,0.0,3.252419616168627,0.5543786684915976
Adam,0.1,0.95,0.999,1e-06,0.54972544313168,1.1620607160157757,1000.0,0.0,0.7466802725547316,0.6152010564023965
Adam,0.00021544346900318845,0.99,0.999,1e-06,1547.7339605775553,1077.668695404864,1000.0,0.0,3.951033218839579,0.7818653754018795
Adam,0.002154434690031882,0.95,0.9995,1e-07,99.12683215396622,65.9099445782074,1000.0,0.0,3.012192314660367,0.47886041025061404
Adam,0.004641588833612777,0.99,0.9999,1e-06,30.99749796321238,23.201711122379592,1000.0,0.0,2.871680155180284,0.35818790379761345
Adam,0.046415888336127774,0.95,0.9995,1e-06,3.5694593731695883,2.505836779377385,1000.0,0.0,1.996305798853091,0.6800817594015273
Adam,0.00021544346900318845,0.95,0.999,1e-07,1568.5211587972697,1088.2609892704002,1000.0,0.0,3.9590817202304853,0.7843445813261052
Adam,0.0001,0.95,0.9995,1e-06,2075.6827559732183,1389.0101832520565,1000.0,0.0,4.131782149136557,0.8105719345720575
Adam,0.002154434690031882,0.9,0.999,1e-07,97.90940006437324,65.24655801303973,1000.0,0.0,3.0092494772868066,0.4822761456496681
Adam,0.004641588833612777,0.99,0.999,1e-06,27.878263738475834,21.25642900063504,1000.0,0.0,2.875932747554808,0.34892025195358795
Adam,0.00046415888336127773,0.95,0.9995,1e-06,902.5749685692317,655.0727740052673,1000.0,0.0,3.6797463097453496,0.7245092513311403
Adam,0.01,0.99,0.999,1e-08,9.45433910143406,7.710405904329216,1000.0,0.0,2.896482531120962,0.17982655976148545
Adam,0.046415888336127774,0.95,0.9995,1e-06,3.5694593731695883,2.505836779377385,1000.0,0.0,1.996305798853091,0.6800817594015273
Adam,0.001,0.95,0.9999,1e-07,347.4342353950472,253.53296526937217,1000.0,0.0,3.321512908412128,0.5958022657541917
Adam,0.00046415888336127773,0.9,0.9999,1e-08,916.0036953880204,663.3887853746043,1000.0,0.0,3.6866820971863055,0.7275500074379991
