optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.1,0.99,0.9995,1e-06,11.840103998157014,4.612338689724867,1000.0,0.0,3.3630206963173466,0.685829320241443
Adam,0.0001,0.99,0.9995,1e-08,22.4894235680351,9.71815497673451,1000.0,0.0,3.442812577835782,0.6870043373454935
Adam,0.1,0.99,0.9995,1e-07,11.840103998016541,4.61233868996767,1000.0,0.0,3.3630206962704725,0.6858293221778828
Adam,0.01,0.9,0.999,1e-08,11.839968087702818,4.612333028736387,329.65,1.0,3.3630004199497074,0.6858337848372802
Adam,0.00021544346900318845,0.95,0.9995,1e-06,15.44006997770445,5.831207200212611,986.1,0.05,3.4080913446965106,0.6808462833196395
Adam,0.002154434690031882,0.99,0.9995,1e-08,11.840592810796636,4.612493535129729,1000.0,0.0,3.3626863968352643,0.6863970664401254
Adam,0.021544346900318822,0.9,0.999,1e-07,11.83996808770281,4.612333028736401,328.05,1.0,3.363000419494219,0.6858337881519357
Adam,0.046415888336127774,0.9,0.9995,1e-07,11.839968087702818,4.612333028736402,326.45,1.0,3.3630004186276907,0.6858337885314661
Adam,0.01,0.95,0.9995,1e-07,11.83996808770281,4.612333028736402,655.35,1.0,3.363000419455589,0.6858337873262798
Adam,0.01,0.95,0.9999,1e-06,11.83996808770281,4.612333028736403,662.05,1.0,3.363000420960568,0.6858337864513216
Adam,0.01,0.95,0.9999,1e-08,11.839968087702808,4.612333028736402,662.05,1.0,3.363000420960572,0.6858337864513121
Adam,0.046415888336127774,0.9,0.9999,1e-06,11.839968087702818,4.6123330287364,326.7,1.0,3.363000417986079,0.6858337878308507
Adam,0.021544346900318822,0.95,0.9999,1e-07,11.83996808770282,4.612333028736405,660.0,1.0,3.3630004196559056,0.6858337866124774
Adam,0.004641588833612777,0.95,0.9999,1e-06,11.83996808770281,4.612333028736402,673.05,1.0,3.36300041977418,0.6858337869119328
Adam,0.1,0.95,0.9995,1e-08,11.839968087702825,4.612333028736404,658.6,1.0,3.363000419075567,0.6858337886744349
Adam,0.001,0.99,0.9999,1e-08,11.841235515309844,4.612338806908611,1000.0,0.0,3.363858286982191,0.6854109032804065
Adam,0.1,0.99,0.9999,1e-08,11.840121869074839,4.612349703330455,1000.0,0.0,3.363065738433525,0.6857976617029408
Adam,0.0001,0.9,0.999,1e-08,22.407451989513625,9.57369242584845,1000.0,0.0,3.442580081775445,0.6874886103191485
Adam,0.1,0.95,0.9995,1e-08,11.839968087702825,4.612333028736404,658.6,1.0,3.363000419075567,0.6858337886744349
Adam,0.004641588833612777,0.9,0.9995,1e-07,11.839968087702806,4.612333028736402,348.15,1.0,3.3630004191453864,0.6858337882419882
Adam,0.001,0.9,0.999,1e-07,11.839968136365176,4.612333045898245,884.8,0.25,3.3630077487753867,0.6858346930261953
Adam,0.0001,0.9,0.999,1e-07,22.40745200395643,9.57369243451873,1000.0,0.0,3.4425800818243446,0.687488610338254
Adam,0.002154434690031882,0.9,0.9995,1e-08,11.839968087702811,4.612333028736402,475.2,1.0,3.363000420952946,0.6858337871781519
Adam,0.004641588833612777,0.99,0.9995,1e-07,11.840251031506156,4.612316278969422,1000.0,0.0,3.363085780882056,0.6856784174912893
Adam,0.01,0.9,0.999,1e-06,11.839968087702818,4.612333028736387,329.65,1.0,3.3630004199497265,0.6858337848372961
Adam,0.002154434690031882,0.95,0.999,1e-08,11.839968087702806,4.612333028736403,719.25,1.0,3.363000419381605,0.6858337878205956
Adam,0.00021544346900318845,0.99,0.9995,1e-07,15.544953420707404,6.074923524617306,1000.0,0.0,3.4079517323497264,0.6794828688007662
Adam,0.00046415888336127773,0.95,0.9999,1e-06,11.9117676193433,4.616021996102132,981.75,0.1,3.3707047638090026,0.6848964681923619
Adam,0.00046415888336127773,0.95,0.999,1e-08,11.905557691128138,4.6176333571608925,975.6,0.15,3.370183398334626,0.684911984949809
Adam,0.004641588833612777,0.95,0.9995,1e-06,11.839968087702811,4.6123330287364,672.25,1.0,3.363000420851074,0.6858337862435756
Adam,0.01,0.95,0.999,1e-06,11.83996808770281,4.612333028736403,654.85,1.0,3.363000419096463,0.6858337886431403
