optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.001,0.95,0.001,4150.375997960704,8.025389048275146e-06,1000.0,0.0,1314.6580754455094,0.002112007896394944
SGD+Momentum,0.001,0.99,0.1,4150.379153173917,0.0010558538481186524,1000.0,0.0,1314.7087803815198,0.026049388049196147
SGD+Momentum,0.046415888336127774,0.9,0.001,4150.375984914871,4.280702338586178e-07,1000.0,0.0,1314.6521937952361,0.0005240110327030631
SGD+Momentum,0.021544346900318822,0.8,0.01,4150.376006695204,7.90177183491978e-06,1000.0,0.0,1314.6520292759426,0.0028633476601967922
SGD+Momentum,0.046415888336127774,0.8,0.1,4150.381956484436,0.0023881996937451526,1000.0,0.0,1314.6487293727537,0.05608398310763454
SGD+Momentum,0.00021544346900318845,0.9,0.001,4175.706515636493,6.162820643717088,1000.0,0.0,1326.7195892614754,2.082566085873663
SGD+Momentum,0.002154434690031882,0.99,0.001,4150.377104401779,0.0001813400175930853,1000.0,0.0,1314.5794351428328,0.0058877755370768175
SGD+Momentum,0.021544346900318822,0.99,0.1,4150.4363978928,0.025163358484976618,1000.0,0.0,1314.6619854621147,0.1820094618635968
SGD+Momentum,0.1,0.95,0.001,4150.375989083125,2.175302363350754e-06,1000.0,0.0,1314.652079182793,0.0011818344283223794
SGD+Momentum,0.00021544346900318845,0.9,0.001,4175.7062054829785,6.163605550995357,1000.0,0.0,1326.7194780789182,2.0827778486237576
SGD+Momentum,0.002154434690031882,0.8,0.001,4150.674799835248,0.16704557919710245,1000.0,0.0,1315.5341935173642,0.303311074363538
SGD+Momentum,0.004641588833612777,0.9,0.001,4150.375983864475,4.839725759771103e-08,1000.0,0.0,1314.6520204203757,0.00023278035091169332
SGD+Momentum,0.046415888336127774,0.8,0.001,4150.375984282436,2.771755382577337e-07,1000.0,0.0,1314.6522673272875,0.0005611391927011033
SGD+Momentum,0.046415888336127774,0.95,0.1,4150.399978531114,0.013721949401134064,1000.0,0.0,1314.6696319608188,0.09752263285302352
SGD+Momentum,0.002154434690031882,0.99,0.001,4150.377104264311,0.00018252567643009936,1000.0,0.0,1314.5794770979674,0.005906168568984472
