optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.021544346900318822,0.8,0.1,4.9209867419310225,1.4646662441125171,1000.0,0.0,3.1750569743147468,1.0770876217069614
SGD+Momentum,0.1,0.95,0.01,4.565290446638146,3.963003723838839,1000.0,0.0,49.33329583518117,205.01935320717743
SGD+Momentum,0.021544346900318822,0.99,0.01,2.5607869481241217,2.1018386414677397,1000.0,0.0,1.5863200726324493,1.384503440976459
SGD+Momentum,0.002154434690031882,0.9,0.1,5.177054314245405,1.3076489352125973,1000.0,0.0,3.3584074266662585,0.9721083661188402
SGD+Momentum,0.1,0.95,0.001,3.8623989510662264,1.6839171366423333,1000.0,0.0,2.3497141249277886,1.2030909050260523
SGD+Momentum,0.021544346900318822,0.95,0.001,3.936433566763754,1.877981152890594,1000.0,0.0,2.4931741248471018,1.2869880529831172
SGD+Momentum,0.004641588833612777,0.99,0.001,3.1859307251874323,2.209885673565896,1000.0,0.0,2.008851162229751,1.4480751637608826
SGD+Momentum,0.00046415888336127773,0.95,0.001,5.224041911095691,1.2521388208559796,1000.0,0.0,3.3914781592826215,0.934240566239927
SGD+Momentum,0.01,0.9,0.01,4.389539575809816,2.0600751569214135,1000.0,0.0,2.833155083059622,1.4193818262175801
SGD+Momentum,0.1,0.95,0.01,3.8203774530634993,1.3988782438203042,1000.0,0.0,2.3576988122691924,1.0062883134995517
SGD+Momentum,0.01,0.9,0.001,4.389662600357853,2.0597899831878617,1000.0,0.0,2.8331601117953875,1.4192787050109064
SGD+Momentum,0.004641588833612777,0.95,0.001,4.118298995790027,1.994230555597509,1000.0,0.0,2.6326440544926326,1.370688891000795
SGD+Momentum,0.00046415888336127773,0.99,0.1,4.156106821677813,1.7968046318621604,1000.0,0.0,2.642384566520144,1.255080805681823
SGD+Momentum,0.0001,0.99,0.001,4.388465276087757,2.062993882472225,1000.0,0.0,2.832768255215086,1.4210451411178808
SGD+Momentum,0.046415888336127774,0.95,0.01,3.868397214648516,1.7749482794122529,1000.0,0.0,2.4332129657121158,1.2056269000646052
SGD+Momentum,0.1,0.9,0.01,3.7583539850587178,1.773662860305822,1000.0,0.0,2.354431532328355,1.2011616089298507
SGD+Momentum,0.002154434690031882,0.99,0.001,3.6836425078137354,1.9131021007995799,1000.0,0.0,2.320679662224557,1.2673803736721114
SGD+Momentum,0.00046415888336127773,0.9,0.001,5.224041904075294,1.2521388221883056,1000.0,0.0,3.391486779386389,0.9342474736563917
SGD+Momentum,0.0001,0.9,0.1,5.224054042554252,1.2521412666545864,1000.0,0.0,3.3914176462530796,0.9341780539951096
SGD+Momentum,0.021544346900318822,0.9,0.001,4.103952732874515,1.9516286284754432,1000.0,0.0,2.6166003338864123,1.3471951611905808
SGD+Momentum,0.001,0.99,0.001,3.899542713548322,2.0097263629254787,1000.0,0.0,2.479673238033985,1.3514930985918145
SGD+Momentum,0.00021544346900318845,0.8,0.1,5.224053818747775,1.2521340422915994,1000.0,0.0,3.391475639015149,0.934108895086002
SGD+Momentum,0.00021544346900318845,0.99,0.001,4.12416903097504,1.9425105218356988,1000.0,0.0,2.632433632919514,1.333682319812915
SGD+Momentum,0.002154434690031882,0.9,0.001,5.224041923496371,1.252138824301508,1000.0,0.0,3.3914930909155894,0.9342400817037713
SGD+Momentum,0.00021544346900318845,0.9,0.1,5.224072406632405,1.2521437058444347,1000.0,0.0,3.391669888832071,0.9343631862237565
SGD+Momentum,0.01,0.95,0.1,4.186384036964368,1.763332004780696,1000.0,0.0,2.65932938946215,1.235885775917658
SGD+Momentum,0.00046415888336127773,0.8,0.1,5.224066637673166,1.2521426959622448,1000.0,0.0,3.391557216404081,0.9340126450913889
SGD+Momentum,0.002154434690031882,0.8,0.01,5.22404345147698,1.2521386198821145,1000.0,0.0,3.3914838521372004,0.9342035534784014
SGD+Momentum,0.021544346900318822,0.8,0.001,4.872195920217642,1.503091673778439,1000.0,0.0,3.142994207177985,1.105834812843488
SGD+Momentum,0.021544346900318822,0.95,0.001,3.94583614889361,1.8588988525141459,1000.0,0.0,2.496310233724227,1.2810061028055175
SGD+Momentum,0.1,0.9,0.1,4.80549185580953,3.757917105038341,1000.0,0.0,47.869514192396444,197.78569388736895
SGD+Momentum,0.00046415888336127773,0.9,0.1,5.224104483912562,1.2521363809298767,1000.0,0.0,3.3913373881398163,0.9340104501216067
SGD+Momentum,0.1,0.9,0.01,3.7771281142440865,1.6223927307345398,1000.0,0.0,2.3409964026229564,1.108113498369418
SGD+Momentum,0.1,0.9,0.01,3.6559608104528314,1.8283334034208854,1000.0,0.0,2.271954466730697,1.2623661488631848
SGD+Momentum,0.004641588833612777,0.99,0.1,3.3864612061988106,2.055043939010944,1000.0,0.0,2.123663560988982,1.3556039386633463
SGD+Momentum,0.1,0.8,0.1,4.2377436834100255,1.7101161771211784,1000.0,0.0,2.6815858674036663,1.2085401151342345
SGD+Momentum,0.00046415888336127773,0.99,0.01,4.237577868372304,1.6354840881745483,1000.0,0.0,2.687737383218381,1.171179386441996
SGD+Momentum,0.021544346900318822,0.9,0.1,4.155389324430645,1.9571971853762609,1000.0,0.0,2.656782381105409,1.3486761575730664
SGD+Momentum,0.002154434690031882,0.95,0.001,4.5070951366123335,1.947456159557605,1000.0,0.0,2.9081721878385025,1.3688681460404428
SGD+Momentum,0.001,0.95,0.001,5.176823289537357,1.3076797950777204,1000.0,0.0,3.3590010424073733,0.9725026506098757
SGD+Momentum,0.002154434690031882,0.95,0.01,4.507089687917896,1.9474793042856922,1000.0,0.0,2.9081661021615592,1.3688646794289732
SGD+Momentum,0.00021544346900318845,0.8,0.01,5.224042020462781,1.252138794447172,1000.0,0.0,3.391489915373376,0.9342434831073866
SGD+Momentum,0.046415888336127774,0.99,0.1,2.1574735388384907,1.8132611351818886,1000.0,0.0,1.2355109750149498,1.1501577199596997
SGD+Momentum,0.1,0.95,0.1,4.506019054260122,1.609297796239948,1000.0,0.0,2.8362194422891864,1.1827740734041525
SGD+Momentum,0.046415888336127774,0.9,0.001,3.978635266553552,1.7832205194609043,1000.0,0.0,2.5130472550286376,1.2459901853375146
