optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.021544346900318822,0.9,0.999,1e-07,5.084614152808578,1.3530882274117317,300.35,1.0,3.291870940097406,0.9994041709884844
Adam,0.0001,0.9,0.9995,1e-06,6.6558609811316085,1.345203627672987,1000.0,0.0,3.535097154894648,0.9822981730361339
Adam,0.1,0.9,0.9995,1e-06,5.084614152808613,1.353088227411744,293.1,1.0,3.2918709531241164,0.9994041909356033
Adam,0.004641588833612777,0.9,0.999,1e-08,5.084614152808571,1.3530882274117417,337.85,1.0,3.2918709451220116,0.9994041896908755
Adam,0.004641588833612777,0.95,0.9995,1e-06,5.084614152808575,1.353088227411741,639.5,1.0,3.2918709494422003,0.9994041875564066
Adam,0.0001,0.99,0.9999,1e-07,6.682464225719336,1.3482066676672186,1000.0,0.0,3.5375595263204387,0.9820384838360996
Adam,0.021544346900318822,0.9,0.9999,1e-08,5.084614152808579,1.3530882274117373,300.5,1.0,3.2918709457023034,0.9994041806403877
Adam,0.00046415888336127773,0.9,0.9999,1e-08,5.095053214915724,1.348702366294317,1000.0,0.0,3.309438948115089,0.9951659998091674
Adam,0.0001,0.99,0.999,1e-06,6.69161725580899,1.3492424415818287,1000.0,0.0,3.5384350801814497,0.9820381414526261
Adam,0.1,0.9,0.999,1e-07,5.084614152808605,1.3530882274117337,294.0,1.0,3.2918709409669757,0.9994041856746465
Adam,0.00021544346900318845,0.99,0.999,1e-07,5.969119696364711,1.2422780205330597,1000.0,0.0,3.4514884222888496,0.9707434685250191
Adam,0.046415888336127774,0.9,0.9999,1e-08,5.084614152808581,1.3530882274117453,297.4,1.0,3.2918709456970503,0.9994041891647685
Adam,0.021544346900318822,0.9,0.999,1e-07,5.084614152808578,1.3530882274117317,300.35,1.0,3.291870940097406,0.9994041709884844
Adam,0.021544346900318822,0.9,0.9999,1e-07,5.084614152808578,1.3530882274117366,300.5,1.0,3.2918709457020237,0.9994041806402543
Adam,0.001,0.99,0.999,1e-08,5.0849126899346,1.3530912947678433,1000.0,0.0,3.293266810048416,0.9993323182527059
Adam,0.002154434690031882,0.95,0.999,1e-07,5.084614152808577,1.3530882274117408,703.15,1.0,3.2918709457490665,0.999404187754888
Adam,0.0001,0.95,0.9999,1e-06,6.6548504296600015,1.3451852760846486,1000.0,0.0,3.5349701682556733,0.9822792176833958
Adam,0.1,0.99,0.9995,1e-07,4.609079216993145,1.640041855523337,1000.0,0.0,2.9583086472884585,1.1916479569880152
Adam,0.1,0.95,0.9995,1e-06,4.706978328588723,1.6323028731850429,597.2,1.0,3.0287097452786953,1.1791145864394177
Adam,0.001,0.99,0.9999,1e-07,5.084902768770455,1.353082463075114,1000.0,0.0,3.29354905592954,0.9990255057671438
Adam,0.004641588833612777,0.95,0.9995,1e-07,5.084614152808575,1.35308822741174,639.5,1.0,3.2918709494415213,0.9994041875560832
Adam,0.021544346900318822,0.99,0.9999,1e-06,4.707052354618551,1.632266818886036,1000.0,0.0,3.028595944767875,1.1788359356756843
Adam,0.00021544346900318845,0.9,0.9995,1e-08,5.7914596084611425,1.2356504251309257,1000.0,0.0,3.433501546694881,0.9760368704699919
Adam,0.046415888336127774,0.99,0.999,1e-07,4.55070786274779,1.7216194742233661,1000.0,0.0,2.921144835569888,1.2419357954905956
Adam,0.00046415888336127773,0.99,0.9995,1e-06,5.1120596480585645,1.3348547193449247,1000.0,0.0,3.3144369170857315,0.9893826460702194
Adam,0.1,0.95,0.999,1e-06,4.706978328588743,1.6323028731850213,593.9,1.0,3.0287097418612623,1.1791145972097063
Adam,0.01,0.9,0.9999,1e-07,5.084614152808575,1.3530882274117406,310.6,1.0,3.291870951058473,0.9994041802092706
Adam,0.004641588833612777,0.9,0.999,1e-06,5.084614152808571,1.3530882274117417,337.85,1.0,3.2918709451221915,0.9994041896912628
Adam,0.021544346900318822,0.99,0.999,1e-07,4.707070884738629,1.6322215691884083,1000.0,0.0,3.029192011943663,1.179096163563514
Adam,0.00046415888336127773,0.99,0.9995,1e-06,5.1120596480585645,1.3348547193449247,1000.0,0.0,3.3144369170857315,0.9893826460702194
Adam,0.01,0.9,0.999,1e-08,5.084614152808572,1.3530882274117408,310.1,1.0,3.2918709464485425,0.9994041752162974
Adam,0.001,0.99,0.999,1e-06,5.084912687431183,1.3530912951913971,1000.0,0.0,3.293266787762365,0.9993323216142475
Adam,0.0001,0.9,0.9999,1e-06,6.650158468165925,1.3447334469974113,1000.0,0.0,3.5345057632490047,0.9823628704180974
