function,dimension,experiment,method,optimizer_type,start_distance,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm
rastrigin,2,0,trust-exact,second_order,7.14663137361567,52.731823971994054,7,0.007120609283447266,True,7.243129714190442,52.731823971994054,11.770831747538352,3.5170120165679746e-09
rastrigin,2,0,trust-krylov,second_order,7.14663137361567,52.731823971994054,7,0.006902217864990234,True,7.243129714210379,52.731823971994054,11.770831747538352,8.745190255722955e-09
sphere,2,0,gradient_descent,first_order,9.532517037417435,2.3776776816355356e-13,831,0.09016633033752441,True,4.876143641891137e-07,2.3776776816355356e-13,19.06503407483487,9.752287283782273e-07
sphere,2,0,sgd,first_order,9.532517037417435,7.532160140228097e-07,1000,0.11274528503417969,False,0.0008678801841399593,7.532160140228097e-07,19.06503407483487,0.0017357603682799185
sphere,2,0,momentum,first_order,9.532517037417435,1.186959316381402e-11,247,0.03204536437988281,True,3.445227592455108e-06,1.186959316381402e-11,19.06503407483487,6.890455184910216e-06
sphere,2,0,rmsprop,first_order,9.532517037417435,3.656063976313121e-05,1000,0.11834359169006348,False,0.006046539486609775,3.656063976313121e-05,19.06503407483487,0.01209307897321955
sphere,2,0,adam,first_order,9.532517037417435,73.06091716591241,1000,0.1203007698059082,False,8.547567909406302,73.06091716591241,19.06503407483487,17.095135818812604
sphere,2,0,BFGS,second_order,9.532517037417435,8.185202263645752e-32,4,0.003051280975341797,True,2.8609792490763985e-16,8.185202263645752e-32,19.06503407483487,5.721958498152797e-16
sphere,2,0,newton-cg,second_order,9.532517037417435,0.0,2,0.003509998321533203,True,0.0,0.0,19.06503407483487,0.0
sphere,2,0,trust-exact,second_order,9.532517037417435,1.9740781929969167e-31,4,0.0035660266876220703,True,4.443059973708341e-16,1.9740781929969167e-31,19.06503407483487,8.886119947416683e-16
sphere,2,0,trust-krylov,second_order,9.532517037417435,0.0,4,0.0049059391021728516,True,0.0,0.0,19.06503407483487,0.0
rosenbrock,2,0,gradient_descent,first_order,5.51188336371663,,1000,0.11942434310913086,False,,,12073.405604459615,
rosenbrock,2,0,sgd,first_order,5.51188336371663,,1000,0.135054349899292,False,,,12073.405604459615,
rosenbrock,2,0,momentum,first_order,5.51188336371663,,1000,0.12414741516113281,False,,,12073.405604459615,
rosenbrock,2,0,rmsprop,first_order,5.51188336371663,0.05594243952984228,1000,0.13198208808898926,False,0.40401310096461185,0.05594243952984228,12073.405604459615,5.009107140480073
rosenbrock,2,0,adam,first_order,5.51188336371663,4995.258414669267,1000,0.14013671875,False,5.68981365477731,4995.258414669267,12073.405604459615,5163.985244808344
rosenbrock,2,0,BFGS,second_order,5.51188336371663,3.2479666045600103e-16,57,0.021461963653564453,True,2.3409115675439794e-08,3.2479666045600103e-16,12073.405604459615,6.570371527088698e-07
rosenbrock,2,0,newton-cg,second_order,5.51188336371663,0.020701991058811396,400,0.14919614791870117,False,0.3036329042749066,0.020701991058811396,12073.405604459615,0.1465042395802281
rosenbrock,2,0,trust-exact,second_order,5.51188336371663,0.10470602359581398,400,0.18349814414978027,False,0.632296606110901,0.10470602359581398,12073.405604459615,0.4022150277557792
rosenbrock,2,0,trust-krylov,second_order,5.51188336371663,0.10438971539603793,400,0.22593283653259277,False,0.6315292369860696,0.10438971539603793,12073.405604459615,0.38335509957075636
