optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.01,0.8,0.01,830.0751984536704,1.1806714317614411e-06,1000.0,0.0,587.9297025535677,0.0018664533501216876
SGD+Momentum,0.021544346900318822,0.99,0.01,830.0754306021194,0.00021310542339819517,1000.0,0.0,587.9127556081388,0.012676454142255645
SGD+Momentum,0.00046415888336127773,0.8,0.01,834.764647541336,1.6436807602032286,1000.0,0.0,592.8862957592546,1.365764093299295
SGD+Momentum,0.021544346900318822,0.8,0.01,830.075202625352,5.119778170458753e-06,1000.0,0.0,587.9300734000984,0.003908502241368568
SGD+Momentum,0.001,0.95,0.01,830.0752104494728,1.3542128359169177e-05,1000.0,0.0,587.935126881132,0.00340167287066057
SGD+Momentum,0.046415888336127774,0.99,0.01,830.0758304161405,0.0004629640063446779,1000.0,0.0,587.9177229929879,0.03741038551987124
SGD+Momentum,0.00046415888336127773,0.95,0.001,830.7303782698618,0.5915780519769991,1000.0,0.0,589.1052898957353,0.6749511754861434
SGD+Momentum,0.1,0.95,0.001,830.0751974249821,5.42691055894173e-07,1000.0,0.0,587.9302193096755,0.0013996343630506595
SGD+Momentum,0.002154434690031882,0.99,0.01,830.0754139648132,8.843905342136466e-05,1000.0,0.0,587.9010271119531,0.008254808222853361
SGD+Momentum,0.00046415888336127773,0.8,0.01,834.7647735405453,1.6437398943289072,1000.0,0.0,592.8864034139253,1.3660579120640357
SGD+Momentum,0.00046415888336127773,0.95,0.001,830.7303550085068,0.5913144901159219,1000.0,0.0,589.1053123221894,0.6748376332970923
SGD+Momentum,0.001,0.9,0.1,830.5654770392199,0.465789583756108,1000.0,0.0,588.9233509708187,0.6052309080367618
SGD+Momentum,0.001,0.95,0.1,830.0753336618038,0.0001261870966579381,1000.0,0.0,587.9372629339853,0.015572394512547239
SGD+Momentum,0.01,0.95,0.001,830.0751968433499,8.679864384343554e-08,1000.0,0.0,587.9302872729145,0.0003685986921647431
SGD+Momentum,0.001,0.99,0.001,830.0753237871124,6.447061123038556e-05,1000.0,0.0,587.9524055875967,0.005866218945044589
SGD+Momentum,0.1,0.95,0.001,830.0751979219618,1.1594277830069914e-06,1000.0,0.0,587.9303852812166,0.0020433471644549935
SGD+Momentum,0.002154434690031882,0.8,0.1,830.3141675863366,0.22884393385876972,1000.0,0.0,588.6226150801391,0.41192527181066935
SGD+Momentum,0.0001,0.99,0.01,830.2657865621031,0.17957880176006447,1000.0,0.0,588.4891559033188,0.374779711786861
SGD+Momentum,0.0001,0.9,0.001,836.2951910397526,1.8249626392114566,1000.0,0.0,594.0755720297983,1.4495907888283084
SGD+Momentum,0.001,0.95,0.001,830.0752103002035,1.4190625550530034e-05,1000.0,0.0,587.9353602576119,0.003186362265160828
SGD+Momentum,0.046415888336127774,0.9,0.1,830.0784685003506,0.004154131534562963,1000.0,0.0,587.8916435930828,0.1035366152701985
SGD+Momentum,0.01,0.99,0.01,830.0753917044816,0.00017880296664049515,1000.0,0.0,587.9519256437078,0.01500842142956063
SGD+Momentum,0.00021544346900318845,0.95,0.001,833.6670027368331,1.461262880421483,1000.0,0.0,591.7604977725634,1.2737581383355407
SGD+Momentum,0.004641588833612777,0.95,0.1,830.0756034393696,0.0003800983434209943,1000.0,0.0,587.9336257441687,0.02961656789617425
SGD+Momentum,0.002154434690031882,0.9,0.01,830.075209841924,1.4044580766349372e-05,1000.0,0.0,587.9350518055805,0.003290635926563252
SGD+Momentum,0.01,0.95,0.1,830.0760901000991,0.0009405627610128622,1000.0,0.0,587.9148800294136,0.04974717382490561
SGD+Momentum,0.002154434690031882,0.99,0.01,830.0754005682857,7.876709808611501e-05,1000.0,0.0,587.9006666480734,0.005988685967581833
SGD+Momentum,0.021544346900318822,0.9,0.1,830.0759233095072,0.0005033053691022722,1000.0,0.0,587.9261475633037,0.044094350136844845
SGD+Momentum,0.004641588833612777,0.99,0.1,830.0773957164909,0.002205764083415892,1000.0,0.0,587.9345796662943,0.07016535520980519
SGD+Momentum,0.1,0.95,0.001,830.0751979337471,9.91414705866623e-07,1000.0,0.0,587.9303299707368,0.0015908563012485394
SGD+Momentum,0.01,0.95,0.1,830.0758172831835,0.0006385266104071336,1000.0,0.0,587.9232526347225,0.034961426236186685
SGD+Momentum,0.00046415888336127773,0.95,0.1,830.7267735534231,0.561239483946603,1000.0,0.0,589.1071057007739,0.6593734397597327
SGD+Momentum,0.021544346900318822,0.99,0.001,830.075451574134,9.960528347862086e-05,1000.0,0.0,587.9082108754658,0.009958048948656605
SGD+Momentum,0.01,0.9,0.001,830.0751967958977,4.340434685587876e-08,1000.0,0.0,587.9303021500311,0.00034328463512343715
SGD+Momentum,0.0001,0.8,0.1,837.0573999061074,1.9797483820046253,1000.0,0.0,594.6352392532491,1.5327085464822032
SGD+Momentum,0.021544346900318822,0.95,0.1,830.0776201817929,0.002116712340403363,1000.0,0.0,587.9590542487788,0.07806236894162662
SGD+Momentum,0.01,0.95,0.01,830.0752074942915,7.850821588418527e-06,1000.0,0.0,587.9323185210588,0.005114670616541265
SGD+Momentum,0.00046415888336127773,0.99,0.001,830.0755567380899,0.00012768514265922525,1000.0,0.0,587.9209690874205,0.015221666459690465
SGD+Momentum,0.00021544346900318845,0.99,0.01,830.0755710987496,0.0002553745121795464,1000.0,0.0,587.9657095815003,0.013710307021633967
SGD+Momentum,0.1,0.9,0.1,830.0806394327046,0.004206364024805804,1000.0,0.0,587.9294623648262,0.09867606181365071
SGD+Momentum,0.046415888336127774,0.9,0.001,830.0751969774872,3.9152847913785673e-07,1000.0,0.0,587.9304378237499,0.0006588396260461502
SGD+Momentum,0.004641588833612777,0.95,0.001,830.0751968049684,4.773408904461471e-08,1000.0,0.0,587.9303515199448,0.00043201412431541965
SGD+Momentum,0.00046415888336127773,0.99,0.1,830.0759073948591,0.0005309766032998268,1000.0,0.0,587.927168688259,0.03374376134949418
SGD+Momentum,0.001,0.9,0.01,830.4942704427219,0.39013975946354545,1000.0,0.0,588.8597245723355,0.5398090160772177
SGD+Momentum,0.021544346900318822,0.95,0.1,830.0775532207826,0.0020104935463145647,1000.0,0.0,587.9393753178363,0.08535835248903362
SGD+Momentum,0.002154434690031882,0.95,0.01,830.0751991510576,3.1012530186638374e-06,1000.0,0.0,587.9305416756547,0.0022309626483308083
SGD+Momentum,0.004641588833612777,0.95,0.01,830.0752012271338,4.742322172451341e-06,1000.0,0.0,587.9306202166547,0.0034250630936021056
SGD+Momentum,0.021544346900318822,0.95,0.001,830.075196992467,2.2840094878442597e-07,1000.0,0.0,587.9301338224803,0.0007744044197865562
SGD+Momentum,0.00046415888336127773,0.9,0.001,833.547478322409,1.44768877368995,1000.0,0.0,591.6208300021519,1.2731991118973927
SGD+Momentum,0.0001,0.95,0.01,835.0791502461265,1.6546473845215965,1000.0,0.0,593.1478168431041,1.3680720808087936
SGD+Momentum,0.021544346900318822,0.9,0.1,830.0764440237515,0.0009808724823294234,1000.0,0.0,587.9019171956904,0.04470836078944976
SGD+Momentum,0.021544346900318822,0.9,0.001,830.0751968811435,1.3340062445528548e-07,1000.0,0.0,587.9303078021569,0.0006840351394449684
SGD+Momentum,0.0001,0.8,0.1,837.0561561974846,1.9791014320874283,1000.0,0.0,594.6343474882112,1.5323707293362576
SGD+Momentum,0.021544346900318822,0.9,0.01,830.0752070592358,7.937803503306629e-06,1000.0,0.0,587.9312259541257,0.004118186759462576
SGD+Momentum,0.1,0.8,0.001,830.0751969411133,1.6972523461445008e-07,1000.0,0.0,587.9304363170324,0.0007184389126499582
SGD+Momentum,0.0001,0.9,0.01,836.29523955808,1.8249453273603915,1000.0,0.0,594.0755916294288,1.449578853507409
SGD+Momentum,0.1,0.8,0.01,830.0752193887085,3.246222132601161e-05,1000.0,0.0,587.9325499184757,0.007528890436673489
SGD+Momentum,0.01,0.95,0.001,830.0751968311655,5.224146383806534e-08,1000.0,0.0,587.9302140672033,0.0004115905738057275
SGD+Momentum,0.00021544346900318845,0.8,0.1,836.1770888071447,1.8034941978351844,1000.0,0.0,593.9889005440949,1.4384819452535977
SGD+Momentum,0.00021544346900318845,0.99,0.01,830.0755841917793,0.0002687356337368861,1000.0,0.0,587.9662910126484,0.013733280508183135
SGD+Momentum,0.046415888336127774,0.99,0.001,830.0754120343687,0.00011311426619850229,1000.0,0.0,587.9164875714943,0.01995452836003952
SGD+Momentum,0.01,0.95,0.001,830.0751968640631,9.724661048378484e-08,1000.0,0.0,587.930302871817,0.00043815094272332806
SGD+Momentum,0.046415888336127774,0.99,0.01,830.0756390643686,0.00037160985378208335,1000.0,0.0,587.9084325120573,0.02169092045220687
SGD+Momentum,0.00046415888336127773,0.99,0.1,830.0759081704989,0.00046214685264696424,1000.0,0.0,587.916467438099,0.034648805703639485
SGD+Momentum,0.002154434690031882,0.99,0.01,830.0753941727189,7.666598845411753e-05,1000.0,0.0,587.9012161766357,0.0069134565103801315
SGD+Momentum,0.004641588833612777,0.99,0.1,830.0774048451119,0.0024745997587172905,1000.0,0.0,587.951292958636,0.06561254598179501
SGD+Momentum,0.002154434690031882,0.99,0.001,830.0753905179372,5.805585140448028e-05,1000.0,0.0,587.9009146770869,0.0054147689656843636
SGD+Momentum,0.00021544346900318845,0.9,0.001,834.9173130040823,1.6491022605313013,1000.0,0.0,593.0155544795815,1.3672614954837852
SGD+Momentum,0.004641588833612777,0.99,0.001,830.0754310214809,9.682362991853665e-05,1000.0,0.0,587.9107709909623,0.009580713986537072
