function,dimension,method,initial_value_mean,initial_value_std,final_value_mean,final_value_std,iterations_mean,iterations_std,runtime_mean,runtime_std,success_rate,best_so_far_mean,best_so_far_std,distance_to_minimum_mean,distance_to_minimum_std,improvements_mean,improvements_std,relative_improvements_mean,relative_improvements_std,step_sizes_mean,step_sizes_std,gradient_norm_mean,gradient_norm_std,cosine_similarity_mean,cosine_similarity_std,gradient_angle_mean,gradient_angle_std
schwefel,2,gradient_descent,838.7837783019936,2.88164550813741,830.5578606157172,0.32786020445394115,1000.0,0.0,0.13411104679107666,0.0017272233963012695,0.0,834.7585456574216,1.7666182614206036,592.71097292481,1.5622809291268709,0.0009839635196557978,0.00030377040973932637,0.4794381497735579,0.13128669953999264,0.00787341438217068,0.001450382150488815,0.7879096730567812,0.14525490213444875,0.9999759472277425,5.855121161635335e-06,0.15670839831332412,0.02800051047505421
schwefel,2,sgd,838.7837783019936,2.88164550813741,830.5470383011004,0.3220713357594036,1000.0,0.0,0.15498483180999756,0.0073729753494262695,0.0,834.7427208817044,1.7648879089238676,592.6981939473098,1.5612639586678938,0.0009852649578615976,0.0003044661843805083,0.4813240968077585,0.13148651339335266,0.007886394464558414,0.0014531737610719224,0.7886542797565909,0.1453044206411359,0.9999729393583283,8.454663547263763e-06,0.15669136051580201,0.027116972430629563
schwefel,2,sgd_momentum,838.7837783019936,2.88164550813741,830.0752009818319,5.75649551137758e-07,1000.0,0.0,0.14211177825927734,0.002127408981323242,0.0,830.5445647654667,0.17176093897455758,588.4103191974339,0.15592138395771826,0.0010419646814263989,0.00034317087195348474,0.9811826438171856,0.3197022203992961,0.009318573196286484,0.0017176379470341917,0.0940375836493989,0.018031953766378735,0.9937000848810692,0.0008305263440686605,3.359202105804186,0.15995545744336992
schwefel,2,momentum,838.7837783019936,2.88164550813741,830.0751967494318,5.147390503530811e-13,318.0,31.0,0.0487518310546875,0.007706880569458008,1.0,831.5094550709687,0.4016558508365051,589.4009364627195,0.34674931604320136,0.0031951418470933714,0.0007663461415728671,0.8662409980038477,0.29268897730261006,0.02821832112167461,0.002616515727068232,0.28766088022828606,0.027944381625405496,0.9936212153949817,0.0048041254427385605,1.9953952266587713,0.029982438752997664
schwefel,2,rmsprop,838.7837783019936,2.88164550813741,830.0752073684057,5.22603670560787e-07,1000.0,0.0,0.1442621946334839,0.00420534610748291,0.0,832.6043046005063,1.1035595471299189,590.6135781245956,1.0541472136004586,0.0010420232474753933,0.00034320377713045985,0.7359987283868016,0.209455300896203,0.013088080874885704,3.54826269711719e-05,0.6432017715723648,0.16460941771341622,0.5563425742967397,0.17763745867038838,40.17605216510373,15.981759775998487
schwefel,2,adam,838.7837783019936,2.88164550813741,837.2540550950177,2.7755136490514474,1000.0,0.0,0.15829598903656006,0.003821253776550293,0.0,837.9473599199364,2.8390539798675154,595.3519381291783,2.09943875754351,0.0001823173091982043,1.2036572032695495e-05,0.09970172894110624,0.004735246305875969,0.001239226441693871,3.2040199905513473e-06,0.91835125060984,0.15567837893816383,0.9999999818290419,1.6588029339015264e-08,0.008688027329333384,0.006073344344214752
schwefel,2,trust-exact,838.7837783019936,2.88164550813741,832.0478475751446,1.9726508139711996,217.5,182.5,0.1431981325149536,0.1265486478805542,0.5,833.4299057660503,0.5981291837194362,591.0535723701689,0.6014715259579475,0.019522148431746912,0.01896044645761929,0.6368722121253229,0.41267158258244324,0.16417739912492121,0.15835665286814882,0.1942359226301517,0.18570074283489482,0.9909151474083472,0.00648679712611322,4.147024351862244,1.0534438811348257
schwefel,2,trust-krylov,838.7837783019936,2.88164550813741,830.0751967590222,1.4779288903810084e-12,48.5,3.5,0.027685046195983887,0.0030454397201538086,1.0,832.4757910412217,0.33631513112300127,590.1848372295509,0.26609470726714335,0.020669887741969265,0.005471901088888408,0.7510060731343189,0.3008748034387339,0.22080354888719722,0.04874261097269085,0.2294935512714621,0.020133286907324785,0.9848609651420868,0.001742890616015902,5.02017732685724,0.5152261193466079
