function,dimension,method,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,start_distance,convergence_rate
rosenbrock,2,gradient_descent,,1000,0.018112659454345703,False,,,6443.990720412641,,4.553805062468791,
rosenbrock,2,sgd,,1000,0.01904773712158203,False,,,6443.990720412641,,4.553805062468791,
rosenbrock,2,sgd_momentum,,1000,0.02301645278930664,False,,,6443.990720412641,,4.553805062468791,
rosenbrock,2,momentum,,1000,0.01925969123840332,False,,,6443.990720412641,,4.553805062468791,
rosenbrock,2,rmsprop,0.047760186490200085,1000,0.03204822540283203,False,0.3640449626915685,0.047760186490200085,6443.990720412641,5.1107219537101525,4.553805062468791,-6.329777028250526
rosenbrock,2,adam,2135.413569851329,1000,0.03619885444641113,False,4.754923909716542,2135.413569851329,6443.990720412641,2368.1881833469965,4.553805062468791,-4.196544451162775
rosenbrock,2,trust-exact,0.10458790721998786,400,0.11269307136535645,False,0.6319904570340266,0.10458790721998786,6443.990720412641,0.4019500645763034,4.553805062468791,-15.800623385431539
rosenbrock,2,trust-krylov,0.10473055090368977,400,0.11768698692321777,False,0.6324131343223288,0.10473055090368977,6443.990720412641,0.3841734016260499,4.553805062468791,-15.80062302971163
