iteration,timestamp,function_value,gradient_norm,x1,x2
0,0.0001087188720703125,7.742670856064109,7.495862951239772,-0.00011351313090445403,3.1562615810466874
1,0.0012385845184326172,7.232853394734535,7.492552524133388,-0.00014473957469277005,3.0813360623124204
2,0.0014162063598632812,6.974154512291012,5.750968250270122,-6.985653388671525e-05,3.0238264285621375
3,0.0014607906341552734,6.902641764214788,3.129800016749411,-1.638013418236505e-05,2.992528474080109
4,0.0015003681182861328,6.8871063091191225,1.457357020514353,-2.6999300286787823e-05,2.9779549077438427
5,0.001538991928100586,6.8835982786059695,0.6999732064338211,-0.00020547712799146497,2.9709574514461914
6,0.0015764236450195312,6.882833691396952,0.32076147097983737,0.0001763225658135696,2.9677726404438984
7,0.0016150474548339844,6.882634280104632,0.17247842388826745,9.985301699547733e-05,2.9660495522050665
8,0.0016536712646484375,6.882592905038031,0.07944216608539295,5.2161407538598636e-05,2.9652565633743624
9,0.0016982555389404297,6.882582853114762,0.06902943901724627,-7.838535540907084e-05,2.964578725718439
10,0.0017347335815429688,6.882583110341354,0.014649474893609977,3.750155919090351e-05,2.9644891102371296
11,0.0017714500427246094,6.882582738036584,0.015649658619949776,-5.800628671658281e-05,2.9646130837539073
12,0.0018076896667480469,6.882582716363993,0.0009125015555110498,-5.0930731249244996e-05,2.9646188459083405
13,0.0018436908721923828,6.882582790373441,0.007685088501457117,-2.2518329698562133e-05,2.964547440068484
14,0.0018801689147949219,6.88258284352953,0.003049359652620811,3.1108763176279755e-06,2.964530917259156
15,0.0019910335540771484,6.882583194721725,0.008449045901413939,8.066324575502181e-05,2.964497387158365
16,0.0020444393157958984,6.882585451280175,0.01948423356209387,0.00025922796042209147,2.9644194244850777
17,0.0020813941955566406,6.882583836400318,0.024927411228336138,1.0572882874199563e-05,2.9644018678491726
18,0.0021157264709472656,6.882582879101463,0.012179840609238221,9.254128902128109e-06,2.96452365911575
19,0.0021581649780273438,6.8825833402008705,0.007685501556121237,5.818969309498833e-05,2.964464396952661
20,0.0021932125091552734,6.8825838777826345,0.03846995964345109,-3.048017222347715e-05,2.9648387382868484
21,0.0022268295288085938,6.882583580848994,0.023843313266159332,-0.0001833099539347403,2.964655726220107
22,0.002260446548461914,6.8825827160811315,0.013634976906773224,-5.060131727020216e-05,2.9646244264233115
23,0.002293825149536133,6.882583615539927,0.024099285471830278,0.00018740852471161825,2.964586626011342
24,0.002328634262084961,6.882582694810958,0.02325269916698494,-4.094524975875989e-05,2.964630482088916
25,0.0023627281188964844,6.882583636407533,0.015182561526474424,-0.00017406899740554231,2.9647034826729066
26,0.002397298812866211,6.882582721721315,0.017747202359069715,-4.146166542198692e-05,2.96458553516483
27,0.0024318695068359375,6.882582778310807,0.002230499868179569,-6.350867451692691e-05,2.964588917820024
28,0.002465963363647461,6.882583497373542,0.010883554921407504,-0.00016754022306213624,2.96455693948861
29,0.0025005340576171875,6.882583223585119,0.02212819729536177,3.707281531664105e-05,2.964472682642718
30,0.002534151077270508,6.882583256250243,0.006902010780335965,-3.171371447396701e-05,2.9644670091428678
31,0.0025780200958251953,6.88258304367187,0.01837767206514855,0.00011483717007498949,2.9645778997253864
32,0.0026175975799560547,6.882582797367451,0.005012335915209757,7.394457461331438e-05,2.9646068850107756
33,0.0026531219482421875,6.8825826784586965,0.01079550160875424,-2.9562889134448182e-05,2.964637552427474
34,0.002687215805053711,6.882583126678563,0.010015432825701007,-0.00012019687297722744,2.964680171325177
35,0.0027205944061279297,6.882583633831555,0.02633497509651166,0.0001285159956371599,2.9647667449950714
36,0.0027544498443603516,6.882583256161691,0.02365784900768002,0.00012362425201773534,2.964530217083798
37,0.0027878284454345703,6.88258301163027,0.010909791772412265,1.868970152800318e-05,2.9645003658565994
38,0.0028281211853027344,6.8825827398350174,0.01766419356675002,1.9260812296033756e-05,2.9646770068690196
39,0.0029001235961914062,6.882582718912319,0.00977194152170528,3.586793584822265e-05,2.9645807089585663
40,0.002989530563354492,6.8825829749619984,0.01044605296107607,0.00010324198178901427,2.9646605384028843
41,0.0030279159545898438,6.8825841728325425,0.012843483389519749,0.0002247413834766154,2.964702172546892
42,0.0030622482299804688,6.882582652331747,0.02382198239027676,6.669795070964361e-06,2.964606289978974
43,0.003095865249633789,6.882582869005542,0.008821519879112885,8.950037867120139e-05,2.96463663821975
44,0.003129243850708008,6.882582749023037,0.004742180846735287,4.8006092314337036e-05,2.964659595835437
