experiment_num,initial_value,final_value,iterations,runtime,success,initial_distance_to_minimum,final_distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,113.47783655637437,0.5465019621695832,1000,0.15834498405456543,False,1.369156902097586,1.0306517337618673,0.5465019621695832,416.1666050895583,11.816087226185715,108.44376288247899,105.48516548824884,0.999999918633639,3.69722961096663e-08,0.022518252037937222,0.005158886475824393,19.350059551155532,26.88637237017229,1.1266231051437534,0.0941170070160347,0.5118420303685501,0.08382506756176691,82.94815962450721,23.693060412563888,0.0006007633957142059,0.0003836165759259966
1,79.88398230604908,3.039995192237182,1000,0.15491056442260742,False,1.2508940435943678,1.796229689872522,3.039995192237182,196.75335818607093,1.990157247607847,62.78017682079967,66.80622450202122,0.9999973505136406,3.83480115997441e-06,0.09876282725236765,0.08430637195592082,15.770203308420463,20.31684204311452,1.6633833821442527,0.16536372796081203,0.29652428782481904,0.2737951713087015,80.25861649209956,25.43293593611452,0.0005767316314812978,0.0005318790241117818
