optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.1,0.9,0.9999,1e-07,6.9956478844571395,1.5997228738282194,289.8,1.0,3.0811862801205914,0.8928548156628944
Adam,0.01,0.9,0.9995,1e-06,6.995647884456991,1.5997228738283034,303.65,1.0,3.0811862846108826,0.8928548268282109
Adam,0.0001,0.99,0.9999,1e-08,8.58019301912535,1.6982262449420455,1000.0,0.0,3.292149294486608,0.8562219538839435
Adam,0.01,0.9,0.999,1e-06,6.995647884457112,1.5997228738281701,296.95,1.0,3.0811862797394665,0.89285482851608
Adam,0.021544346900318822,0.95,0.9999,1e-06,6.995647884457203,1.5997228738285032,575.05,1.0,3.081186260019632,0.8928548182374353
Adam,0.046415888336127774,0.99,0.999,1e-07,6.17983530169454,2.9616374240630483,1000.0,0.0,2.745747969095416,1.4062590553050363
Adam,0.00046415888336127773,0.95,0.9995,1e-08,7.001484046471201,1.595545530534753,990.55,0.05,3.089851955874642,0.8888319960486691
Adam,0.00046415888336127773,0.9,0.999,1e-07,7.0031109089962955,1.5947121725845284,1000.0,0.0,3.0910737675522033,0.8884773955427487
Adam,0.00046415888336127773,0.9,0.9995,1e-08,7.001484820621096,1.5956880422156736,1000.0,0.0,3.090045155341108,0.8888771314448629
Adam,0.001,0.95,0.999,1e-07,6.995647884456983,1.599722873828301,820.1,1.0,3.081186282111531,0.8928548229730116
Adam,0.001,0.99,0.999,1e-08,6.996272053069676,1.599540823910655,1000.0,0.0,3.0833345312539713,0.8923092090954421
Adam,0.01,0.9,0.9999,1e-07,6.99564788445701,1.5997228738282911,297.65,1.0,3.0811862883741776,0.8928548173664052
Adam,0.002154434690031882,0.95,0.9995,1e-07,6.995647884457002,1.5997228738283238,654.5,1.0,3.0811862764809446,0.89285482146589
Adam,0.1,0.99,0.9999,1e-06,6.0402401324842,3.0596719305801714,1000.0,0.0,2.6840105282799094,1.45563054948646
Adam,0.01,0.99,0.999,1e-08,6.995676722975413,1.5997119384619707,1000.0,0.0,3.0809107500777637,0.8932745278497489
Adam,0.021544346900318822,0.95,0.999,1e-08,6.995647884457078,1.5997228738282956,571.55,1.0,3.081186274519039,0.8928548195583353
Adam,0.046415888336127774,0.95,0.999,1e-07,6.995647884457038,1.5997228738282945,578.9,1.0,3.0811862829790644,0.8928548186010391
Adam,0.021544346900318822,0.95,0.9995,1e-07,6.995647884457034,1.5997228738282976,575.65,1.0,3.081186287578338,0.8928548276053598
Adam,0.004641588833612777,0.99,0.999,1e-06,6.995704740618301,1.599717047255414,1000.0,0.0,3.0818032323337956,0.8927186675086336
Adam,0.046415888336127774,0.99,0.9995,1e-08,6.179960644520892,2.9613553385966753,1000.0,0.0,2.746051786856028,1.4062038596512423
Adam,0.021544346900318822,0.99,0.999,1e-06,6.751765337377236,2.1724454902490673,1000.0,0.0,2.983294202982503,1.0947312343057445
Adam,0.00046415888336127773,0.9,0.9999,1e-06,7.0003876129119025,1.5963744144844643,1000.0,0.0,3.0892566663294683,0.8891925230103105
Adam,0.002154434690031882,0.99,0.9999,1e-08,6.995752687213615,1.5996747375198663,1000.0,0.0,3.0813081945762315,0.8918441955978531
Adam,0.046415888336127774,0.99,0.9999,1e-08,6.179983838983093,2.9613221486637364,1000.0,0.0,2.7457675569462885,1.4061306199415418
Adam,0.004641588833612777,0.95,0.999,1e-06,6.995647884456983,1.5997228738283011,623.85,1.0,3.081186284018961,0.8928548190952155
Adam,0.01,0.95,0.999,1e-08,6.995647884456996,1.5997228738283065,591.5,1.0,3.0811862840590547,0.892854827870311
Adam,0.1,0.99,0.9995,1e-08,6.039759446930217,3.0606288857452104,1000.0,0.0,2.6835845596408907,1.455718349378594
Adam,0.00046415888336127773,0.9,0.999,1e-07,7.0031109089962955,1.5947121725845284,1000.0,0.0,3.0910737675522033,0.8884773955427487
Adam,0.00046415888336127773,0.95,0.9995,1e-08,7.001484046471201,1.595545530534753,990.55,0.05,3.089851955874642,0.8888319960486691
Adam,0.002154434690031882,0.9,0.9995,1e-07,6.995647884456993,1.5997228738282951,396.75,1.0,3.0811862827190195,0.8928548295887987
Adam,0.046415888336127774,0.99,0.999,1e-08,6.180325985475203,2.96061421043673,1000.0,0.0,2.745915681700158,1.4059317612875666
Adam,0.021544346900318822,0.9,0.9995,1e-08,6.995647884457021,1.5997228738283182,293.85,1.0,3.081186280082442,0.8928548147154834
Adam,0.046415888336127774,0.9,0.999,1e-07,6.9956478844573855,1.5997228738283484,289.2,1.0,3.0811863053966517,0.892854824875914
Adam,0.00021544346900318845,0.99,0.9999,1e-06,7.830040640148795,1.6395377634517032,1000.0,0.0,3.214268892838826,0.866605261073635
Adam,0.0001,0.9,0.9995,1e-07,8.557454673847039,1.6935248147229678,1000.0,0.0,3.288892082310793,0.8563227858131195
Adam,0.0001,0.9,0.9995,1e-07,8.557454673847039,1.6935248147229678,1000.0,0.0,3.288892082310793,0.8563227858131195
Adam,0.1,0.9,0.9995,1e-06,6.995647884457172,1.5997228738282103,289.75,1.0,3.0811862936216676,0.8928548288807663
Adam,0.004641588833612777,0.95,0.9995,1e-08,6.9956478844569885,1.599722873828304,618.8,1.0,3.081186284561449,0.8928548158083811
Adam,0.002154434690031882,0.95,0.9995,1e-06,6.995647884457002,1.5997228738283236,654.5,1.0,3.0811862764819082,0.8928548214667571
Adam,0.046415888336127774,0.9,0.9999,1e-08,6.995647884457038,1.5997228738282967,288.4,1.0,3.0811863015377727,0.8928548217236187
Adam,0.1,0.95,0.9995,1e-07,6.752451184695042,2.170235283509926,598.85,0.95,2.983575083065088,1.094217669181606
Adam,0.001,0.9,0.999,1e-07,6.995647884723683,1.5997228734829798,848.1,0.6,3.081187489018722,0.8928534386610009
Adam,0.001,0.99,0.999,1e-08,6.996272053069676,1.599540823910655,1000.0,0.0,3.0833345312539713,0.8923092090954421
Adam,0.1,0.9,0.9999,1e-07,6.9956478844571395,1.5997228738282194,289.8,1.0,3.0811862801205914,0.8928548156628944
Adam,0.01,0.95,0.999,1e-08,6.995647884456996,1.5997228738283065,591.5,1.0,3.0811862840590547,0.892854827870311
Adam,0.046415888336127774,0.99,0.999,1e-06,6.1797610520419175,2.9617922478104552,1000.0,0.0,2.745722415681798,1.406308939058256
Adam,0.1,0.99,0.9995,1e-06,6.040871457674993,3.058436842019596,1000.0,0.0,2.6839558419562226,1.4550344936580528
Adam,0.00046415888336127773,0.99,0.9995,1e-07,7.007735656566558,1.590561557403642,1000.0,0.0,3.0900055865119382,0.8876048831329545
Adam,0.046415888336127774,0.99,0.9999,1e-08,6.179983838983093,2.9613221486637364,1000.0,0.0,2.7457675569462885,1.4061306199415418
