function,dimension,experiment,method,optimizer_type,start_distance,final_value,iterations,runtime,success,distance_to_minimum,initial_distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,computation_error,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle
ackley,2,0,gradient_descent,final,13.814451700966579,17.076624143593445,24,0.007992029190063477,True,13.59375507210001,13.814451700966579,17.076624143593445,6.816714758143712,2.742733578557025e-07,False,17.154723017207488,0.23322256120924487,13.615901468171101,0.05338346932448534,0.23662359359872231,0.6404138041489735,5.368928084841852,1.2865320495056338,0.009076631847484895,0.01968395797567946,0.9076631957194321,1.9683957925090467,0.9999671058862427,9.769064712807589e-05,0.21027676962837138,0.41444579797475883
ackley,2,1,sgd,final,13.814451700966579,17.076624847297644,1000,0.18689584732055664,False,13.593613156011868,13.814451700966579,17.076624847297644,6.816714758143712,0.008676922741436147,False,17.078572680622475,0.03881009439303787,13.594308689012243,0.009112198650620155,0.005909584224935171,0.1078160631974345,5.788998287695691,0.21408919455345937,0.0003764876379585699,0.0034125231854626077,0.030045819017063363,0.34108916851511467,0.33788786562470957,0.6622609515621288,65.15979203668368,48.8546378886712
ackley,2,2,sgd_momentum,final,13.814451700966579,17.076629322960667,1000,0.18442821502685547,False,13.593841188206904,13.814451700966579,17.076629322960667,6.816714758143712,0.02356754702500419,False,17.07856034465138,0.0381543177638292,13.593778836444557,0.016022765168039032,0.005764992163739693,0.20096494929673026,5.789066336953422,0.2104717158394821,0.0021902557244577827,0.010463206042141703,0.15086151632454367,0.6679893872330399,0.60740434248009,0.5615164843758713,43.564124808859994,43.601637583526184
ackley,2,3,momentum,final,13.814451700966579,17.076624143594053,263,0.04827594757080078,True,13.59375521193284,13.814451700966579,17.076624143594053,6.816714758143712,8.073929157642798e-06,False,17.08391827702158,0.07404709901577723,13.593836987806046,0.031121370047526006,0.021862074488398817,0.39009729536307386,5.759510226782927,0.40846805541786607,0.0072026090501854,0.0194650892376894,0.49238539964708683,1.2348031219329598,0.5185468626127825,0.8169371728368064,43.8135441859662,68.44759816919323
ackley,2,4,rmsprop,final,13.814451700966579,17.076624143593445,37,0.007772207260131836,True,13.593755069075693,13.814451700966579,17.076624143593445,6.816714758143712,1.755277193286121e-07,False,17.17021003807733,0.22404588452566998,13.623862013983194,0.05351482321670837,0.15645593889346668,0.3591235429687741,5.283496604297704,1.23591049471198,0.0060042464791525965,0.010111199982133704,1.3792279261178553,2.1229009989915646,0.9997368809352231,0.00019453386191762737,1.1392464510480032,0.6555704232310774
ackley,2,5,adam,final,13.814451700966579,17.076624143593452,625,0.12237238883972168,True,13.59375507734489,13.814451700966579,17.076624143593452,6.816714758143712,9.205632954358459e-07,False,17.18622949251529,0.23953296126055693,13.62705511995678,0.057510308706779166,0.009542341338030773,0.017337660681337373,5.195128045770665,1.3213422834260613,0.0003643324326800377,0.0005061499004042155,1.4878677286148392,2.2886097359665154,0.9999990073896559,8.735986925803058e-07,0.068295287929454,0.04304475162146564
ackley,2,6,BFGS,final,13.814451700966579,17.076624143593442,7,0.005815029144287109,True,13.593755067271081,13.814451700966579,17.076624143593442,6.816714758143712,4.502004541896276e-08,False,17.212230709922405,0.3461629996309149,13.612995180562224,0.07661921425784803,0.7255106226102519,1.8910533767607214,5.051696812758867,1.9095485062382784,0.03444411903130037,0.08058450092936843,1.3028082520150766,2.1334328858687206,-0.01704712510362289,0.9071704124924218,89.7484728900854,76.11506873015186
ackley,2,7,newton-cg,final,13.814451700966579,17.076624164976305,10,0.006086111068725586,True,13.593783013179243,13.814451700966579,17.076624164976305,6.816714758143712,0.0015122682551693184,False,17.18346226119468,0.30077690303108184,13.616887015209016,0.06310394580725771,0.5305954841574748,1.4649768644258414,5.210393000258353,1.659183929265571,0.026394293776124112,0.06443759759301981,0.9554005735588291,2.1025548733084,0.8566868354132963,0.2867363604042529,14.761517186795576,29.388965652529613
ackley,2,8,trust-exact,final,13.814451700966579,17.07662414365555,25,0.014773368835449219,True,13.593753561660767,13.814451700966579,17.07662414365555,6.816714758143712,8.14999385963755e-05,False,17.159678356160523,0.27969725654938665,13.608951059326161,0.05941924317631913,0.22369370870622898,1.0609638054430302,5.341592811846866,1.5429016937462636,0.01176518713240396,0.048639266715168473,0.6816539081772459,1.8256175900410383,0.9103394428375188,0.3172781091270165,8.198964632652034,26.876653170005888
ackley,2,9,trust-krylov,final,13.814451700966579,17.07662414364127,25,0.018520355224609375,True,13.59375374605639,13.814451700966579,17.07662414364127,6.816714758143712,7.151754704960937e-05,False,17.159547357053732,0.27971919756490854,13.609108071875408,0.05935779008002169,0.22366429326314596,1.0635801923129946,5.342315445834193,1.5430227275755863,0.011628121607569526,0.048332357155081954,0.6736432794877554,1.8250667116609585,0.9102086230783297,0.31559077905515914,8.216024531106163,26.791584685658176
