optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.01,0.9,0.01,82.56021934269532,136.67432823836236,1000.0,0.0,6.43116532832116,6.2021775607550484
SGD+Momentum,0.1,0.8,0.1,594.9164919233333,450.7706575776426,1000.0,0.0,22.514506243552326,8.281469794865915
SGD+Momentum,0.0001,0.95,0.1,11.54148398923704,6.617730120112282,1000.0,0.0,3.256092107090754,0.9386239139738488
SGD+Momentum,0.046415888336127774,0.8,0.1,357.12896543294147,252.7677436225691,1000.0,0.0,16.97202956274602,6.878023297148758
SGD+Momentum,0.00046415888336127773,0.95,0.01,11.541473616878125,6.617729251595566,1000.0,0.0,3.2560865918002597,0.9386166428549063
SGD+Momentum,0.00046415888336127773,0.95,0.001,11.541472990238962,6.617729272958115,1000.0,0.0,3.256089750948589,0.9386203201676765
SGD+Momentum,0.021544346900318822,0.95,0.001,395.6380410399981,240.50846533450027,1000.0,0.0,18.38006803612456,6.3300278863595825
SGD+Momentum,0.1,0.95,0.01,1640.871119300074,1046.346502644839,1000.0,0.0,37.909725144423156,13.488759859235028
SGD+Momentum,0.021544346900318822,0.99,0.001,2489.861713071169,2515.2296003169745,1000.0,0.0,43.074249346499776,24.701719206467182
SGD+Momentum,0.001,0.8,0.1,11.54149070842056,6.617726691045111,1000.0,0.0,3.256009737627098,0.9386481607652959
SGD+Momentum,0.021544346900318822,0.99,0.001,2009.0342127613571,2938.0509087795785,1000.0,0.0,37.375865189250376,24.334532696008335
SGD+Momentum,0.1,0.99,0.1,9530.118886396558,8890.946115527477,1000.0,0.0,87.93697156633519,42.18007038777707
SGD+Momentum,0.001,0.99,0.001,10.746067326778345,6.678711121079732,1000.0,0.0,3.1288333526149357,0.9506604722518684
SGD+Momentum,0.021544346900318822,0.8,0.001,134.53592594331548,83.7140839953961,1000.0,0.0,9.911910149039628,3.921207380793844
SGD+Momentum,0.021544346900318822,0.8,0.01,107.00430937627434,68.61090296315497,1000.0,0.0,8.453177811011198,3.9643176377235623
SGD+Momentum,0.00046415888336127773,0.99,0.01,10.944861567134105,6.6446364908568665,1000.0,0.0,3.1623875849693377,0.943100598091372
SGD+Momentum,0.001,0.99,0.1,10.74661919978854,6.6787298578430745,1000.0,0.0,3.129015940358106,0.9510266393099392
SGD+Momentum,0.001,0.9,0.1,11.541531523449347,6.61775410258805,1000.0,0.0,3.2560412877237104,0.9387449450492514
SGD+Momentum,0.00021544346900318845,0.8,0.01,11.541473034205868,6.617729262130577,1000.0,0.0,3.256088225154072,0.9386249101417754
SGD+Momentum,0.001,0.8,0.001,11.541472987702768,6.617729272262426,1000.0,0.0,3.2560895938577503,0.9386209684170905
SGD+Momentum,0.00021544346900318845,0.99,0.001,10.795635971927918,6.808525010517607,1000.0,0.0,3.1215097908144833,0.9992999152088897
SGD+Momentum,0.00046415888336127773,0.9,0.01,11.541473196192268,6.617729414160842,1000.0,0.0,3.25609496553745,0.9386328288180876
SGD+Momentum,0.021544346900318822,0.9,0.1,221.52352570935665,166.73279443831345,1000.0,0.0,12.713246112820297,6.206230368913415
SGD+Momentum,0.004641588833612777,0.95,0.01,10.894763011183109,6.264827664024897,1000.0,0.0,3.1551036342476166,0.9406116717220703
SGD+Momentum,0.002154434690031882,0.99,0.001,10.69622778689018,6.65846813936757,1000.0,0.0,3.1232999709849616,0.9409930360774336
SGD+Momentum,0.001,0.9,0.01,11.541473527473553,6.6177293997908375,1000.0,0.0,3.2560749982759916,0.938619451178867
SGD+Momentum,0.0001,0.8,0.1,11.541474776785826,6.617729699089228,1000.0,0.0,3.256068088542952,0.9386382610378247
SGD+Momentum,0.002154434690031882,0.8,0.1,11.541558662284853,6.617730433808341,1000.0,0.0,3.256145559619262,0.938447685895888
SGD+Momentum,0.004641588833612777,0.9,0.1,10.49714939897264,6.795328130714062,1000.0,0.0,3.0825192582046226,0.9707889220959082
SGD+Momentum,0.004641588833612777,0.95,0.001,10.496772396870277,6.256923267156111,1000.0,0.0,3.0944152864707,0.9318324451140575
SGD+Momentum,0.021544346900318822,0.9,0.01,306.440045992308,294.7798815927417,1000.0,0.0,15.254311216604737,7.435151862577127
SGD+Momentum,0.1,0.9,0.1,1089.8541029534576,956.984312503967,1000.0,0.0,28.67641108601333,15.775590449542154
SGD+Momentum,0.021544346900318822,0.9,0.001,227.35880189667546,208.6226097390196,1000.0,0.0,12.690105594837911,6.921451984099528
SGD+Momentum,0.001,0.95,0.001,10.944502365821716,6.644600933630611,1000.0,0.0,3.162214059768202,0.9431736441420079
SGD+Momentum,0.002154434690031882,0.8,0.01,11.541473631233783,6.61772908624017,1000.0,0.0,3.256087899511118,0.9386140522332399
