optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.00046415888336127773,0.99,0.001,15.22398297108017,7.630289549535576,1000.0,0.0,3.7653601947571325,0.9844922668199
SGD+Momentum,0.004641588833612777,0.8,0.1,16.11881121587998,7.659163810291364,1000.0,0.0,3.8790286959151032,0.9941752121658558
SGD+Momentum,0.00021544346900318845,0.9,0.1,16.11831807473091,7.659201184611109,1000.0,0.0,3.8792053373418582,0.9943978714490529
SGD+Momentum,0.0001,0.8,0.1,16.118299218295714,7.6592102637175135,1000.0,0.0,3.879173860815745,0.9943981397246615
SGD+Momentum,0.046415888336127774,0.99,0.001,12690.568275558651,7654.9438684070965,1000.0,0.0,106.91346995162198,34.861738470117196
SGD+Momentum,0.00021544346900318845,0.95,0.1,16.118344503752052,7.6592070814120925,1000.0,0.0,3.8791648854088896,0.994370938323142
SGD+Momentum,0.1,0.9,0.001,2087.0567603795585,1245.2392980625352,1000.0,0.0,42.922695028488576,13.730313913941119
SGD+Momentum,0.01,0.99,0.01,1865.04962756887,1590.213577840976,1000.0,0.0,38.71725761747625,18.11726643756121
SGD+Momentum,0.002154434690031882,0.8,0.001,16.11829382869705,7.6592090123713605,1000.0,0.0,3.8791880722692533,0.9943882941853953
SGD+Momentum,0.002154434690031882,0.95,0.001,16.118293866377893,7.6592090073960994,1000.0,0.0,3.8791830580874036,0.9943885940491364
SGD+Momentum,0.004641588833612777,0.9,0.1,15.67159901583786,7.404507980851898,1000.0,0.0,3.8294061315121417,0.9630748311731017
SGD+Momentum,0.0001,0.9,0.1,16.118304876109878,7.659206667568479,1000.0,0.0,3.8791876974861603,0.9943980969748291
SGD+Momentum,0.0001,0.8,0.01,16.118293870673483,7.659209021150758,1000.0,0.0,3.8791858958356458,0.9943898621871018
SGD+Momentum,0.0001,0.8,0.01,16.118293869987816,7.6592090197245,1000.0,0.0,3.8791886315193898,0.9943872558848058
SGD+Momentum,0.01,0.8,0.01,80.57178588026184,134.22368807330128,1000.0,0.0,6.608406747805546,4.904749238544929
SGD+Momentum,0.00046415888336127773,0.8,0.1,16.118327118885396,7.659207325494186,1000.0,0.0,3.8791863606732155,0.9943799008684495
SGD+Momentum,0.0001,0.8,0.01,16.11829387069911,7.659209008010181,1000.0,0.0,3.8791862589089527,0.9943916496758909
SGD+Momentum,0.001,0.95,0.001,16.11829383813643,7.659209014847224,1000.0,0.0,3.879184994447255,0.9943885419235109
SGD+Momentum,0.021544346900318822,0.95,0.001,1129.3287243346754,477.772574214227,1000.0,0.0,31.737423275607206,8.21017255293142
SGD+Momentum,0.1,0.95,0.001,6296.2819767367755,3053.223213900463,1000.0,0.0,76.03192537044474,21.45105290748945
SGD+Momentum,0.021544346900318822,0.8,0.001,285.3538595795699,108.27046330210172,1000.0,0.0,15.007198506896959,3.4225123762326124
SGD+Momentum,0.0001,0.9,0.1,16.11830984747841,7.659207778711596,1000.0,0.0,3.8792106431236535,0.9944258460056259
