experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,10.158202015137597,7.9617112747792405,27,0.02097940444946289,True,3.573296781715274,7.9617112747792405,2.20866402164833,9.57896122346521e-05,0.5686236730436475,1.1609670140913004,0.97327605136747,0.09201286323711598,3.906939591317109,11.10354504242629,8.170668819884657,0.5813059975434297,,,0.8211501927476924,2.8026491685887485,19.565797099635823,5.722528422620228,0.020611960056138596,0.06413116617123749
1,9.231466536647819,9.001093478362643,23,0.0174863338470459,True,4.213258922044444,9.001093478362643,4.759321063692182,8.66254704159162e-05,0.31858336232748724,0.8141725432053791,0.9433051997956046,0.16109837076732353,5.774468148041756,14.388858086937278,9.011555323415168,0.03369423693117576,,,0.10413396851026017,0.3225344234620754,2.382191522437194,0.3649933279551358,0.005228291505330091,0.013799131650584684
