optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.021544346900318822,0.95,0.999,1e-07,3.7928605587037874e-14,1.423242569492373e-14,689.85,1.0,9.570377679903255e-08,3.6676667373928175e-08
Adam,0.004641588833612777,0.95,0.9995,1e-07,0.0719152132815708,0.11149830144044597,1000.0,0.0,0.08131429917947375,0.10006670323644115
Adam,0.002154434690031882,0.99,0.9999,1e-08,2.758124640265962,3.2546141234906747,1000.0,0.0,0.5570821689208343,0.4751486942512203
Adam,0.001,0.95,0.9995,1e-07,16.46458620119462,13.882394304273632,1000.0,0.0,1.6073564411978492,0.7600953180901275
Adam,0.00021544346900318845,0.95,0.9995,1e-08,49.124909904869114,29.153929236059486,1000.0,0.0,2.9171773667025995,0.8912764182660805
Adam,0.004641588833612777,0.95,0.9999,1e-07,0.08457912957863714,0.12928249524744864,1000.0,0.0,0.08863477316380897,0.10684636646104566
Adam,0.0001,0.95,0.9999,1e-08,57.963234262947616,32.12509149987099,1000.0,0.0,3.1834639136862974,0.9009071535951703
Adam,0.001,0.99,0.9999,1e-07,15.563954081360336,13.514339072244686,1000.0,0.0,1.5503613701954546,0.7663305441466747
Adam,0.0001,0.95,0.9999,1e-08,57.963234262947616,32.12509149987099,1000.0,0.0,3.1834639136862974,0.9009071535951703
Adam,0.01,0.95,0.999,1e-08,2.2186292755006058e-08,6.378573313972846e-08,849.95,0.75,4.248575844567468e-05,9.925280054721365e-05
Adam,0.1,0.95,0.9995,1e-08,2.882217226222897e-14,1.000439617261576e-14,660.75,1.0,7.673423650225482e-08,1.791795888634253e-08
Adam,0.002154434690031882,0.9,0.999,1e-06,3.4425825020165846,3.8289965399565786,1000.0,0.0,0.6552046163047491,0.48749635009940384
Adam,0.00021544346900318845,0.99,0.999,1e-08,48.88706085343997,29.123013550096367,1000.0,0.0,2.909269219759987,0.8927197350506774
Adam,0.046415888336127774,0.95,0.999,1e-07,3.4892896936420297e-14,1.5854196346981872e-14,666.05,1.0,9.04671682256715e-08,3.9458055105423675e-08
Adam,0.01,0.9,0.9999,1e-08,2.5580424901385387e-06,5.046608784429409e-06,881.25,0.45,0.00046607067894660615,0.0008800006819371966
