optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.00046415888336127773,0.9,0.1,,,1000.0,0.0,,
SGD+Momentum,0.004641588833612777,0.99,0.01,,,1000.0,0.0,,
SGD+Momentum,0.00021544346900318845,0.99,0.001,,,1000.0,0.0,,
SGD+Momentum,0.01,0.95,0.01,,,1000.0,0.0,,
SGD+Momentum,0.001,0.8,0.001,,,1000.0,0.0,,
SGD+Momentum,0.00046415888336127773,0.8,0.1,0.05250028428351074,0.05029967487843529,1000.0,0.0,0.42877302468271294,0.24211075843747612
SGD+Momentum,0.1,0.99,0.01,,,1000.0,0.0,,
SGD+Momentum,0.001,0.9,0.01,,,1000.0,0.0,,
SGD+Momentum,0.1,0.95,0.01,,,1000.0,0.0,,
SGD+Momentum,0.004641588833612777,0.8,0.01,,,1000.0,0.0,,
SGD+Momentum,0.00021544346900318845,0.95,0.001,0.15027722522363055,0.429990881158449,1000.0,0.0,0.4182391187707184,0.6992223821853026
SGD+Momentum,0.021544346900318822,0.95,0.01,,,1000.0,0.0,,
SGD+Momentum,0.01,0.95,0.01,,,1000.0,0.0,,
SGD+Momentum,0.002154434690031882,0.8,0.01,,,1000.0,0.0,,
SGD+Momentum,0.004641588833612777,0.8,0.1,,,1000.0,0.0,,
SGD+Momentum,0.001,0.9,0.001,,,1000.0,0.0,,
SGD+Momentum,0.00046415888336127773,0.9,0.001,,,1000.0,0.0,,
SGD+Momentum,0.1,0.8,0.001,,,1000.0,0.0,,
SGD+Momentum,0.004641588833612777,0.9,0.01,,,1000.0,0.0,,
SGD+Momentum,0.1,0.9,0.001,,,1000.0,0.0,,
SGD+Momentum,0.0001,0.95,0.01,0.30012809432654264,1.007430415866084,1000.0,0.0,0.5977311922998065,0.5179363290215417
SGD+Momentum,0.046415888336127774,0.99,0.01,,,1000.0,0.0,,
SGD+Momentum,0.00021544346900318845,0.9,0.1,0.05509717137821109,0.0728606149961071,1000.0,0.0,0.43024893957270993,0.20783275081802075
SGD+Momentum,0.021544346900318822,0.9,0.001,,,1000.0,0.0,,
SGD+Momentum,0.046415888336127774,0.99,0.01,,,1000.0,0.0,,
SGD+Momentum,0.0001,0.95,0.001,0.3001637113077388,1.007560139438113,1000.0,0.0,0.5977177758386915,0.5179793269540508
SGD+Momentum,0.021544346900318822,0.95,0.1,,,1000.0,0.0,,
SGD+Momentum,0.021544346900318822,0.8,0.1,,,1000.0,0.0,,
SGD+Momentum,0.002154434690031882,0.95,0.001,,,1000.0,0.0,,
SGD+Momentum,0.004641588833612777,0.9,0.1,,,1000.0,0.0,,
SGD+Momentum,0.00021544346900318845,0.99,0.01,,,1000.0,0.0,,
SGD+Momentum,0.046415888336127774,0.8,0.1,,,1000.0,0.0,,
SGD+Momentum,0.00046415888336127773,0.99,0.01,,,1000.0,0.0,,
SGD+Momentum,0.01,0.95,0.1,,,1000.0,0.0,,
SGD+Momentum,0.046415888336127774,0.8,0.1,,,1000.0,0.0,,
SGD+Momentum,0.001,0.9,0.01,,,1000.0,0.0,,
SGD+Momentum,0.021544346900318822,0.95,0.01,,,1000.0,0.0,,
SGD+Momentum,0.1,0.99,0.1,,,1000.0,0.0,,
SGD+Momentum,0.046415888336127774,0.8,0.1,,,1000.0,0.0,,
SGD+Momentum,0.01,0.9,0.1,,,1000.0,0.0,,
SGD+Momentum,0.1,0.8,0.001,,,1000.0,0.0,,
SGD+Momentum,0.046415888336127774,0.95,0.001,,,1000.0,0.0,,
SGD+Momentum,0.046415888336127774,0.8,0.01,,,1000.0,0.0,,
SGD+Momentum,0.001,0.95,0.001,,,1000.0,0.0,,
SGD+Momentum,0.004641588833612777,0.9,0.001,,,1000.0,0.0,,
SGD+Momentum,0.001,0.8,0.1,,,1000.0,0.0,,
SGD+Momentum,0.0001,0.8,0.001,1.039890172814438,1.366421166869169,1000.0,0.0,1.1320988935246685,0.5383151556273066
