optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.0001,0.95,0.01,7.463184139804454,1.6429318338847116,1000.0,0.0,3.347013813104737,0.9376405108797107
SGD+Momentum,0.004641588833612777,0.9,0.001,6.835085094083098,2.4797936355011467,1000.0,0.0,3.0570805184608916,1.2663458871286495
SGD+Momentum,0.021544346900318822,0.9,0.1,4.938964109228426,3.5769520347153674,1000.0,0.0,2.1468061127232065,1.7757473561798198
SGD+Momentum,0.00046415888336127773,0.99,0.01,4.5883346558201525,3.728897327921524,1000.0,0.0,2.0475877899725723,1.7811684346929204
SGD+Momentum,0.021544346900318822,0.8,0.1,6.59562803923855,2.7356026979777215,1000.0,0.0,2.946817641225785,1.3699132068933912
SGD+Momentum,0.0001,0.8,0.01,7.46318405198066,1.6429318675685518,1000.0,0.0,3.3470089454938234,0.9376434750451351
SGD+Momentum,0.0001,0.99,0.001,5.945411793989119,3.0157994684524145,1000.0,0.0,2.6366892182463126,1.490613192575752
SGD+Momentum,0.1,0.8,0.001,14.318402618853312,7.215906275691041,1000.0,0.0,16.431952723668235,13.645949342594147
SGD+Momentum,0.021544346900318822,0.9,0.001,5.061425530321158,3.5122931355754905,1000.0,0.0,2.2150045361560324,1.7336720488766262
SGD+Momentum,0.004641588833612777,0.99,0.01,4.876500168751965,3.695048117237583,1000.0,0.0,2.1768789446368215,1.766211297560616
SGD+Momentum,0.046415888336127774,0.8,0.1,6.112245970303183,2.9232013457519845,1000.0,0.0,2.7134184961597234,1.490049525141944
SGD+Momentum,0.004641588833612777,0.9,0.001,6.834668070876437,2.480937764953591,1000.0,0.0,3.056948749828206,1.266643678082744
SGD+Momentum,0.004641588833612777,0.8,0.1,7.46330376145052,1.6429355115914894,1000.0,0.0,3.347411827379065,0.9376115429197871
SGD+Momentum,0.046415888336127774,0.8,0.001,6.062597149706558,3.0801784793781812,1000.0,0.0,2.697659810165281,1.5480830562373282
SGD+Momentum,0.002154434690031882,0.95,0.001,6.010733183563831,3.026337965081453,1000.0,0.0,2.6712345158675697,1.4954904125888904
SGD+Momentum,0.00021544346900318845,0.99,0.01,5.611738544318012,3.3087783728773825,1000.0,0.0,2.4973843381196774,1.6112995287923717
SGD+Momentum,0.00021544346900318845,0.95,0.1,7.463201739015735,1.642933728509724,1000.0,0.0,3.347015424624261,0.9377319903804426
SGD+Momentum,0.1,0.8,0.01,11.673284499807266,7.183941128497276,1000.0,0.0,10.541398350745522,11.167466835075667
