optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.0001,0.99,0.999,1e-08,8.589099731911459,1.6069180082005923,1000.0,0.0,3.473790284176821,0.8687790766176252
Adam,0.00046415888336127773,0.95,0.999,1e-06,7.465926995246453,1.641419263892605,937.85,0.2,3.3519317967738593,0.9349923040284024
Adam,0.00021544346900318845,0.99,0.9999,1e-08,7.93954945846329,1.5674352476617286,1000.0,0.0,3.4183754352848275,0.9000187028873766
Adam,0.0001,0.9,0.9999,1e-06,8.5603961959423,1.5899857550857464,1000.0,0.0,3.4725340893483816,0.8686802055663133
Adam,0.001,0.99,0.999,1e-06,7.463389972296281,1.642819003626795,1000.0,0.0,3.3474658650886346,0.9374067394653192
Adam,0.00021544346900318845,0.9,0.999,1e-07,7.87757761776682,1.55506463482383,1000.0,0.0,3.41486959003741,0.900978515728764
Adam,0.00046415888336127773,0.99,0.999,1e-07,7.466641294793767,1.6407208996768348,1000.0,0.0,3.3485748759577354,0.9374191277550035
Adam,0.0001,0.9,0.9999,1e-06,8.5603961959423,1.5899857550857464,1000.0,0.0,3.4725340893483816,0.8686802055663133
Adam,0.001,0.99,0.9999,1e-08,7.463383370724604,1.6428245003699524,1000.0,0.0,3.3475360823519544,0.9374045188434788
Adam,0.0001,0.95,0.9995,1e-08,8.567512253361445,1.5940153053023909,1000.0,0.0,3.472822711887742,0.8686374996010905
Adam,0.01,0.99,0.9999,1e-08,7.463213629441384,1.6429231628484098,1000.0,0.0,3.3469638195294116,0.9377794091943872
Adam,0.021544346900318822,0.9,0.9999,1e-06,7.4631840281371025,1.6429318641842587,277.3,1.0,3.34701040126885,0.937654562796702
Adam,0.1,0.9,0.9995,1e-07,7.463184028137289,1.6429318641843818,281.5,1.0,3.347010410261709,0.9376545669691151
Adam,0.00046415888336127773,0.9,0.9999,1e-06,7.465383506327889,1.641719253454808,969.75,0.15,3.3518559173636424,0.9349432885944284
Adam,0.021544346900318822,0.95,0.999,1e-08,7.463184028137147,1.6429318641842683,551.95,1.0,3.3470104108360834,0.9376545490842345
Adam,0.00021544346900318845,0.9,0.9995,1e-07,7.857657254366084,1.553165263498957,1000.0,0.0,3.4135432267252,0.9015274535649143
Adam,0.004641588833612777,0.95,0.999,1e-06,7.463184028137024,1.6429318641842756,583.75,1.0,3.3470104027934617,0.9376545641944776
Adam,0.01,0.9,0.9995,1e-07,7.463184028137173,1.6429318641843818,287.3,1.0,3.347010390363946,0.9376545507755896
Adam,0.1,0.95,0.999,1e-08,7.463184028137375,1.6429318641842192,562.1,1.0,3.34701039620517,0.9376545786107925
Adam,0.0001,0.99,0.999,1e-08,8.589099731911459,1.6069180082005923,1000.0,0.0,3.473790284176821,0.8687790766176252
Adam,0.00046415888336127773,0.95,0.9995,1e-07,7.465484076156956,1.6416585219422526,942.1,0.15,3.3516713451313462,0.9350958944477165
Adam,0.021544346900318822,0.99,0.9995,1e-08,7.463203384559749,1.6429301289788538,1000.0,0.0,3.3470615969051614,0.9376566945876907
Adam,0.001,0.99,0.9995,1e-06,7.4633850868894935,1.6428218354444941,1000.0,0.0,3.347502620230192,0.9374076691142493
Adam,0.001,0.9,0.9995,1e-07,7.4631840281948625,1.6429318641355217,790.45,0.6,3.347010947281163,0.9376541983117722
Adam,0.1,0.9,0.9995,1e-07,7.463184028137289,1.6429318641843818,281.5,1.0,3.347010410261709,0.9376545669691151
Adam,0.004641588833612777,0.99,0.999,1e-07,7.463237198703588,1.642918369008156,1000.0,0.0,3.34709983637698,0.9377766901622386
Adam,0.00021544346900318845,0.95,0.999,1e-08,7.889991102055913,1.5570580470638085,1000.0,0.0,3.4156521039896255,0.9007300451028063
Adam,0.021544346900318822,0.9,0.9999,1e-06,7.4631840281371025,1.6429318641842587,277.3,1.0,3.34701040126885,0.937654562796702
Adam,0.00046415888336127773,0.9,0.9995,1e-08,7.465681953341431,1.6415612393405725,965.7,0.15,3.352041370823889,0.9348688351833836
Adam,0.01,0.95,0.999,1e-07,7.463184028137052,1.642931864184293,563.9,1.0,3.3470104005953742,0.9376545601080345
Adam,0.00021544346900318845,0.99,0.9995,1e-08,7.955321054632338,1.5701636437520057,1000.0,0.0,3.419143162952347,0.8996042744235193
Adam,0.002154434690031882,0.99,0.999,1e-08,7.463243799395724,1.642906174876511,1000.0,0.0,3.346701424148705,0.9379879286654408
Adam,0.00021544346900318845,0.9,0.999,1e-07,7.87757761776682,1.55506463482383,1000.0,0.0,3.41486959003741,0.900978515728764
Adam,0.004641588833612777,0.95,0.9995,1e-06,7.463184028137017,1.6429318641842676,589.35,1.0,3.3470104073731854,0.9376545629462408
Adam,0.004641588833612777,0.95,0.9995,1e-07,7.463184028137017,1.6429318641842676,589.35,1.0,3.3470104073732223,0.9376545629481053
Adam,0.1,0.99,0.999,1e-08,6.751665326398696,2.890330486031806,1000.0,0.0,3.0476610497856784,1.4202375379324983
Adam,0.002154434690031882,0.9,0.999,1e-08,7.4631840281370385,1.642931864184257,362.7,1.0,3.3470104037425608,0.9376545703587926
Adam,0.021544346900318822,0.9,0.9995,1e-08,7.463184028137117,1.6429318641842576,279.95,1.0,3.3470104057367016,0.9376545613622778
Adam,0.0001,0.99,0.9999,1e-06,8.582654317279218,1.6033154362296935,1000.0,0.0,3.4734941650970947,0.8687704400132317
Adam,0.002154434690031882,0.99,0.999,1e-07,7.463243799410796,1.6429061748658293,1000.0,0.0,3.3467014244051057,0.9379879287537422
Adam,0.021544346900318822,0.99,0.9995,1e-07,7.463203384562536,1.6429301289679075,1000.0,0.0,3.347061596863708,0.9376566947877409
Adam,0.021544346900318822,0.9,0.9999,1e-08,7.4631840281371025,1.6429318641842587,277.3,1.0,3.347010401268146,0.9376545627966183
Adam,0.021544346900318822,0.99,0.9999,1e-08,7.463201275908827,1.6429227663574055,1000.0,0.0,3.347113983197309,0.9374828965331163
