experiment_num,initial_value,final_value,iterations,runtime,success,initial_distance_to_minimum,final_distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,570.769114743805,493.1209088563221,1000,0.15361833572387695,False,22.662666625972964,22.078726383944687,493.1209088563221,164.6769196153767,38.44380180963125,31.360878171016484,4.961674593771807,-0.9623949858918956,0.07093038711222398,168.33441745055455,6.562446494639492,499.07912160290203,4.141061182862264,22.214682322519675,0.09314668670270668,0.013204445111992114,0.03353945363118246,12.560243939106899,0.7255229962330737,0.2241814904903358,0.006928481554920225
1,580.816047227725,493.1276494533413,1000,0.1529541015625,False,22.64620038433098,22.081681697269747,493.1276494533413,176.57347995408338,38.400516356770126,31.435276063729553,4.87525372975497,-0.9590720213263564,0.08093754548758392,168.0606561144219,7.3931252596544335,499.0916562539635,4.166397120841165,22.21493496157638,0.09283657401755953,0.014699104258404112,0.03830617284975457,14.070615191132832,0.7173350565514975,0.22405920590369702,0.007312618802827166
