experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle
0,6.249179544067276,6.162975822039155e-32,2,0.0028641223907470703,True,2.482534153247273e-16,6.162975822039155e-32,4.999671806855837,4.965068306494546e-16,2.666447871237225,0.999914036469499,0.5312341390746121,2.0546626953540157,8.596353050105421e-05,0.5312341390746121
1,15.110461803558398,2.465190328815662e-32,3,0.0033490657806396484,True,1.5700924586837752e-16,2.465190328815662e-32,7.774435491676138,3.1401849173675503e-16,3.8308266187571025,0.9888859581264103,4.945692992393816,3.091667973924862,0.01571762875041309,6.994266105176911
