experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,36.428087896477436,4.97479024764764,7,0.003923892974853516,True,2.224790675343006,4.97479024764764,71.22228840905899,1.4427292211643138e-05,44.57632349021618,0.3010079101384786,62.45461129584265,34.06194176281814,0.831844054295278,68.14489876072746,16.06527938763727,12.551456136317151,2.316070671783405,0.102179987399862,18.0767018437555,23.456796491068975,55.898647677330416,34.45543497091119,0.0671894821839333,0.08894312762666845
1,30.336230060058455,9.949560298580431,6,0.006973981857299805,True,3.146316272493819,9.949560298580431,50.61216434927333,1.0090921953394244e-05,28.348618823859745,-0.08904359647533107,96.16971084553097,24.543365865411648,0.8011371730977596,65.04268930197966,16.82734485741012,8.740195001981316,3.1030414997515456,0.09337198780409729,12.642607017907833,17.282246377062407,44.53053387287736,28.81107832014007,0.08964192605775347,0.11297990614233569
