iteration,timestamp,function_value,gradient_norm,x1,x2
0,8.153915405273438e-05,23.169213079533765,9.626881754656337,-4.440780115006694,1.8570635556423205
1,0.000133514404296875,22.252313955488685,9.620507654320706,-4.352055863734559,1.8198691476098834
2,0.00016117095947265625,20.578402488608006,9.43089554831314,-4.185237238382049,1.7499119255174542
3,0.00018548965454101562,18.342594994193707,9.071275321881995,-3.9514012992664,1.6519754133610811
4,0.001352071762084961,15.75442981069541,8.547541477427659,-3.662084341612351,1.5308716750965914
5,0.0014069080352783203,13.013493970119898,7.948647585794639,-3.3283496244928754,1.3912522227324682
6,0.0014281272888183594,10.301496373162763,7.224097848748043,-2.9613302060601097,1.2377478676365203
7,0.001445770263671875,7.7695900944424885,6.415110422837872,-2.5718254582786626,1.0748506438534777
8,0.0015094280242919922,5.530457194550272,5.572981863620321,-2.1697995338518523,0.9068777080988131
9,0.001531839370727539,3.657624604397508,4.7065403686472465,-1.7645969356438986,0.7374430548277409
10,0.0015490055084228516,2.187275303480637,3.826713203665921,-1.3646058693208136,0.5701983206708205
11,0.0015654563903808594,1.1219141360484326,2.9546562307964104,-0.9773358025375847,0.4083244606028984
12,0.0015811920166015625,0.43592704631875734,2.1191395761939686,-0.6092060595078744,0.25454866602998627
13,0.0015964508056640625,0.08296961491662916,1.3142355906317849,-0.26573673808959786,0.11114675409623814
14,0.0016121864318847656,0.002797893804060656,0.5956234560111175,0.04889696403298682,-0.02017376297118237
15,0.0016274452209472656,0.1286192271315435,0.11046747084841,0.3310464934603925,-0.1379400097836803
16,0.0016438961029052734,0.3928195677353173,0.7048444457998029,0.5784768022937001,-0.2412139236100865
17,0.0016601085662841797,0.7320115202512314,1.2482662244717324,0.7896425543258361,-0.32935718703104155
18,0.0016758441925048828,1.0907748534637012,1.7116708646225591,0.9639442816701902,-0.40197795374751855
19,0.0016913414001464844,1.4241176549183703,2.0980127117433924,1.1014524921597593,-0.4592603427615166
20,0.0017063617706298828,1.699219632337547,2.3889563314604336,1.2030937824482233,-0.501781808131756
21,0.0017218589782714844,1.895439968531244,2.595213791199602,1.2705229756044056,-0.5302936328041011
22,0.0017375946044921875,2.0023464715083126,2.759467034619454,1.3057480549673377,-0.5453150359721683
23,0.001753091812133789,2.019593035919042,2.838359063726535,1.3113356620517933,-0.547715087751129
24,0.0017690658569335938,1.9548749583631486,2.8428352000753025,1.2901566879563569,-0.5388605375091335
25,0.0017850399017333984,1.8211083724373025,2.8024340671364283,1.245188197091651,-0.5202064265855877
26,0.001800537109375,1.635186413032868,2.692505782628709,1.179834657260572,-0.49312938926786387
27,0.0018165111541748047,1.4150275160921542,2.552845871024567,1.097456547302254,-0.4589298888453114
28,0.0018320083618164062,1.17844110859871,2.3713760918927433,1.001449458590316,-0.41897504757189663
