experiment_num,initial_value,final_value,iterations,runtime,success,initial_distance_to_minimum,final_distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,570.769114743805,,1000,0.1650404930114746,False,22.662666625972964,,,164.6769196153767,,,,,,,,,,,,,,,,,
1,580.816047227725,,1000,0.19739484786987305,False,22.64620038433098,,,176.57347995408338,,,,,,,,,,,,,,,,,
