experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,9.839781016759712,8.813151774046903,762,0.15255427360534668,True,4.093138032661505,8.813151774046903,6.075056606168835,9.331731834258545e-07,1.4083259058052624,0.9999983225031054,0.046596349261773314,2.067719921513417,3.962126816484913e-06,0.09403507541672652,8.921801164707151,0.2314359641518302,4.08996194715432,0.008830828945048923,0.014437113361725403,0.025695559314688705,9.329271154398684,2.352043848919345,0.00032431115655641706,0.00045505449884766623
1,6.841554559980807,5.38186418749066,1000,0.21632146835327148,False,2.1965564962606137,5.38186418749066,7.205871993146288,6.860099859540303e-06,1.7415967459242898,0.9999996938067606,0.012071035965170236,2.6318615295875367,1.25050883943429e-06,0.04318145581727857,5.535192107157856,0.33348198164212295,2.2335326235467137,0.06134039966756028,0.02396220122951103,0.04233538560661356,19.0945265636618,4.874359748481761,0.00028313371693687144,0.0004056590802061116
