function,dimension,method,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,start_distance,convergence_rate
ackley,2,gradient_descent,9.001093478292008,28,0.0012969970703125,True,4.213258914981505,9.001093478292008,3.238113275634016,3.70552698331341e-07,3.922199159464885,-0.037354416482601724
ackley,2,sgd,9.001094173393746,1000,0.03614664077758789,False,4.213127821034439,9.001094173393746,3.238113275634016,0.008515029122367295,3.922199159464885,-0.0010821951877060061
ackley,2,sgd_momentum,9.001097100059024,1000,0.0621945858001709,False,4.212912535090876,9.001097100059024,3.238113275634016,0.019373034720089773,3.922199159464885,-0.0010821922639644695
ackley,2,momentum,9.001093478292077,286,0.011649131774902344,True,4.21325887141896,9.001093478292077,3.238113275634016,2.65704129847911e-06,3.922199159464885,-0.0037744880766389572
ackley,2,rmsprop,9.001093478292008,42,0.0017800331115722656,True,4.213258919237001,9.001093478292008,3.238113275634016,2.0520619404342185e-07,3.922199159464885,-0.025192513441754653
ackley,2,adam,9.001093478292017,645,0.0324094295501709,True,4.213258909091547,9.001093478292017,3.238113275634016,9.350824009496815e-07,3.922199159464885,-0.0016769010495285468
ackley,2,trust-exact,9.001093478340263,28,0.013894081115722656,True,4.213257554801396,9.001093478340263,3.238113275634016,7.058872439571667e-05,3.922199159464885,-0.03735441648093777
ackley,2,trust-krylov,9.001093478337154,28,0.014123201370239258,True,4.213257599615649,9.001093478337154,3.238113275634016,6.827508024185267e-05,3.922199159464885,-0.03735441648104496
