experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,835.996065618017,830.075206845928,1000,0.1746969223022461,False,587.9232270216236,830.075206845928,1.1062803138153898,0.0028556729597682385,0.48179645540799393,0.22116187927771266,70.27098744554905,0.490963793011204,0.9691829311538624,86.32328751539464,831.2486054311225,1.6937716510842826,589.3882992388324,1.8304390316115464,0.00071004387179462,0.0008379214735449204,0.5678806853456906,0.20260521798414777,0.013125100101486101,0.002674308718035287
