experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle
0,33.65443955520471,101.75338956918593,1000,0.12311816215515137,False,9.990608346964308,101.75338956918593,57.519311536440064,30.5134479750084,37.95255664169649,-0.8013721803939488,159.55421717926185,15.160912835548036,0.44265841073631246,37.26938934261287
1,36.631173679235,73.00109274827935,1000,0.12189841270446777,False,8.356989748847997,73.00109274827935,72.25287454127857,31.235314379465724,37.14349862419439,-0.7263935651095592,154.34902445304243,14.726779437218092,0.5488427276944295,44.8230177398123
