function,dimension,experiment,method,optimizer_type,start_distance,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm
ackley,2,0,gradient_descent,first_order,8.155110016648358,13.597085504410522,30,0.008556127548217773,True,8.045293242451717,13.597085504410522,2.9748257864901806,4.0984321949768183e-07
ackley,2,0,sgd,first_order,8.155110016648358,13.59708708995111,1000,0.18275856971740723,False,8.045486662376872,13.59708708995111,2.9748257864901806,0.012971883890783464
ackley,2,0,momentum,first_order,8.155110016648358,13.597085504410567,296,0.05662989616394043,True,8.045293219905817,13.597085504410567,2.9748257864901806,2.205123253487119e-06
ackley,2,0,rmsprop,first_order,8.155110016648358,13.597085504410522,50,0.011419296264648438,True,8.045293245906322,13.597085504410522,2.9748257864901806,1.6658831626286973e-07
ackley,2,0,adam,first_order,8.155110016648358,13.597085504410531,780,0.14108514785766602,True,8.045293260489819,13.597085504410531,2.9748257864901806,9.411002477592304e-07
ackley,2,0,BFGS,second_order,8.155110016648358,12.776939107655776,7,0.004182338714599609,True,7.191943392787837,12.776939107655776,2.9748257864901806,1.429437894773674e-06
ackley,2,0,newton-cg,second_order,8.155110016648358,12.776939118834374,18,0.013581037521362305,True,7.191923143091559,12.776939118834374,2.9748257864901806,0.00108607943727046
ackley,2,0,trust-exact,second_order,8.155110016648358,13.597085504482196,28,0.020809173583984375,True,8.045294832930391,13.597085504482196,2.9748257864901806,8.713110059460277e-05
ackley,2,0,trust-krylov,second_order,8.155110016648358,13.597085504504712,28,0.025947093963623047,True,8.045291424157396,13.597085504504712,2.9748257864901806,9.988291484196324e-05
rastrigin,2,0,gradient_descent,first_order,8.911603224161686,22.227275280537327,1000,0.13045263290405273,False,2.9214363362500584,22.227275280537327,15.949884304561595,68.33355671122513
rastrigin,2,0,sgd,first_order,8.911603224161686,37.69704934822474,1000,0.14732122421264648,False,3.26033777371715,37.69704934822474,15.949884304561595,79.34723009435726
rastrigin,2,0,momentum,first_order,8.911603224161686,196.26591407730763,1000,0.1448516845703125,False,13.92713755828113,196.26591407730763,15.949884304561595,30.743688844257246
rastrigin,2,0,rmsprop,first_order,8.911603224161686,80.59864160542494,1000,0.14303135871887207,False,8.948978914168013,80.59864160542494,15.949884304561595,2.7478987178984506
rastrigin,2,0,adam,first_order,8.911603224161686,80.58889810971691,301,0.04683685302734375,True,8.954000757677822,80.58889810971691,15.949884304561595,3.774229616346358e-07
rastrigin,2,0,BFGS,second_order,8.911603224161686,80.58889810971691,7,0.005936622619628906,True,8.954000758191237,80.58889810971691,15.949884304561595,1.684319292695998e-09
rastrigin,2,0,newton-cg,second_order,8.911603224161686,80.58889810971705,4,0.005075931549072266,True,8.95400077547499,80.58889810971705,15.949884304561595,9.832195252004721e-06
rastrigin,2,0,trust-exact,second_order,8.911603224161686,80.58889810971692,3,0.004830360412597656,True,8.954000758245114,80.58889810971692,15.949884304561595,2.1501122660083638e-08
rastrigin,2,0,trust-krylov,second_order,8.911603224161686,80.58889810971691,4,0.006015300750732422,True,8.95400075818937,80.58889810971691,15.949884304561595,2.956852540702421e-10
sphere,2,0,gradient_descent,first_order,8.348228255633378,2.323879059431576e-13,825,0.08565282821655273,True,4.820662879139731e-07,2.323879059431576e-13,16.696456511266756,9.641325758279462e-07
sphere,2,0,sgd,first_order,8.348228255633378,3.207563759343244e-08,1000,0.11826777458190918,False,0.0001790967269199313,3.207563759343244e-08,16.696456511266756,0.0003581934538398626
sphere,2,0,momentum,first_order,8.348228255633378,9.10351858434447e-12,247,0.029329776763916016,True,3.017203769112134e-06,9.10351858434447e-12,16.696456511266756,6.034407538224268e-06
sphere,2,0,rmsprop,first_order,8.348228255633378,2.455821403287949e-14,659,0.07579970359802246,True,1.5671060599997528e-07,2.455821403287949e-14,16.696456511266756,3.1342121199995057e-07
sphere,2,0,adam,first_order,8.348228255633378,48.82191852861939,1000,0.11604928970336914,False,6.987268316632716,48.82191852861939,16.696456511266756,13.974536633265432
sphere,2,0,BFGS,second_order,8.348228255633378,1.1556812261487823e-28,3,0.0030956268310546875,True,1.0750261513790176e-14,1.1556812261487823e-28,16.696456511266756,2.150052302758035e-14
sphere,2,0,newton-cg,second_order,8.348228255633378,0.0,2,0.003875732421875,True,0.0,0.0,16.696456511266756,0.0
sphere,2,0,trust-exact,second_order,8.348228255633378,6.162975822039155e-32,4,0.005337238311767578,True,2.482534153247273e-16,6.162975822039155e-32,16.696456511266756,4.965068306494546e-16
sphere,2,0,trust-krylov,second_order,8.348228255633378,0.0,4,0.005157947540283203,True,0.0,0.0,16.696456511266756,0.0
rosenbrock,2,0,gradient_descent,first_order,8.676294991971718,,1000,0.12506508827209473,False,,,85280.41294081176,
rosenbrock,2,0,sgd,first_order,8.676294991971718,,1000,0.14463186264038086,False,,,85280.41294081176,
rosenbrock,2,0,momentum,first_order,8.676294991971718,,1000,0.12174320220947266,False,,,85280.41294081176,
