iteration,timestamp,function_value,gradient_norm,x1,x2
0,9.942054748535156e-05,1341.5893388227498,750.128433944909,-0.11279061097494121,3.6738022125427863
1,0.00139617919921875,498.10200844141855,1029.9258291575793,-1.0497473322430344,3.324356791238479
2,0.0017054080963134766,132.56349153051193,973.9133827328014,-2.125452589160611,3.409419485062215
3,0.002202272415161133,22.986727627416563,286.29098068524337,-1.702698446864308,2.503175072571127
4,0.002805471420288086,9.782193980234108,122.35824317096413,-1.5711897691213614,2.2905592978075835
5,0.003275632858276367,6.262086005294445,34.46854194532145,-1.4551669693615867,2.0691124420252014
6,0.004027605056762695,6.262086005294445,34.46854194532145,-1.4551669693615867,2.0691124420252014
7,0.004492044448852539,5.887933115242109,11.757988318709172,-1.423673980587033,2.0151268730456504
8,0.005048513412475586,5.750446460990558,1.6366711334258577,-1.3966584501219421,1.95870139976009
9,0.005667209625244141,5.726141314893056,2.4236333398987355,-1.3905580089033562,1.9443163409895647
10,0.0061991214752197266,5.701959210645719,3.110268998246583,-1.3847966031565904,1.9297877907054848
11,0.0068128108978271484,5.677409799471127,3.509627547560101,-1.3792222269308054,1.915181207097752
12,0.007396221160888672,5.65250454544609,3.7203557423472406,-1.3737467383100808,1.9005333657151577
13,0.007976293563842773,5.62734314815867,3.819958383960709,-1.3683195389704819,1.885865125077091
14,0.0085906982421875,5.602011429041136,3.855969855907928,-1.3629117137221514,1.871188376807949
15,0.009129524230957031,5.576566940055094,3.85604701003679,-1.3575067500406262,1.856509920233469
16,0.0097503662109375,5.551044825556888,3.8359880529756025,-1.3520951952659255,1.8418336582687849
17,0.010274887084960938,5.5254655871837555,3.80474501805524,-1.3466716053935812,1.827161847877944
18,0.01087188720703125,5.499840865420044,3.7673710907593048,-1.3412328090728889,1.8124958120509442
19,0.011429786682128906,5.474177131486406,3.7267135011588297,-1.3357769220076732,1.7978363445917949
20,0.011963367462158203,5.448477897650053,3.6843756563418473,-1.3303027879167895,1.7831839400434808
21,0.012551307678222656,5.422744999772137,3.6412612368810975,-1.3248096614454083,1.7685389242782388
22,0.013086795806884766,5.396979328128921,3.5978805393117836,-1.3192970286332613,1.753901528550841
23,0.013648033142089844,5.371181240879936,3.554523034902943,-1.3137645050279105,1.739271931589988
24,0.014171600341796875,5.345350796417844,3.511354323326482,-1.3082117779453455,1.7246502834968862
25,0.014728307723999023,5.319487883466131,3.4684705438594463,-1.3026385737530088,1.7100367193198849
26,0.015250444412231445,5.293592293837765,3.4259289274513716,-1.2970446392948605,1.6954313667843801
27,0.015828371047973633,5.267663762973529,3.3837649078778385,-1.291429731354408,1.6808343506974492
28,0.016396760940551758,5.241701992794985,3.3420018405840306,-1.285793610563258,1.6662457955095085
29,0.016939640045166016,5.215706664293909,3.3006564066634425,-1.2801360379375217,1.6516658267845827
30,0.01752328872680664,5.1896774440814,3.2597414502114335,-1.2744567730101817,1.6370945720144587
31,0.018050670623779297,5.1636139888773664,3.2192679769088737,-1.2687555724363642,1.6225321612292758
32,0.0186617374420166,5.137515947000285,3.179245839346475,-1.2630321894655887,1.6079787272554
33,0.018992185592651367,5.112221210144542,3.4979382563677874,-1.2570284206261289,1.5935532156623116
34,0.01957988739013672,5.085671412166529,3.2993127908236257,-1.2513728113746279,1.5789692022157533
35,0.019923925399780273,5.060113094704278,3.5257676089261394,-1.2453878949983455,1.5645358588411604
36,0.020255088806152344,5.034278562992321,3.643365927219622,-1.2394588578756933,1.5500794711942338
37,0.0206148624420166,5.008239267722263,3.69213233353562,-1.233555685494171,1.5356125025817695
38,0.02094554901123047,4.9820522046441384,3.698075599087488,-1.2276595533109627,1.521142663250314
39,0.02127361297607422,4.955757313284342,3.677674797100722,-1.2217585988948092,1.5066747898067674
40,0.0216372013092041,4.929380898313642,3.641256246667973,-1.2158453040843489,1.492211955731643
41,0.021969318389892578,4.902939671934597,3.5952539443922844,-1.2099148631981596,1.4777561438936515
42,0.022308349609375,4.876443988419482,3.543664084986729,-1.2039641633455975,1.4633086598128602
43,0.022672653198242188,4.849900120769458,3.488964776493386,-1.1979911468067723,1.4488703878100573
44,0.023003816604614258,4.8233117698057475,3.4326922279359104,-1.1919944123773667,1.4344419505702457
45,0.02336263656616211,4.796681033548649,3.375800120059865,-1.185972965909318,1.420023808962104
46,0.023697614669799805,4.770009017003422,3.318882479335019,-1.1799260646334218,1.4056163244502413
47,0.024016857147216797,4.743296212120349,3.2623118638533644,-1.1738531197877535,1.3912197982754493
48,0.024367332458496094,4.716542732462162,3.206324756476472,-1.1677536358135352,1.376834496045456
49,0.024697542190551758,4.689748457211732,3.1510741755186182,-1.1616271724402285,1.362460663169861
50,0.025018692016601562,4.662913119008619,3.0966619554642083,-1.155473321104069,1.348098534541679
51,0.025365591049194336,4.636036358273549,3.043158897698258,-1.1492916899371355,1.3337483407758792
52,0.025697946548461914,4.609117755388954,2.990616789962938,-1.1430818946519383,1.3194103120579577
53,0.026020288467407227,4.582156850647316,2.9390759476409305,-1.1368435526393903,1.3050846806954495
54,0.026369333267211914,4.555153156223851,2.8885697915670776,-1.1305762792381235,1.2907716827874718
55,0.026693344116210938,4.528106163238705,2.83912757940633,-1.1242796853743002,1.276471559336464
56,0.02701425552368164,4.501015345789883,2.7907759807378056,-1.1179533760739453,1.2621845570044055
57,0.027361631393432617,4.473880163745451,2.7435401975703,-1.1115969492662348,1.247910928760745
58,0.027686357498168945,4.446700063711666,2.697444344094332,-1.1052099952043697,1.23365093427226
59,0.028010129928588867,4.419474480216473,2.652511939499591,-1.0987920957103325,1.2194048403836026
