iteration,timestamp,function_value,gradient_norm,x1,x2
0,7.510185241699219e-05,39.879796624654084,16.761399584649112,3.086011056402637,-3.895916604883552
1,0.00014090538024902344,39.194821348361735,16.761399584649112,3.0543882799629745,-3.864293828346038
2,0.00019478797912597656,38.70368814929444,16.620512017618264,3.0315589688085267,-3.841441029609268
3,0.00024366378784179688,38.295883039434585,16.51871986774102,3.0124999901636405,-3.8223505103992395
4,0.00029158592224121094,37.93637989332606,16.4336982920015,2.9956188811432964,-3.8054334452374703
5,0.0003390312194824219,37.60894343643986,16.358365114593806,2.980177331761557,-3.789952935571524
6,0.0003857612609863281,37.30453503674926,16.28943583358666,2.9657641704744644,-3.7754985049579326
7,0.0004329681396484375,37.017536999698635,16.2250809500142,2.952123733354606,-3.7618148853088913
8,0.0005078315734863281,36.74419012201896,16.16416276364003,2.9390848411212724,-3.748731146582141
9,0.0005600452423095703,36.48184177261162,16.105919475860926,2.926526620409407,-3.7361265846225495
10,0.0006077289581298828,36.228543921724885,16.049813143492774,2.9143602325006572,-3.7239124826547414
11,0.0006551742553710938,35.982820842533236,15.995448387421778,2.9025183146489066,-3.7120215702269905
12,0.0007009506225585938,35.743526531559425,15.942525410761514,2.8909484995636343,-3.7004015528338403
13,0.0007436275482177734,35.50975288658456,15.890811160666356,2.8796092420158916,-3.6890109446761756
14,0.0007903575897216797,35.28076820115198,15.840120755406604,2.8684670234151803,-3.677816277135906
15,0.0008366107940673828,35.055974592586395,15.7903050430172,2.8574944169409147,-3.66679016646289
16,0.0008835792541503906,34.8348777046075,15.741241989414215,2.8466687105525175,-3.655909938508385
17,0.0009303092956542969,34.6170646245143,15.692830549212754,2.8359709033357596,-3.6451566262608837
18,0.0009770393371582031,34.40218745047552,15.64498619807145,2.825384958623299,-3.634514223803557
19,0.0010230541229248047,34.18995083891006,15.597637607860527,2.814897237983967,-3.6239691209018527
20,0.0010690689086914062,33.98010241504708,15.550724126857933,2.804496065316258,-3.6135096675304954
21,0.0011169910430908203,33.77242528192616,15.504193839051391,2.7941713862889404,-3.6031258336318412
22,0.0011637210845947266,33.566732093190694,15.45800204785812,2.7839144988302262,-3.5928089398403547
23,0.0012102127075195312,33.362860308850955,15.412110076116669,2.77371783735871,-3.5825514418895
24,0.0012576580047607422,33.1606683581644,15.366484305321112,2.7635747982205077,-3.5723467561817737
25,0.0013048648834228516,32.96003250675332,15.321095398302209,2.7534795971138255,-3.562189117314745
26,0.0013527870178222656,32.76084427666645,15.275917664321778,2.7434271516268893,-3.5520734606974855
