experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle
0,-9.641573782180572e-05,-9.641573782180572e-05,31,0.01365351676940918,False,,,0.011609385415021782,0.011609385415021782,0.011609385415021782,0.9999999999999998,1.207418269725733e-06,0.0,0.0,4.235164736271502e-22
1,0.024043614341607095,0.024043614341607095,30,0.01534724235534668,False,,,1.9802787811022518,1.9802787811022518,1.9802787811022513,1.0,0.0,4.440892098500626e-16,0.0,0.0
