experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,36.428087896477436,4.97479024764738,72,0.0127716064453125,True,2.2247906395427437,4.97479024764738,71.22228840905899,1.288592565984474e-07,27.026886185616593,0.9997269233744609,0.8108766609298544,30.78338023724897,0.0007523353766477974,1.0658781251952518,9.07586793990229,7.4397283872805655,2.2896784389483655,0.08111708209216364,2.640814141005719,3.0877282527795527,75.0855220134134,20.423054892211294,0.007009471664588619,0.008989077586901793
1,30.336230060058455,9.959441183416937,1000,0.15459632873535156,False,3.1526345840128895,9.959441183416937,50.61216434927333,2.79821419818375,4.047458730858337,-0.8666233244165424,167.75083334343694,7.849061025084803,0.496112202376647,44.397759046780656,10.148897806620484,1.4965432795668379,3.14423243346166,0.015539928421568407,0.10895225624074535,0.6611869973328907,66.5452899502407,4.933188061285272,0.013288651019722215,0.0036623461084832713
