experiment_num,initial_value,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,mean_cosine_similarity,mean_gradient_angle,std_gradient_norm,std_cosine_similarity,std_gradient_angle
0,11.79193670475443,1.5872768372100416e-07,1000,0.11104679107666016,False,0.0003808623543936961,1.5872768372100416e-07,8.861228966881313,0.0008627184596944561,0.29395505687423934,0.9283924816516022,11.53955299422308,1.054404253015934,0.24429006142568035,22.049567334901006
1,10.247380902248107,1.6441359531893521e-07,1000,0.11482691764831543,False,0.0003625561969084545,1.6441359531893521e-07,8.595724712332132,0.0009598891480235865,0.25996990990511076,0.9570862552471606,9.1947348844127,0.9873296247247719,0.16228568551822004,16.535372619509616
