experiment_num,initial_value,final_value,iterations,runtime,success,initial_distance_to_minimum,final_distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size
0,263.6813292712432,,1000,0.1496133804321289,False,11.496385289104088,,,254.62664365821067,,,,,,,,,,,,,,,,,
1,155.0420018820032,,1000,0.14073634147644043,False,11.30485819391533,,,111.82307206216223,,,,,,,,,,,,,,,,,
