optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.004641588833612777,0.99,0.9999,1e-06,13.085750128959106,6.302542188916493,1000.0,0.0,3.5004308492385783,0.873588624511816
Adam,0.002154434690031882,0.99,0.9995,1e-06,13.086162768939236,6.302549423782237,1000.0,0.0,3.501356231614691,0.8733534883051858
Adam,0.01,0.95,0.9995,1e-07,13.083697483523832,6.302678580202881,751.85,1.0,3.500674765936386,0.8734794315947995
Adam,0.004641588833612777,0.95,0.999,1e-07,13.083697483523832,6.30267858020288,771.45,1.0,3.5006747658891038,0.8734794312550956
Adam,0.1,0.95,0.999,1e-07,13.083697483523832,6.3026785802028815,733.3,1.0,3.5006747654636228,0.8734794315317942
Adam,0.021544346900318822,0.99,0.9995,1e-07,13.084725977663368,6.302524227635769,1000.0,0.0,3.5008359673254694,0.8736136809469957
Adam,0.021544346900318822,0.9,0.999,1e-08,13.083697483523832,6.302678580202882,365.95,1.0,3.50067476534512,0.8734794315771979
Adam,0.0001,0.95,0.999,1e-08,67.61671399397076,14.082918068387901,1000.0,0.0,3.4531555820292903,0.8493314576017189
Adam,0.001,0.99,0.999,1e-06,13.090448536705765,6.301206324265888,1000.0,0.0,3.5009293641818813,0.8736466349301824
Adam,0.00021544346900318845,0.95,0.999,1e-08,32.2532527117043,7.135726993120812,1000.0,0.0,3.465822573175528,0.8625330110007648
Adam,0.001,0.95,0.9995,1e-08,13.083697484949155,6.302678581221535,1000.0,0.0,3.500675393256374,0.873479661741693
Adam,0.021544346900318822,0.99,0.9995,1e-08,13.084725977682847,6.302524227610199,1000.0,0.0,3.500835967408259,0.873613680994186
Adam,0.004641588833612777,0.9,0.999,1e-07,13.083697483523832,6.3026785802028815,403.05,1.0,3.5006747660912794,0.8734794317148448
Adam,0.021544346900318822,0.99,0.9995,1e-06,13.08472597746856,6.302524227891463,1000.0,0.0,3.500835966497585,0.8736136804751087
Adam,0.021544346900318822,0.95,0.9999,1e-08,13.083697483523832,6.3026785802028815,743.1,1.0,3.5006747656933412,0.873479431649396
Adam,0.001,0.9,0.9995,1e-06,13.083697645173828,6.3026786007287745,1000.0,0.0,3.5006771180148597,0.8734805749952762
Adam,0.002154434690031882,0.9,0.9999,1e-08,13.083697483523832,6.302678580202883,588.9,1.0,3.5006747658204977,0.8734794317765091
Adam,0.002154434690031882,0.95,0.9999,1e-08,13.083697483523832,6.30267858020288,831.05,1.0,3.500674765973938,0.8734794313571744
Adam,0.021544346900318822,0.99,0.9995,1e-06,13.08472597746856,6.302524227891463,1000.0,0.0,3.500835966497585,0.8736136804751087
Adam,0.1,0.99,0.999,1e-06,13.084485348308686,6.302668852800533,1000.0,0.0,3.5007084502231165,0.873606781187765
Adam,0.002154434690031882,0.9,0.9995,1e-06,13.083697483523832,6.302678580202881,584.05,1.0,3.5006747653888963,0.8734794316787481
Adam,0.021544346900318822,0.99,0.9995,1e-06,13.08472597746856,6.302524227891463,1000.0,0.0,3.500835966497585,0.8736136804751087
Adam,0.001,0.99,0.9999,1e-08,13.091704683138715,6.301340849086175,1000.0,0.0,3.5006151938211594,0.8736790194438439
Adam,0.00046415888336127773,0.95,0.9995,1e-08,13.39462792574908,6.263543791279073,1000.0,0.0,3.49683353913438,0.8730215339779479
Adam,0.021544346900318822,0.9,0.999,1e-08,13.083697483523832,6.302678580202882,365.95,1.0,3.50067476534512,0.8734794315771979
Adam,0.00046415888336127773,0.9,0.999,1e-07,13.423279952324586,6.259599007407437,1000.0,0.0,3.4965796019463347,0.8729532180879495
Adam,0.046415888336127774,0.95,0.9999,1e-08,13.08369748352383,6.30267858020288,736.55,1.0,3.500674765619825,0.8734794315907027
Adam,0.0001,0.9,0.9999,1e-07,67.06893828694739,13.738918563984809,1000.0,0.0,3.4529943447931792,0.850160868580288
Adam,0.01,0.99,0.9995,1e-08,13.084994598933921,6.302583539775836,1000.0,0.0,3.5008373352884954,0.8734862225070271
Adam,0.1,0.95,0.9999,1e-06,13.083697483523835,6.3026785802028815,734.6,1.0,3.500674765767678,0.873479431214569
Adam,0.01,0.9,0.999,1e-07,13.083697483523832,6.302678580202878,376.15,1.0,3.5006747662111053,0.873479431380049
Adam,0.021544346900318822,0.95,0.9999,1e-06,13.083697483523832,6.302678580202879,743.1,1.0,3.5006747656933457,0.8734794316493927
Adam,0.01,0.99,0.9999,1e-07,13.084993408074842,6.302603848815234,1000.0,0.0,3.501050379335518,0.8733555963848386
Adam,0.0001,0.99,0.9995,1e-06,68.23472920212642,14.537120085150367,1000.0,0.0,3.4533764199093246,0.8481483895079729
Adam,0.00021544346900318845,0.95,0.9995,1e-07,31.859657972705747,6.968031750117733,1000.0,0.0,3.4659569557585828,0.8629438872408928
Adam,0.046415888336127774,0.99,0.9995,1e-06,13.084529999291911,6.302616214582574,1000.0,0.0,3.500619932878159,0.8736024832415847
Adam,0.001,0.95,0.999,1e-06,13.083697483628942,6.302678580321226,1000.0,0.0,3.5006749804577324,0.8734795121072534
Adam,0.00021544346900318845,0.99,0.9999,1e-07,32.85742349855175,7.626730361409509,1000.0,0.0,3.4662694406892847,0.8614212735084953
Adam,0.004641588833612777,0.95,0.9995,1e-06,13.083697483523835,6.3026785802028815,772.1,1.0,3.5006747651546077,0.8734794312747518
Adam,0.1,0.95,0.9995,1e-06,13.083697483523832,6.30267858020288,733.2,1.0,3.500674765828667,0.8734794316545221
Adam,0.00046415888336127773,0.95,0.999,1e-06,13.384590163883127,6.263190911013702,1000.0,0.0,3.497014567450158,0.8729870318655217
Adam,0.0001,0.99,0.9995,1e-06,68.23472920212642,14.537120085150367,1000.0,0.0,3.4533764199093246,0.8481483895079729
Adam,0.001,0.95,0.9995,1e-08,13.083697484949155,6.302678581221535,1000.0,0.0,3.500675393256374,0.873479661741693
Adam,0.00046415888336127773,0.9,0.999,1e-06,13.42328001488804,6.259598998951015,1000.0,0.0,3.49657960142241,0.8729532179717314
Adam,0.00046415888336127773,0.95,0.999,1e-07,13.384590104096668,6.263190919567225,1000.0,0.0,3.4970145679708637,0.8729870319810104
Adam,0.002154434690031882,0.9,0.9995,1e-08,13.083697483523832,6.302678580202881,584.05,1.0,3.500674765388896,0.873479431678747
Adam,0.00021544346900318845,0.99,0.999,1e-06,33.659145717926286,8.052673051752713,1000.0,0.0,3.4660034161321924,0.8606560055427154
Adam,0.004641588833612777,0.99,0.9999,1e-07,13.085750129023316,6.302542188746026,1000.0,0.0,3.500430849504375,0.873588624827148
Adam,0.01,0.9,0.9995,1e-07,13.083697483523832,6.302678580202883,376.1,1.0,3.5006747658539306,0.8734794311587599
Adam,0.021544346900318822,0.9,0.999,1e-06,13.083697483523832,6.3026785802028815,365.95,1.0,3.5006747653451216,0.8734794315771975
Adam,0.001,0.9,0.9995,1e-07,13.083697645173704,6.302678600728764,1000.0,0.0,3.500677118014429,0.8734805749950123
Adam,0.0001,0.9,0.999,1e-06,67.48499749486218,13.992096930614284,1000.0,0.0,3.453110703180914,0.8495513040857086
Adam,0.004641588833612777,0.95,0.9999,1e-06,13.083697483523832,6.3026785802028815,771.45,1.0,3.5006747652457655,0.8734794317160335
Adam,0.002154434690031882,0.95,0.999,1e-08,13.08369748352383,6.302678580202882,831.65,1.0,3.5006747664045483,0.8734794315964696
Adam,0.01,0.9,0.9995,1e-06,13.083697483523832,6.302678580202879,376.1,1.0,3.5006747658539297,0.8734794311587596
Adam,0.046415888336127774,0.95,0.999,1e-07,13.083697483523832,6.302678580202883,737.75,1.0,3.500674765722446,0.8734794317700659
Adam,0.046415888336127774,0.95,0.9999,1e-06,13.083697483523835,6.302678580202882,736.55,1.0,3.500674765619826,0.8734794315907101
Adam,0.046415888336127774,0.9,0.9995,1e-07,13.083697483523832,6.302678580202881,363.35,1.0,3.5006747660406674,0.8734794315933683
Adam,0.0001,0.95,0.999,1e-07,67.61671407822044,14.082918092061666,1000.0,0.0,3.4531555820230118,0.8493314575613179
Adam,0.00046415888336127773,0.9,0.9999,1e-07,13.443992305653335,6.259298203441608,1000.0,0.0,3.496264288535315,0.8730104566689604
Adam,0.00021544346900318845,0.9,0.999,1e-08,32.071566652228185,7.03206283343484,1000.0,0.0,3.4658064966402087,0.8627857194813301
Adam,0.021544346900318822,0.95,0.9999,1e-06,13.083697483523832,6.302678580202879,743.1,1.0,3.5006747656933457,0.8734794316493927
Adam,0.1,0.99,0.9995,1e-07,13.08440302968582,6.302669115208338,1000.0,0.0,3.5004678955602104,0.8736819426749564
Adam,0.046415888336127774,0.9,0.9999,1e-08,13.083697483523832,6.3026785802028815,362.85,1.0,3.50067476591222,0.8734794315672939
Adam,0.002154434690031882,0.9,0.999,1e-08,13.083697483523832,6.30267858020288,576.9,1.0,3.500674765157105,0.8734794315635525
Adam,0.0001,0.99,0.999,1e-06,68.40836775337172,14.650473132042709,1000.0,0.0,3.4534620643500915,0.8478399527109031
Adam,0.002154434690031882,0.99,0.9999,1e-07,13.085589811279311,6.302528664504868,1000.0,0.0,3.501370400657072,0.8733771460859503
Adam,0.021544346900318822,0.9,0.999,1e-06,13.083697483523832,6.3026785802028815,365.95,1.0,3.5006747653451216,0.8734794315771975
Adam,0.0001,0.9,0.999,1e-08,67.48499656428461,13.992096667333747,1000.0,0.0,3.4531107032487744,0.8495513045371151
Adam,0.00046415888336127773,0.95,0.9995,1e-07,13.39462793160341,6.26354379048987,1000.0,0.0,3.496833539083217,0.8730215339667137
Adam,0.021544346900318822,0.95,0.9999,1e-07,13.083697483523835,6.302678580202882,743.1,1.0,3.500674765693342,0.8734794316493957
Adam,0.002154434690031882,0.95,0.999,1e-08,13.08369748352383,6.302678580202882,831.65,1.0,3.5006747664045483,0.8734794315964696
Adam,0.00046415888336127773,0.99,0.999,1e-08,13.147882960268655,6.284781292202091,1000.0,0.0,3.5020410029787703,0.8736198757784971
Adam,0.004641588833612777,0.9,0.999,1e-07,13.083697483523832,6.3026785802028815,403.05,1.0,3.5006747660912794,0.8734794317148448
Adam,0.1,0.99,0.9999,1e-08,13.084401395006136,6.302687962559311,1000.0,0.0,3.500840870318347,0.8733533882046075
Adam,0.001,0.9,0.999,1e-06,13.083697540929473,6.302678589054738,1000.0,0.0,3.5006764095902776,0.8734800739603701
Adam,0.1,0.9,0.999,1e-07,13.083697483523835,6.3026785802028815,362.7,1.0,3.500674765783253,0.8734794315652128
Adam,0.002154434690031882,0.9,0.9999,1e-06,13.08369748352383,6.302678580202882,588.9,1.0,3.5006747658204986,0.8734794317765099
Adam,0.00046415888336127773,0.99,0.9999,1e-06,13.135820981518595,6.293456311114631,1000.0,0.0,3.5017674741409777,0.8737767725864158
Adam,0.046415888336127774,0.99,0.9995,1e-06,13.084529999291911,6.302616214582574,1000.0,0.0,3.500619932878159,0.8736024832415847
Adam,0.01,0.9,0.9999,1e-06,13.083697483523832,6.3026785802028815,375.15,1.0,3.5006747656260258,0.8734794310906552
Adam,0.021544346900318822,0.9,0.9995,1e-06,13.083697483523832,6.302678580202882,366.1,1.0,3.5006747654837747,0.8734794316064353
Adam,0.021544346900318822,0.9,0.9999,1e-06,13.083697483523832,6.3026785802028815,365.5,1.0,3.500674765737572,0.8734794317473961
Adam,0.021544346900318822,0.99,0.9999,1e-06,13.084568453004602,6.30268123531201,1000.0,0.0,3.50075873619875,0.8736364238397123
Adam,0.01,0.99,0.9999,1e-06,13.084993407995464,6.302603848901438,1000.0,0.0,3.5010503796627943,0.8733555960360508
Adam,0.00046415888336127773,0.95,0.999,1e-06,13.384590163883127,6.263190911013702,1000.0,0.0,3.497014567450158,0.8729870318655217
Adam,0.00046415888336127773,0.95,0.9999,1e-08,13.401306321891076,6.26388755612346,1000.0,0.0,3.4967066273820357,0.87305163018312
Adam,0.004641588833612777,0.95,0.9995,1e-07,13.083697483523832,6.302678580202879,772.1,1.0,3.5006747651546086,0.8734794312747515
Adam,0.004641588833612777,0.9,0.9999,1e-08,13.083697483523832,6.3026785802028815,400.6,1.0,3.5006747664895395,0.8734794316940202
Adam,0.1,0.9,0.999,1e-08,13.083697483523832,6.3026785802028815,362.7,1.0,3.500674765783252,0.8734794315652123
Adam,0.01,0.9,0.9999,1e-07,13.083697483523835,6.30267858020288,375.15,1.0,3.5006747656260258,0.8734794310906552
Adam,0.00021544346900318845,0.99,0.9995,1e-08,33.230946285228256,7.81955259273558,1000.0,0.0,3.4661429824022987,0.8610682055240824
Adam,0.002154434690031882,0.95,0.9995,1e-07,13.083697483523832,6.3026785802028815,828.6,1.0,3.500674766280727,0.8734794314752296
Adam,0.002154434690031882,0.99,0.9995,1e-06,13.086162768939236,6.302549423782237,1000.0,0.0,3.501356231614691,0.8733534883051858
Adam,0.002154434690031882,0.9,0.9995,1e-08,13.083697483523832,6.302678580202881,584.05,1.0,3.500674765388896,0.873479431678747
Adam,0.00046415888336127773,0.99,0.9995,1e-06,13.140976676985312,6.289893852365736,1000.0,0.0,3.5018835385329594,0.8737158413860238
Adam,0.004641588833612777,0.95,0.999,1e-06,13.083697483523832,6.3026785802028815,771.45,1.0,3.500674765889103,0.873479431255095
Adam,0.0001,0.99,0.9995,1e-08,68.23472829423874,14.537119839215784,1000.0,0.0,3.45337642003424,0.8481483899735629
Adam,0.01,0.9,0.9999,1e-07,13.083697483523835,6.30267858020288,375.15,1.0,3.5006747656260258,0.8734794310906552
Adam,0.00046415888336127773,0.99,0.9999,1e-07,13.135820954756252,6.293456317148981,1000.0,0.0,3.5017674747126137,0.8737767727236702
