optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.0001,0.95,0.1,13.083750535173005,6.302679686482492,1000.0,0.0,3.5007016249346163,0.8734324819910823
SGD+Momentum,0.046415888336127774,0.8,0.1,1493.369235648664,526.8360740128909,1000.0,0.0,36.453737895344446,7.262828480943246
SGD+Momentum,0.0001,0.8,0.001,13.083697484894284,6.302678580333978,1000.0,0.0,3.5006749706765694,0.8734794793658026
SGD+Momentum,0.021544346900318822,0.9,0.01,1202.1186378966718,503.0600759847883,1000.0,0.0,32.25112103065238,8.031088804903373
SGD+Momentum,0.001,0.99,0.1,12.690892368084643,6.235845764576126,1000.0,0.0,3.4376618085722774,0.8960267911916222
SGD+Momentum,0.046415888336127774,0.99,0.01,19807.73046006355,9045.229771288923,1000.0,0.0,136.98869662821056,30.62788955262811
SGD+Momentum,0.01,0.8,0.001,233.91032702266153,238.4553672591491,1000.0,0.0,12.20814913695311,7.630491432236676
SGD+Momentum,0.046415888336127774,0.95,0.01,4430.185693881534,2296.97386073988,1000.0,0.0,63.49243692221518,17.40541875071029
SGD+Momentum,0.00046415888336127773,0.9,0.01,13.08369913832936,6.302678666153695,1000.0,0.0,3.5006712622348757,0.873472778961361
SGD+Momentum,0.00046415888336127773,0.9,0.1,13.083839509054332,6.302697338915968,1000.0,0.0,3.500592294497797,0.8735346660681763
SGD+Momentum,0.004641588833612777,0.99,0.01,82.11833610332774,111.39549894915162,1000.0,0.0,6.978706372069633,4.741925111171921
SGD+Momentum,0.01,0.9,0.1,376.69207495222156,234.17742198190524,1000.0,0.0,18.106741228315233,6.029781359091313
SGD+Momentum,0.004641588833612777,0.8,0.1,13.084824694797083,6.302786994734103,1000.0,0.0,3.5005448527782015,0.8732525038946781
SGD+Momentum,0.00046415888336127773,0.8,0.01,13.08369808741917,6.302678650029976,1000.0,0.0,3.500669500479501,0.8734844554267315
SGD+Momentum,0.001,0.8,0.1,13.08384492775968,6.30266134686157,1000.0,0.0,3.500638749813542,0.8733876565864206
SGD+Momentum,0.01,0.9,0.1,301.6989728904849,151.8614368608147,1000.0,0.0,16.438676974379426,4.447438433329109
SGD+Momentum,0.021544346900318822,0.9,0.01,1095.4829945563713,297.35139333679615,1000.0,0.0,31.104216645641497,4.7016779628551655
SGD+Momentum,0.021544346900318822,0.99,0.01,9109.929865177026,3908.1809694625967,1000.0,0.0,92.38581282288945,21.984622133281956
SGD+Momentum,0.00021544346900318845,0.9,0.1,13.083751858857564,6.302676258189011,1000.0,0.0,3.5006403167540308,0.8734968907138502
SGD+Momentum,0.1,0.99,0.01,51122.50019976515,19452.202867062377,1000.0,0.0,221.6539912745106,43.576819561378414
SGD+Momentum,0.00021544346900318845,0.9,0.1,13.083748175693291,6.302680932082287,1000.0,0.0,3.500720151326629,0.8734960552988622
SGD+Momentum,0.004641588833612777,0.95,0.1,14.146784149510262,6.620729199435017,1000.0,0.0,3.5233598552207352,0.9522755966604389
SGD+Momentum,0.0001,0.95,0.1,13.083746763456807,6.302686818808264,1000.0,0.0,3.5006389300201746,0.8734634908484158
SGD+Momentum,0.021544346900318822,0.99,0.01,10355.182377151175,3782.065047058059,1000.0,0.0,99.67778627636935,17.898382684878847
SGD+Momentum,0.021544346900318822,0.99,0.01,10970.329568665724,3887.7535312677855,1000.0,0.0,102.45855843692675,19.290425898672332
SGD+Momentum,0.021544346900318822,0.8,0.001,598.1197263489626,213.94441559928123,1000.0,0.0,21.76311942914275,4.92585870284768
SGD+Momentum,0.046415888336127774,0.99,0.1,19270.824929211543,8025.774086200559,1000.0,0.0,135.1695298379363,30.013381500848798
SGD+Momentum,0.004641588833612777,0.95,0.1,14.001846785030995,6.005450123061375,1000.0,0.0,3.5219458013084024,0.9032163998509127
SGD+Momentum,0.1,0.9,0.1,5716.164251935017,2929.2002784592264,1000.0,0.0,72.02584842053965,20.79826430639251
SGD+Momentum,0.004641588833612777,0.95,0.1,16.09039093430841,9.512718322960202,1000.0,0.0,3.711959564603118,1.0148604590927355
SGD+Momentum,0.01,0.99,0.1,3592.003675208536,1299.7936029365565,1000.0,0.0,58.073206852762915,11.57274205813718
SGD+Momentum,0.01,0.8,0.001,142.40068342755131,145.98182035065898,1000.0,0.0,9.319033813391197,5.412643848095772
SGD+Momentum,0.1,0.99,0.001,48873.09265731046,21916.003535610336,1000.0,0.0,216.0984037489221,45.47021506024673
SGD+Momentum,0.002154434690031882,0.9,0.001,13.08369754494817,6.302678573661643,1000.0,0.0,3.500672735441352,0.8734808951974526
SGD+Momentum,0.021544346900318822,0.99,0.1,11790.508889923225,5830.066113789355,1000.0,0.0,104.4305392732081,28.08393556484345
SGD+Momentum,0.1,0.95,0.1,11022.183928140477,5285.9809794160055,1000.0,0.0,101.20670450946741,26.01747251159785
SGD+Momentum,0.00021544346900318845,0.8,0.001,13.083697486207015,6.302678580203445,1000.0,0.0,3.500674624727904,0.8734793748477007
SGD+Momentum,0.1,0.95,0.001,7867.34876260718,3146.2635543184233,1000.0,0.0,86.32807808216785,17.767400569677033
SGD+Momentum,0.00046415888336127773,0.9,0.1,13.083825692876228,6.302694536376221,1000.0,0.0,3.50063070005272,0.8734435706056735
SGD+Momentum,0.00046415888336127773,0.95,0.1,13.083916214529319,6.302692060233765,1000.0,0.0,3.5004850348487535,0.8734889818174267
SGD+Momentum,0.00021544346900318845,0.8,0.01,13.083697718725919,6.302678596450502,1000.0,0.0,3.5006712586189437,0.8734821444933345
SGD+Momentum,0.021544346900318822,0.8,0.01,526.6820426559777,185.79072355101968,1000.0,0.0,20.194810707939876,4.517008043906403
SGD+Momentum,0.00046415888336127773,0.8,0.001,13.08369749012743,6.302678580256694,1000.0,0.0,3.500674775427904,0.8734784523925836
SGD+Momentum,0.00021544346900318845,0.8,0.01,13.083697759409091,6.302678591527109,1000.0,0.0,3.500676689558047,0.8734816277096071
SGD+Momentum,0.001,0.95,0.001,13.083697528337037,6.302678584099239,1000.0,0.0,3.5006753312268954,0.8734795374737323
SGD+Momentum,0.002154434690031882,0.9,0.01,13.083704922826854,6.302679241032296,1000.0,0.0,3.5006531717572917,0.8734475640591112
SGD+Momentum,0.1,0.8,0.01,2844.9645656890375,1085.1351431605272,1000.0,0.0,51.25611188989785,10.870139066357508
SGD+Momentum,0.1,0.9,0.001,5530.937868360026,2580.478543012657,1000.0,0.0,71.48357228117911,17.79322824965729
SGD+Momentum,0.046415888336127774,0.8,0.001,1328.7046437939564,633.4439078851562,1000.0,0.0,33.95881079270614,8.817126780252059
SGD+Momentum,0.004641588833612777,0.95,0.01,12.73551403142707,6.536490604859528,1000.0,0.0,3.443501821562183,0.9020300217336076
SGD+Momentum,0.01,0.95,0.01,634.8948360813459,478.04558917030624,1000.0,0.0,22.60623666254845,9.579345686526858
SGD+Momentum,0.004641588833612777,0.95,0.1,15.140274283189063,7.158780051543579,1000.0,0.0,3.5494227293475964,0.988988826346364
SGD+Momentum,0.01,0.99,0.1,3719.25593586336,1626.5761471556839,1000.0,0.0,58.60263545251721,14.398093899003092
SGD+Momentum,0.01,0.9,0.1,255.42522018315776,170.84974702168253,1000.0,0.0,14.791615254463427,4.922294890955098
SGD+Momentum,0.01,0.99,0.1,3617.088326037779,1888.3559570038194,1000.0,0.0,57.4719811333694,15.350599981305772
SGD+Momentum,0.1,0.8,0.001,2649.725585058019,1041.2178777081679,1000.0,0.0,49.12889275806773,11.680106037526805
SGD+Momentum,0.004641588833612777,0.99,0.01,66.72462879434424,59.69696602248439,1000.0,0.0,7.167755015017818,3.320148639284593
SGD+Momentum,0.00046415888336127773,0.99,0.01,12.787697223539018,6.095106530811251,1000.0,0.0,3.460965000121317,0.8607953058564222
SGD+Momentum,0.046415888336127774,0.9,0.1,2345.0660547830703,944.3094146250252,1000.0,0.0,46.299603527866836,9.699950886763864
SGD+Momentum,0.002154434690031882,0.8,0.01,13.083700915932003,6.302678430426671,1000.0,0.0,3.500658852159397,0.8734851680914423
SGD+Momentum,0.00046415888336127773,0.8,0.001,13.083697490010056,6.302678580516935,1000.0,0.0,3.500674444257976,0.8734791435965106
SGD+Momentum,0.004641588833612777,0.9,0.01,12.934477332218979,6.173544819494019,1000.0,0.0,3.483341386522647,0.8577295457871372
SGD+Momentum,0.021544346900318822,0.95,0.01,2435.077512889972,1071.607603527179,1000.0,0.0,46.99306577620203,11.34550693763339
SGD+Momentum,0.001,0.8,0.001,13.083697497742438,6.302678582289133,1000.0,0.0,3.5006749643178026,0.8734799375548656
SGD+Momentum,0.004641588833612777,0.95,0.01,14.486714749797674,6.330258994502671,1000.0,0.0,3.644252447928751,0.8246976220824729
SGD+Momentum,0.01,0.9,0.01,182.09637157051174,117.20829917871211,1000.0,0.0,12.23175944512686,4.443070930119522
SGD+Momentum,0.021544346900318822,0.8,0.1,669.8996484813384,161.484856837378,1000.0,0.0,23.5273551594634,3.4513247983477116
SGD+Momentum,0.002154434690031882,0.9,0.1,13.084445293402245,6.302769577669943,1000.0,0.0,3.500694648026773,0.8734978328733259
SGD+Momentum,0.004641588833612777,0.9,0.1,12.88688126593821,6.14527365081497,1000.0,0.0,3.4766537171023812,0.8537205968158272
SGD+Momentum,0.0001,0.99,0.1,13.08609461888167,6.30245807296991,1000.0,0.0,3.5004167195143774,0.8735269514472148
SGD+Momentum,0.046415888336127774,0.9,0.1,2299.9514617546097,1083.3173274232047,1000.0,0.0,45.49742981530078,11.368880721180352
SGD+Momentum,0.004641588833612777,0.8,0.001,13.083697602984344,6.302678581921768,1000.0,0.0,3.5006768826861054,0.8734815485474285
SGD+Momentum,0.0001,0.9,0.01,13.083697738739605,6.3026785888691395,1000.0,0.0,3.500675465126411,0.873477360796127
SGD+Momentum,0.00021544346900318845,0.9,0.1,13.083759096164604,6.3026774138211925,1000.0,0.0,3.50070731577767,0.8734516600753907
SGD+Momentum,0.0001,0.99,0.01,13.08591422670619,6.302469480410064,1000.0,0.0,3.500383756753832,0.8734753590580848
SGD+Momentum,0.001,0.95,0.001,13.083697541233814,6.302678579381938,1000.0,0.0,3.500675860815151,0.873480110660515
SGD+Momentum,0.00046415888336127773,0.8,0.1,13.083769538041972,6.302674792222855,1000.0,0.0,3.500631890675482,0.873493288137079
SGD+Momentum,0.00021544346900318845,0.8,0.01,13.083697759776252,6.302678586702285,1000.0,0.0,3.500672785101268,0.8734743352561812
SGD+Momentum,0.004641588833612777,0.99,0.001,77.84334086952308,76.55657095091256,1000.0,0.0,7.6783785759698775,3.7553671414124583
SGD+Momentum,0.002154434690031882,0.9,0.1,13.084370140143312,6.302699735742103,1000.0,0.0,3.5004727931344197,0.8734591184502852
SGD+Momentum,0.021544346900318822,0.99,0.001,9170.956403388023,3396.0717983712193,1000.0,0.0,93.5865704762779,17.720658412188847
SGD+Momentum,0.002154434690031882,0.95,0.001,13.08369764478363,6.302678579076005,1000.0,0.0,3.5006761801636253,0.8734787712600621
SGD+Momentum,0.021544346900318822,0.8,0.001,592.4338766718279,181.7100214865732,1000.0,0.0,21.78862286299061,4.009138587576325
SGD+Momentum,0.00021544346900318845,0.95,0.01,13.083698590240664,6.302678605828268,1000.0,0.0,3.5006776792334775,0.8734771239144135
SGD+Momentum,0.021544346900318822,0.8,0.001,484.9302456125729,178.28627041516594,1000.0,0.0,18.93779578067503,4.444894269366453
SGD+Momentum,0.021544346900318822,0.9,0.1,1292.5311640300417,453.75760978695365,1000.0,0.0,33.8830614174048,6.502814904749588
SGD+Momentum,0.00046415888336127773,0.99,0.001,12.78768829541104,6.095098859113695,1000.0,0.0,3.460981731708274,0.8608113412506317
SGD+Momentum,0.00021544346900318845,0.95,0.1,13.083815153757062,6.30267638142689,1000.0,0.0,3.5007206906452586,0.8735472295701622
SGD+Momentum,0.01,0.9,0.01,221.5692974804969,130.71572804397562,1000.0,0.0,13.744727664918367,4.4886376405948205
SGD+Momentum,0.00021544346900318845,0.8,0.001,13.083697486127353,6.302678580238459,1000.0,0.0,3.5006748226942426,0.873479116001129
SGD+Momentum,0.046415888336127774,0.95,0.01,5363.737688660121,2779.7480095461374,1000.0,0.0,70.17354861075141,18.11560804995123
SGD+Momentum,0.00021544346900318845,0.9,0.001,13.083697488006067,6.302678580376043,1000.0,0.0,3.500674801795237,0.8734792331944715
SGD+Momentum,0.001,0.99,0.1,12.690384277531612,6.236424019209896,1000.0,0.0,3.4373581788569907,0.8965028888732148
SGD+Momentum,0.0001,0.9,0.001,13.083697486084969,6.302678580236382,1000.0,0.0,3.500674632874938,0.8734794628577617
SGD+Momentum,0.046415888336127774,0.8,0.001,1253.4840377632888,517.9406258240986,1000.0,0.0,32.98682116940844,7.6015651201495755
SGD+Momentum,0.0001,0.99,0.1,13.086296239122195,6.302359578946968,1000.0,0.0,3.500283027281533,0.8734498654615463
SGD+Momentum,0.046415888336127774,0.9,0.1,2191.2564425272367,1426.4790318363628,1000.0,0.0,43.94306120111485,13.021377551215426
SGD+Momentum,0.1,0.8,0.1,2238.420626783334,992.0591601930195,1000.0,0.0,45.02665876434255,10.65054190907387
SGD+Momentum,0.001,0.95,0.1,13.084149002266997,6.302724861188062,1000.0,0.0,3.5006329894949544,0.8734953241803919
SGD+Momentum,0.1,0.95,0.1,12515.494234515838,3000.172165300913,1000.0,0.0,110.57085267479063,13.772127254847595
