optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.001,0.99,0.999,1e-07,4.636835449376166,2.8576874761748075,1000.0,0.0,2.004721463103354,0.7860835227562761
Adam,0.01,0.9,0.9995,1e-08,3.6737170696620796e-05,0.0001535374348266705,927.0,0.3,0.001891341084844058,0.005758471984598146
Adam,0.002154434690031882,0.99,0.9995,1e-08,0.9788083488717009,1.045577221506378,1000.0,0.0,0.8248322693105298,0.5463149973922944
Adam,0.021544346900318822,0.99,0.999,1e-06,0.0002913270448861167,0.00015030113488729497,1000.0,0.0,0.016442371733495206,0.004579897014527131
Adam,0.0001,0.99,0.999,1e-08,14.687909312190683,6.039445393290589,1000.0,0.0,3.728337573872339,0.8873602692494207
Adam,0.01,0.99,0.9999,1e-07,0.00044765679205697697,0.0002913895187044171,1000.0,0.0,0.020081293907953598,0.0066632144674595856
Adam,0.01,0.95,0.9999,1e-06,2.563416935023014e-05,0.00010930324964316906,897.45,0.45,0.0014355243140042877,0.004855248633605973
Adam,0.002154434690031882,0.99,0.999,1e-08,0.9366456383456475,1.0251525694445152,1000.0,0.0,0.8015292250963404,0.5423988750560862
Adam,0.002154434690031882,0.99,0.999,1e-06,0.9366463694032209,1.0251529169959368,1000.0,0.0,0.8015296401358342,0.5423989356432596
Adam,0.021544346900318822,0.99,0.9995,1e-07,0.00027072820948042723,0.0001322453407924522,1000.0,0.0,0.015936431547184136,0.004093697475674228
Adam,0.046415888336127774,0.95,0.9995,1e-06,1.986589943157475e-13,2.1448339239441144e-14,605.2,1.0,4.450793661795286e-07,2.373503985622439e-08
Adam,0.01,0.9,0.999,1e-07,2.089595247109261e-05,8.844761474626423e-05,916.35,0.35,0.0013529786797671934,0.004366394526744924
Adam,0.001,0.99,0.9995,1e-07,4.687473223493756,2.8708637936468553,1000.0,0.0,2.017722091924782,0.7850291607656601
Adam,0.046415888336127774,0.9,0.9999,1e-08,1.7937205399510567e-13,3.481245176210825e-14,312.4,1.0,4.211591018991302e-07,4.468853189156849e-08
Adam,0.0001,0.99,0.9999,1e-08,14.691828405406719,6.039514069456715,1000.0,0.0,3.7289035411628872,0.8871903888735462
Adam,0.002154434690031882,0.9,0.9995,1e-07,1.2578200600305587,1.1594732205382605,1000.0,0.0,0.9755404529723087,0.5532999951609812
Adam,0.021544346900318822,0.99,0.9995,1e-08,0.0002707282182593595,0.00013224532568852754,1000.0,0.0,0.015936432091430836,0.004093696429215639
